full_id,osm_id,osm_type,highway,lane_marki,junction,embankment,sidewalk_r,sidewalk_l,tunnel,turn_lanes,cycleway_b,source_nam,old_ref,local_ref,cycleway_r,cycleway_l,maxheight,maxspeed_t,old_name,motorroad,maxweight,motorcycle,motorcar,bicycle,alt_name,sidewalk,lanes,cycleway_1,foot,bridge,surface,name_zh,name_en,name,lit,ref_zh,ref_en,ref,oneway,maxspeed,layer,xcoord,ycoord
w307251232,"307251232",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.318607499999999,23.124037399999999
w307251232,"307251232",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.318650099999999,23.125592600000001
w307251233,"307251233",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.318745600000000,23.127246299999999
w307251233,"307251233",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.319341699999995,23.128648699999999
w307251233,"307251233",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.319661499999995,23.129525600000001
w307251233,"307251233",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.319931900000000,23.130236600000000
w307251233,"307251233",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.320116999999996,23.130721999999999
w307251233,"307251233",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.320276199999995,23.131116100000000
w307251233,"307251233",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.320397999999997,23.131422000000001
w307251233,"307251233",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.320609500000003,23.131960899999999
w307251233,"307251233",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.321030199999996,23.133045299999999
w307251233,"307251233",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.321212599999996,23.133497899999998
w307251233,"307251233",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.321405200000001,23.133991399999999
w307251233,"307251233",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.321781999999999,23.134944500000000
w307251233,"307251233",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.321918699999998,23.135277100000000
w307251233,"307251233",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.322014600000003,23.135528900000001
w307251234,"307251234",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.318397599999997,23.119342400000001
w307251234,"307251234",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.318388400000003,23.119038300000000
w307251234,"307251234",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.318386000000004,23.118946300000001
w307251234,"307251234",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.318375099999997,23.118550100000000
w307251234,"307251234",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.318354999999997,23.117872999999999
w307251234,"307251234",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.318346000000005,23.117377200000000
w307251234,"307251234",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.318334199999995,23.117029700000000
w307251234,"307251234",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.318311699999995,23.116129200000000
w307251234,"307251234",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.318288999999993,23.115164199999999
w307251234,"307251234",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",shared_lane,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.318258400000005,23.114224100000001
w307283581,"307283581",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294693699999996,23.106187400000000
w307283581,"307283581",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294688500000007,23.106337000000000
w307283581,"307283581",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294683000000006,23.106447400000000
w307283581,"307283581",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294671300000005,23.106824599999999
w307283581,"307283581",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294464800000000,23.113512499999999
w307283581,"307283581",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294438099999994,23.114833900000001
w307283581,"307283581",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294392500000001,23.115902800000001
w307283581,"307283581",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294371999999996,23.116473200000001
w307283581,"307283581",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294355499999995,23.116980300000002
w307283581,"307283581",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294322500000007,23.118183399999999
w307283581,"307283581",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294315400000002,23.118556399999999
w307283581,"307283581",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294310100000004,23.118879799999998
w307283582,"307283582",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294593300000003,23.106149200000001
w307283582,"307283582",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294599399999996,23.106024900000001
w307283582,"307283582",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294641999999996,23.104670200000001
w307283582,"307283582",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294708999999997,23.102403800000001
w307283582,"307283582",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294766600000003,23.100584699999999
w307283582,"307283582",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294865799999997,23.097298500000001
w307283582,"307283582",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294974499999995,23.093424100000000
w307283582,"307283582",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.294995999999998,23.092755900000000
w307283582,"307283582",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.295039099999997,23.091552199999999
w307283582,"307283582",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.295077800000001,23.090293100000000
w307283582,"307283582",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.295079700000002,23.090206999999999
w307283582,"307283582",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.295106799999999,23.089459300000001
w307283582,"307283582",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.295123899999993,23.088849300000000
w307283582,"307283582",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.295157500000002,23.087477199999999
w307283582,"307283582",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,???19??????,Provincial Highway 19A,19???,yes,"70",,120.295197999999999,23.086031899999998
w307283583,"307283583",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,,???19??????,Provincial Highway 19A,19???,yes,,,120.294582800000001,23.106299799999999
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.273985400000001,23.029991899999999
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.273430500000003,23.029878799999999
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.273065399999993,23.029801100000000
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.272487299999995,23.029678100000002
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.272008600000007,23.029612900000000
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.271773199999998,23.029586500000001
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.271259200000003,23.029531100000000
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.270770099999993,23.029475099999999
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.270369400000007,23.029426200000000
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.269803999999993,23.029356499999999
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.269377300000002,23.029318400000001
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.268932599999999,23.029261800000000
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.268439999999998,23.029206299999998
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.267091699999995,23.029105699999999
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.266247399999997,23.029035799999999
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.265790100000004,23.028996899999999
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.265254400000003,23.028917900000000
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.264964500000005,23.028820499999998
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.262780100000001,23.028068999999999
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.262541499999998,23.027985200000000
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.261275600000005,23.027597400000001
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.260680399999998,23.027429999999999
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.260575599999996,23.027403000000000
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.260371599999999,23.027352700000002
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.260114599999994,23.027288700000000
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.259877000000003,23.027184399999999
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.259742599999996,23.027120000000000
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.259561800000000,23.027010499999999
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.259292400000007,23.026844000000001
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.259205100000003,23.026785300000000
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.258996199999999,23.026605900000000
w307391213,"307391213",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,????????????,,???20???,Provincial Highway 20,"20",,,,120.258877900000002,23.026461999999999
w307391214,"307391214",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,????????????,Zhongzheng North Road,????????????,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.271442600000000,23.053575200000001
w307391214,"307391214",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,????????????,Zhongzheng North Road,????????????,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.272067699999994,23.054078900000000
w307391214,"307391214",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,????????????,Zhongzheng North Road,????????????,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.273967499999998,23.055652599999998
w307391215,"307391215",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,????????????,Zhongzheng North Road,????????????,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.271348000000003,23.053689899999998
w307391215,"307391215",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,????????????,Zhongzheng North Road,????????????,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.270123999999996,23.052727600000001
w307391215,"307391215",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,????????????,Zhongzheng North Road,????????????,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.268936699999998,23.051715900000001
w307391215,"307391215",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,????????????,Zhongzheng North Road,????????????,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.268260400000003,23.051165399999999
w307391215,"307391215",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,????????????,Zhongzheng North Road,????????????,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.267878899999999,23.050846600000000
w307391215,"307391215",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,????????????,Zhongzheng North Road,????????????,yes,???1???,Provincial Highway 1,"1",yes,"70",,120.265921399999996,23.049270199999999
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.291885399999998,23.078063499999999
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.291949799999998,23.078183899999999
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.291990100000007,23.078466500000001
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.292008800000005,23.078537000000001
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.292033399999994,23.078601899999999
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.292064699999997,23.078666800000001
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.292099500000006,23.078717000000001
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.292150500000005,23.078769000000001
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.292207300000001,23.078821399999999
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.292283499999996,23.078856900000002
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.292350700000000,23.078885499999998
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.292492999999993,23.078936200000001
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.293242800000002,23.079227599999999
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.293350300000000,23.079267999999999
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.293686699999995,23.079400300000000
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.294342400000005,23.079656100000001
w307391836,"307391836",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,Zhongzheng Road,?????????,,,,19???,yes,,,120.295285199999995,23.080011599999999
w307416504,"307416504",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.307156399999997,23.090405199999999
w307416504,"307416504",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.307605699999996,23.090844900000000
w307416504,"307416504",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.308195400000002,23.091403600000000
w307416504,"307416504",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.308969500000003,23.092137200000000
w307416504,"307416504",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.309111999999999,23.092271600000000
w307416504,"307416504",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.309511000000001,23.092662799999999
w307416504,"307416504",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.310796600000003,23.093898400000000
w307416504,"307416504",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.311518000000007,23.094585800000001
w307416504,"307416504",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,"50",,120.312861999999996,23.095859000000001
w307416505,"307416505",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,,,120.306346099999999,23.089049400000000
w307416505,"307416505",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,yes,???1???,Provincial Highway 1,"1",yes,,,120.306170800000004,23.088588999999999
w307416506,"307416506",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,"???1???;???139","Provincial Highway 1;TN139","1;???139",yes,"50",,120.306443999999999,23.089084499999998
w307416506,"307416506",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,"???1???;???139","Provincial Highway 1;TN139","1;???139",yes,"50",,120.306673500000002,23.089638500000000
w307416506,"307416506",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,"???1???;???139","Provincial Highway 1;TN139","1;???139",yes,"50",,120.306789400000000,23.089884600000001
w307416506,"307416506",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,"???1???;???139","Provincial Highway 1;TN139","1;???139",yes,"50",,120.306890100000004,23.090032999999998
w307416506,"307416506",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,"???1???;???139","Provincial Highway 1;TN139","1;???139",yes,"50",,120.307047699999998,23.090264099999999
w307416507,"307416507",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,"???1???;???139","Provincial Highway 1;TN139","1;???139",yes,"50",,120.307121400000000,23.090510500000001
w307416507,"307416507",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,"???1???;???139","Provincial Highway 1;TN139","1;???139",yes,"50",,120.306972700000003,23.090329900000000
w307416507,"307416507",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,"???1???;???139","Provincial Highway 1;TN139","1;???139",yes,"50",,120.306833299999994,23.090135499999999
w307416507,"307416507",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,"???1???;???139","Provincial Highway 1;TN139","1;???139",yes,"50",,120.306687800000006,23.089892100000000
w307416507,"307416507",way,primary,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,asphalt,,,,yes,"???1???;???139","Provincial Highway 1;TN139","1;???139",yes,"50",,120.306600000000003,23.089696400000001
w307418825,"307418825",way,primary,,,,,,,,,,,,,,,,,,,,,,??????????????????,,,,,,asphalt,,,,,???20???,Provincial Highway 20,"20",,,,120.367914200000001,23.078835500000000
w307418825,"307418825",way,primary,,,,,,,,,,,,,,,,,,,,,,??????????????????,,,,,,asphalt,,,,,???20???,Provincial Highway 20,"20",,,,120.367804500000005,23.078765700000002
w307418825,"307418825",way,primary,,,,,,,,,,,,,,,,,,,,,,??????????????????,,,,,,asphalt,,,,,???20???,Provincial Highway 20,"20",,,,120.367220900000007,23.078419799999999
w307418825,"307418825",way,primary,,,,,,,,,,,,,,,,,,,,,,??????????????????,,,,,,asphalt,,,,,???20???,Provincial Highway 20,"20",,,,120.366828799999993,23.078187000000000
w307418825,"307418825",way,primary,,,,,,,,,,,,,,,,,,,,,,??????????????????,,,,,,asphalt,,,,,???20???,Provincial Highway 20,"20",,,,120.366657599999996,23.078091700000002
w307418825,"307418825",way,primary,,,,,,,,,,,,,,,,,,,,,,??????????????????,,,,,,asphalt,,,,,???20???,Provincial Highway 20,"20",,,,120.366466099999997,23.077975700000000
w307418825,"307418825",way,primary,,,,,,,,,,,,,,,,,,,,,,??????????????????,,,,,,asphalt,,,,,???20???,Provincial Highway 20,"20",,,,120.366005900000005,23.077714300000000
w307418825,"307418825",way,primary,,,,,,,,,,,,,,,,,,,,,,??????????????????,,,,,,asphalt,,,,,???20???,Provincial Highway 20,"20",,,,120.365844800000005,23.077622200000000
w307418825,"307418825",way,primary,,,,,,,,,,,,,,,,,,,,,,??????????????????,,,,,,asphalt,,,,,???20???,Provincial Highway 20,"20",,,,120.365600099999995,23.077482900000000
w307418825,"307418825",way,primary,,,,,,,,,,,,,,,,,,,,,,??????????????????,,,,,,asphalt,,,,,???20???,Provincial Highway 20,"20",,,,120.364224199999995,23.076702800000000
w307418825,"307418825",way,primary,,,,,,,,,,,,,,,,,,,,,,??????????????????,,,,,,asphalt,,,,,???20???,Provincial Highway 20,"20",,,,120.362758499999998,23.075887300000002
w307418825,"307418825",way,primary,,,,,,,,,,,,,,,,,,,,,,??????????????????,,,,,,asphalt,,,,,???20???,Provincial Highway 20,"20",,,,120.362669299999993,23.075838900000001
