full_id,osm_id,osm_type,highway,old_name,maxheight,bridge_nam,lit,name_ja,embankment,maxspeed_t,motorroad,tunnel,motorcycle,motor_vehi,horse,foot,bicycle,cycleway_r,sidewalk,surface,cycleway_b,junction,ref_en,layer,bridge,oneway,maxspeed,lanes,ref_zh,ref,name_zh,name_en,name,xcoord,ycoord
w369329657,"369329657",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,"60",,"171","171",,,???????????????,120.197931299999993,23.224366300000000
w369447118,"369447118",way,secondary,,,,,,,,,,,,,,,,,,,,"176",,,yes,,"2","176","176",,,???????????????,120.239804100000001,23.184459600000000
w369447119,"369447119",way,secondary,,,,,,,,,,,,,,,,,,,,"176",,,yes,,"2","176","176",,,???????????????,120.239668300000005,23.184489800000001
w369447119,"369447119",way,secondary,,,,,,,,,,,,,,,,,,,,"176",,,yes,,"2","176","176",,,???????????????,120.238412299999993,23.183854499999999
w375059714,"375059714",way,secondary,,,,,,,,,,,,,,,,,,,,"177",,,,,,"177","177",???????????????,Zhongzheng Road Section 1,???????????????,120.225784200000007,22.918636599999999
w376615463,"376615463",way,secondary,,,,,,,,,,,,,,,,,,,,"180",,,,,,"180","180",?????????,Dawan Road,?????????,120.251947799999996,22.998570399999998
w376615464,"376615464",way,secondary,,,,,,,,,,,,,,,,,,,,"180",,,yes,,,"180","180",?????????,Fuxing Road,?????????,120.248117800000003,22.998554200000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.491802600000000,23.341755800000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.492151000000007,23.341750999999999
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.492217100000005,23.341737400000000
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.492287899999994,23.341704900000000
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.492369299999993,23.341649700000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.492441799999995,23.341580400000002
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.492466899999997,23.341553900000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.492493199999998,23.341526200000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.492662999999993,23.341326299999999
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.492908900000003,23.341059999999999
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.493020099999995,23.340975799999999
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.493126799999999,23.340925700000000
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.493214699999996,23.340905899999999
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.493312099999997,23.340912400000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.493414700000002,23.340935099999999
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.493504900000005,23.340983900000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.493797700000002,23.341190000000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.493887299999997,23.341246699999999
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.493992300000002,23.341292400000000
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.494139200000006,23.341331400000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.494413499999993,23.341373600000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.494482500000004,23.341386600000000
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.494763899999995,23.341510100000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.495042699999999,23.341663799999999
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.495142999999999,23.341692099999999
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.495267499999997,23.341694600000000
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.495389299999999,23.341669499999998
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.495518700000005,23.341603599999999
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.495615099999995,23.341526300000002
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.495991700000005,23.341136200000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.496426600000007,23.340766200000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.496634000000000,23.340632500000002
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.496813500000002,23.340578300000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.497782299999997,23.340350900000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.497851299999994,23.340342799999998
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.497923900000004,23.340350900000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.498207300000004,23.340416399999999
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.498336899999998,23.340442700000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.498457200000004,23.340455700000000
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.498579300000003,23.340444300000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.498962899999995,23.340358699999999
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.499161799999996,23.340320200000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.499328300000002,23.340319000000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.499403900000004,23.340333800000000
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.499839300000005,23.340514200000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.499984400000002,23.340549899999999
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.500125900000000,23.340569400000000
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.500653299999996,23.340592200000000
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.500819600000000,23.340598700000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.501037299999993,23.340605100000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.501208899999995,23.340575900000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.501345099999995,23.340534099999999
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.501658100000000,23.340432900000000
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.502038799999994,23.340260700000002
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.502117200000001,23.340242700000001
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.502197199999998,23.340246900000000
w383604606,"383604606",way,secondary,,,,,,,,,,,,,,,,,,,,"172",,,,,,"172","172",,,,120.502305100000001,23.340276599999999
w383604637,"383604637",way,secondary,,,,,,,,,yes,,,,,,,,,,,"172",,,,,,"172","172",,,????????????,120.491411900000003,23.341864099999999
w383604637,"383604637",way,secondary,,,,,,,,,yes,,,,,,,,,,,"172",,,,,,"172","172",,,????????????,120.491570199999998,23.341807200000002
w392595460,"392595460",way,secondary,,,,,,,,,,,,,,,,,,,,180A,,,,,,180???,180???,?????????,Dawan Road,?????????,120.271999899999997,23.013726399999999
w392595460,"392595460",way,secondary,,,,,,,,,,,,,,,,,,,,180A,,,,,,180???,180???,?????????,Dawan Road,?????????,120.271757500000007,23.013345399999999
w392595460,"392595460",way,secondary,,,,,,,,,,,,,,,,,,,,180A,,,,,,180???,180???,?????????,Dawan Road,?????????,120.271401900000001,23.012781300000000
w392595460,"392595460",way,secondary,,,,,,,,,,,,,,,,,,,,180A,,,,,,180???,180???,?????????,Dawan Road,?????????,120.271297700000005,23.012592000000001
w396341785,"396341785",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.261262599999995,23.004970799999999
w396341785,"396341785",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.261675499999996,23.006014300000000
w396341786,"396341786",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.261823500000006,23.006900699999999
w396341786,"396341786",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.261566599999995,23.006018500000000
w396341787,"396341787",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.261167000000000,23.005015700000001
w396341787,"396341787",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.260920999999996,23.004390799999999
w396341787,"396341787",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.260821000000007,23.004151700000001
w396341787,"396341787",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.260729900000001,23.003929400000001
w396341787,"396341787",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.260481799999994,23.003320299999999
w396341787,"396341787",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.260369999999995,23.003025699999998
w396341787,"396341787",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.260122899999999,23.002447600000000
w396341787,"396341787",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.259771799999996,23.001580300000001
w396341787,"396341787",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.259413100000003,23.000685600000001
w396341787,"396341787",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.259279899999996,23.000370000000000
w396341788,"396341788",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.259353099999998,23.000268899999998
w396341788,"396341788",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.259401499999996,23.000395099999999
w396341788,"396341788",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.259593600000002,23.000870400000000
w396341788,"396341788",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.259869100000003,23.001550099999999
w396341788,"396341788",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.260467599999998,23.003004700000002
w396341788,"396341788",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.260579199999995,23.003293899999999
w396341788,"396341788",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.260833300000002,23.003920399999998
w396341788,"396341788",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.260914499999998,23.004114600000001
w396341788,"396341788",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.260991799999999,23.004302500000001
w396341788,"396341788",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"177",???????????????,Yongda Road Section 2,???????????????,120.261069500000005,23.004486199999999
w396420780,"396420780",way,secondary,,,,,,,,,,,,,,,,,,,,177A,,,,,,177???,177???,?????????,Da???an Street,?????????,120.265617899999995,23.008402900000000
w396420780,"396420780",way,secondary,,,,,,,,,,,,,,,,,,,,177A,,,,,,177???,177???,?????????,Da???an Street,?????????,120.265558200000001,23.008671199999998
w396420780,"396420780",way,secondary,,,,,,,,,,,,,,,,,,,,177A,,,,,,177???,177???,?????????,Da???an Street,?????????,120.265251399999997,23.009712600000000
w396420780,"396420780",way,secondary,,,,,,,,,,,,,,,,,,,,177A,,,,,,177???,177???,?????????,Da???an Street,?????????,120.265183300000004,23.009924999999999
w396420780,"396420780",way,secondary,,,,,,,,,,,,,,,,,,,,177A,,,,,,177???,177???,?????????,Da???an Street,?????????,120.265114299999993,23.010141399999998
w396420780,"396420780",way,secondary,,,,,,,,,,,,,,,,,,,,177A,,,,,,177???,177???,?????????,Da???an Street,?????????,120.264750699999993,23.011354799999999
w396420780,"396420780",way,secondary,,,,,,,,,,,,,,,,,,,,177A,,,,,,177???,177???,?????????,Da???an Street,?????????,120.264472200000000,23.012284200000000
w396420780,"396420780",way,secondary,,,,,,,,,,,,,,,,,,,,177A,,,,,,177???,177???,?????????,Da???an Street,?????????,120.264268400000006,23.012907800000001
w396420780,"396420780",way,secondary,,,,,,,,,,,,,,,,,,,,177A,,,,,,177???,177???,?????????,Da???an Street,?????????,120.264143799999999,23.013282900000000
w396420780,"396420780",way,secondary,,,,,,,,,,,,,,,,,,,,177A,,,,,,177???,177???,?????????,Da???an Street,?????????,120.264050800000007,23.013737800000001
w405115647,"405115647",way,secondary,,,,,,,,,,,,,,,,,asphalt,,,"180",,,yes,,,"180","180",?????????,Xiaodong Road,?????????,120.218553000000000,23.000887500000001
w405115647,"405115647",way,secondary,,,,,,,,,,,,,,,,,asphalt,,,"180",,,yes,,,"180","180",?????????,Xiaodong Road,?????????,120.218669500000004,23.000878100000001
w405115647,"405115647",way,secondary,,,,,,,,,,,,,,,,,asphalt,,,"180",,,yes,,,"180","180",?????????,Xiaodong Road,?????????,120.220493800000000,23.000749100000000
w405115647,"405115647",way,secondary,,,,,,,,,,,,,,,,,asphalt,,,"180",,,yes,,,"180","180",?????????,Xiaodong Road,?????????,120.220589399999994,23.000742299999999
w405115647,"405115647",way,secondary,,,,,,,,,,,,,,,,,asphalt,,,"180",,,yes,,,"180","180",?????????,Xiaodong Road,?????????,120.220688699999997,23.000735400000000
w405115647,"405115647",way,secondary,,,,,,,,,,,,,,,,,asphalt,,,"180",,,yes,,,"180","180",?????????,Xiaodong Road,?????????,120.222147500000005,23.000632499999998
w405115648,"405115648",way,secondary,,,,,,,,,,,,,,,,,asphalt,,,"180",,,yes,,,"180","180",?????????,Xiaodong Road,?????????,120.222318200000004,23.000750700000001
w405115648,"405115648",way,secondary,,,,,,,,,,,,,,,,,asphalt,,,"180",,,yes,,,"180","180",?????????,Xiaodong Road,?????????,120.222233200000005,23.000756899999999
w405115648,"405115648",way,secondary,,,,,,,,,,,,,,,,,asphalt,,,"180",,,yes,,,"180","180",?????????,Xiaodong Road,?????????,120.222157499999994,23.000761499999999
w405115648,"405115648",way,secondary,,,,,,,,,,,,,,,,,asphalt,,,"180",,,yes,,,"180","180",?????????,Xiaodong Road,?????????,120.220695800000001,23.000866800000001
w405115648,"405115648",way,secondary,,,,,,,,,,,,,,,,,asphalt,,,"180",,,yes,,,"180","180",?????????,Xiaodong Road,?????????,120.220602900000003,23.000875000000001
w405115648,"405115648",way,secondary,,,,,,,,,,,,,,,,,asphalt,,,"180",,,yes,,,"180","180",?????????,Xiaodong Road,?????????,120.220506200000003,23.000882000000001
w405115648,"405115648",way,secondary,,,,,,,,,,,,,,,,,asphalt,,,"180",,,yes,,,"180","180",?????????,Xiaodong Road,?????????,120.218680699999993,23.001016700000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.417072899999994,23.237606899999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.417245600000001,23.237733400000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.417328200000000,23.237798999999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.417526800000005,23.237997499999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.417577600000001,23.238031200000002
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.417647400000007,23.238067399999998
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.417708099999999,23.238078999999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.417785300000006,23.238072200000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.417857900000001,23.238053799999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.418005500000007,23.238005800000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.418123699999995,23.237982400000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.418206499999997,23.237978200000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.418285499999996,23.237995200000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.418368700000002,23.238045199999998
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.418454100000005,23.238122300000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.418615500000001,23.238267000000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.418790299999998,23.238432799999998
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.418988700000000,23.238647400000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.419166399999995,23.238827900000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.419306300000002,23.238919599999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.419469800000002,23.239000699999998
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.419601900000004,23.239064299999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.419732999999994,23.239117700000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.419872699999999,23.239161100000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.419980899999999,23.239172199999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.420107799999997,23.239155900000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.420257899999996,23.239140200000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.420397899999998,23.239137700000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.420523900000006,23.239165600000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.420625400000006,23.239208300000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.420754200000005,23.239253300000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.420877599999997,23.239288100000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.420968500000001,23.239299200000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.421030999999999,23.239299299999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.421112199999996,23.239290100000002
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.421199900000005,23.239269199999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.421287199999995,23.239235300000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.421376300000006,23.239187800000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.421457399999994,23.239128699999998
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.421691199999998,23.238968900000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.421779299999997,23.238953100000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.421875000000000,23.238955900000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.421992299999999,23.238979100000002
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.422103600000000,23.239021500000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.422205700000006,23.239073000000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.422306199999994,23.239143700000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.422399400000003,23.239230299999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.422499900000005,23.239348700000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.422615800000003,23.239474300000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.422737100000006,23.239633200000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.422869500000004,23.239828100000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.422926399999994,23.240005799999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.422967099999994,23.240196000000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.423020399999999,23.240541799999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.423088600000000,23.240829699999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.423131499999997,23.240951400000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.423165499999996,23.241060000000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.423242500000001,23.241248800000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.423291399999997,23.241354099999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.423441199999999,23.241666800000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.423487699999995,23.241793600000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.423497999999995,23.241920900000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.423464999999993,23.242068499999998
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.423436600000002,23.242268800000002
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.423453199999997,23.242785699999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.423478900000006,23.242894700000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.423516500000005,23.242983800000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.423580200000004,23.243063100000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.423658900000007,23.243115000000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.424029599999997,23.243252900000002
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.424167699999998,23.243345099999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.424298600000000,23.243463999999999
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.424403799999993,23.243610100000001
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.424476299999995,23.243780200000000
w408296258,"408296258",way,secondary,,,,,,,,,,,,,,,,,,,,"174",,,,,,"174","174",,,,120.424536000000003,23.244043500000000
