id,農業,森林,交通,水利,商業,純住宅,混合住宅,製造業,倉儲,宗教,殯葬,其他建築用地,學校,醫療,其他公共利用土地,遊憩,礦業,其他
8186,0,0,867,0,0,5652,537,0,0,0,0,0,0,0,0,0,0,0
8187,245,0,1491,0,0,3983,854,0,201,0,0,0,0,0,0,0,0,282
8188,0,0,1277,0,0,1744,323,0,48,0,0,703,0,0,0,66,0,2895
8189,159,0,2060,835,0,0,0,0,0,0,0,37,0,0,0,1593,0,2372
8190,0,0,405,5771,0,0,0,0,0,0,0,0,0,0,0,0,0,880
8191,0,0,0,5751,0,0,0,0,0,0,0,0,0,0,0,0,0,1305
8192,0,0,206,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,4969
8193,0,0,2855,1242,0,645,520,0,66,0,0,362,0,0,0,0,0,1366
8194,708,0,880,0,0,1127,127,0,2956,0,0,118,0,0,0,0,0,1140
8195,374,0,1132,0,0,4950,0,0,213,0,0,108,0,0,0,0,0,279
8196,0,0,1501,0,0,4789,761,0,5,0,0,0,0,0,0,0,0,0
8197,70,0,2014,0,177,4139,358,76,0,0,0,0,0,0,0,0,0,222
8198,0,0,2113,0,845,3337,614,0,46,0,0,0,0,0,0,0,0,101
8199,0,0,3293,0,492,1154,356,0,242,0,0,0,0,0,1311,3,0,205
8200,0,0,2211,0,905,0,0,0,45,0,0,0,0,0,3781,114,0,0
8201,0,0,3729,0,3038,0,0,0,0,0,0,271,0,0,0,18,0,0
8202,0,0,3790,0,966,560,651,0,8,0,0,1047,0,0,0,25,0,9
8203,0,0,2511,0,1033,306,166,0,0,0,0,2052,0,0,71,917,0,0
8204,0,0,2736,0,1965,1503,852,0,0,0,0,0,0,0,0,0,0,0
8205,0,0,1921,0,2034,1280,123,0,0,0,0,0,0,0,0,0,0,1698
8206,393,0,1960,0,1984,168,0,0,0,0,0,2120,0,0,0,0,0,431
8207,0,0,1102,0,4484,1470,0,0,0,0,0,0,0,0,0,0,0,0
8208,0,0,1268,0,3866,1922,0,0,0,0,0,0,0,0,0,0,0,0
8209,0,0,1804,0,953,2426,0,0,137,0,0,0,0,0,0,0,0,1736
8210,0,0,2497,0,2013,60,0,0,0,70,0,579,0,0,0,97,0,1740
8211,0,0,3647,0,0,0,1194,0,0,0,0,264,0,0,0,1947,0,4
8212,0,0,3438,469,0,0,0,0,0,0,0,450,0,0,0,607,0,2092
8213,0,0,3182,2582,0,0,22,0,0,0,0,0,0,0,0,1270,0,0
8214,0,0,4552,0,964,0,190,0,0,0,0,0,0,0,0,1350,0,0
8215,0,0,2694,0,2628,0,0,0,614,0,0,14,0,0,0,542,0,564
8216,0,0,2279,0,1325,1922,0,0,0,0,0,112,0,0,0,386,0,1032
8217,0,0,2868,0,2373,221,0,0,0,0,0,0,0,0,30,0,0,1564
8218,0,0,3783,0,1135,0,1112,0,296,0,0,644,0,0,3,0,0,0
8219,0,0,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8220,0,0,1363,0,0,0,0,0,0,0,0,0,0,0,0,1386,0,0
8221,0,0,1091,0,0,0,0,0,0,0,0,0,0,0,0,1108,0,0
8222,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8223,0,0,3542,0,2641,293,0,0,0,0,0,0,0,0,0,0,0,0
8224,0,0,2225,0,1657,2047,476,0,0,283,0,0,368,0,0,0,0,0
8225,0,0,3670,0,1545,510,593,0,0,0,0,169,135,0,267,0,0,167
8226,0,0,2644,1530,1192,77,413,0,0,0,0,0,0,0,122,1078,0,0
8227,0,0,2347,712,0,362,1140,0,5,0,0,0,0,0,0,2490,0,0
8228,0,0,2715,0,2176,626,346,0,88,0,0,291,0,0,0,0,0,814
8229,0,0,2682,0,2772,611,865,0,0,0,0,0,0,0,0,0,0,126
8230,0,0,3106,0,3046,1,0,0,0,0,0,0,0,0,0,0,0,903
8231,0,0,3711,0,1680,419,1246,0,0,0,0,0,0,0,0,0,0,0
8232,0,0,1090,0,265,3209,2017,0,0,0,0,0,0,0,0,475,0,0
8233,0,0,1904,0,375,2438,1241,0,0,0,0,0,0,0,0,641,0,457
8234,0,0,1658,0,0,5029,369,0,0,0,0,0,0,0,0,0,0,0
8235,0,0,1857,0,0,1957,206,0,201,0,0,246,0,0,152,2319,0,118
8236,0,0,3457,0,0,1142,1015,0,11,492,0,431,143,0,0,238,0,127
8237,0,0,31,0,0,0,0,0,0,0,0,0,7025,0,0,0,0,0
8238,0,0,856,0,0,1375,272,0,0,0,0,0,4006,0,0,0,0,547
8239,97,0,1731,0,0,4138,284,0,0,0,0,0,0,0,0,0,0,806
8240,0,0,4321,0,89,1290,114,0,0,0,0,0,0,0,112,900,0,230
8241,0,0,1233,0,0,1498,1190,0,0,0,0,0,0,0,1704,1431,0,0
8242,0,0,1066,0,0,2384,1077,0,0,75,0,0,0,0,1324,1130,0,0
8243,116,0,2611,0,0,2560,810,0,488,0,0,0,0,0,0,369,0,102
8244,17,0,2293,0,0,3541,679,0,20,0,0,0,0,0,366,135,0,5
8245,0,0,1667,0,0,3130,1322,0,277,60,0,106,0,0,0,453,0,41
8246,0,0,1317,0,0,4777,0,0,0,306,0,0,0,0,0,656,0,0
8247,0,0,1302,0,0,3851,0,0,0,0,0,0,0,0,0,1903,0,0
8248,0,0,793,0,0,3350,1612,0,0,0,0,0,0,0,0,1301,0,0
8249,0,0,5203,0,0,977,15,0,0,0,0,0,0,0,0,861,0,0
8250,0,0,3013,0,0,2997,136,0,0,67,0,0,0,0,0,744,0,99
8251,0,0,2067,0,0,2947,319,0,67,0,0,0,0,0,678,978,0,0
8252,0,0,755,0,0,937,0,0,0,0,0,0,4833,0,0,531,0,0
8253,0,0,0,0,0,0,0,0,0,0,0,0,7056,0,0,0,0,0
8254,0,0,1230,3634,0,496,0,0,0,0,0,0,969,0,0,727,0,0
8255,0,0,2042,0,0,2922,482,0,0,0,0,0,0,0,459,1151,0,0
8256,110,0,3011,0,0,1122,2703,0,0,0,0,0,0,0,0,110,0,0
8257,320,0,824,0,0,3881,1086,0,13,0,0,97,0,0,0,835,0,0
8258,250,0,1213,0,289,1930,216,0,649,25,0,1605,0,0,0,210,0,669
8259,0,0,2383,0,239,267,95,0,145,0,0,0,0,0,0,2576,0,428
8260,0,0,1150,0,347,0,0,0,192,0,0,0,0,0,0,0,0,567
8261,146,0,1789,2989,40,0,0,0,0,76,0,0,0,0,0,0,0,1980
8262,888,0,1558,2439,0,0,0,0,0,0,0,0,0,0,0,0,0,2171
8263,75,0,1600,474,0,0,0,0,0,0,0,0,0,0,0,0,0,4907
8264,868,0,452,0,192,0,0,0,1980,0,0,0,0,0,0,0,0,3564
8265,2383,0,0,0,1567,0,0,2102,1004,0,0,0,0,0,0,0,0,0
8266,4670,0,0,0,238,893,0,232,1023,0,0,0,0,0,0,0,0,0
8267,6854,0,140,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0
8268,1967,1524,0,0,3565,0,0,0,0,0,0,0,0,0,0,0,0,0
8269,5085,0,349,0,1579,0,0,0,43,0,0,0,0,0,0,0,0,0
8270,3933,0,713,0,0,398,0,976,61,0,0,0,0,0,0,0,0,0
8271,3145,0,405,0,0,1723,0,690,101,0,0,0,0,0,0,0,0,147
8272,6102,496,41,77,0,0,0,0,0,0,99,0,0,0,0,0,0,241
8273,6051,639,239,0,0,0,0,0,73,0,54,0,0,0,0,0,0,0
8274,6713,0,138,0,0,0,0,0,132,0,0,73,0,0,0,0,0,0
8275,6249,0,209,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
8276,2830,0,83,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0
8277,5811,0,210,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0
8278,4958,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8279,6986,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8280,5724,668,212,150,0,302,0,0,0,0,0,0,0,0,0,0,0,0
8281,1382,286,437,0,420,31,0,0,66,0,0,0,0,0,0,0,0,618
8282,3266,0,136,0,0,222,0,3215,0,0,0,0,0,0,0,0,0,103
8283,6566,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8284,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8285,6385,649,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
8286,1165,292,0,0,0,0,0,0,0,0,0,0,5599,0,0,0,0,0
8287,0,0,0,0,0,0,0,0,0,0,0,0,7056,0,0,0,0,0
8288,0,0,2632,0,0,0,0,0,0,0,0,0,2983,0,0,1441,0,0
8289,0,0,3672,0,0,2061,0,0,362,0,0,0,0,81,0,510,0,370
8290,287,0,964,0,0,1899,0,0,0,0,0,0,0,0,0,0,0,3595
8291,636,0,2595,0,370,0,0,0,70,0,0,0,0,0,0,13,0,3372
8292,279,0,1326,0,0,583,327,0,389,0,0,265,0,0,0,610,0,3277
8293,0,0,1048,57,0,98,53,0,0,0,0,1,0,0,0,1180,0,4619
8294,0,0,1104,336,0,75,0,0,3,873,0,342,0,0,0,2350,0,1973
8295,529,0,1242,0,0,1838,0,0,754,276,0,264,0,0,0,163,0,1990
8296,0,0,2270,0,586,1048,0,92,191,0,0,1298,0,0,596,0,0,975
8297,0,0,2644,0,149,1459,163,0,398,109,0,208,0,0,0,0,0,1926
8298,319,0,2624,0,111,2026,410,0,77,96,131,212,0,0,0,93,0,957
8299,52,0,1274,0,305,1060,124,971,1556,0,266,125,0,0,0,0,0,1323
8300,329,0,1212,0,0,991,0,337,1914,96,0,0,0,0,0,0,0,2177
8301,0,0,537,0,0,888,0,0,0,1465,33,240,0,0,0,0,0,3893
8302,867,0,1048,0,0,873,8,0,119,0,2076,0,0,0,0,0,0,2065
8303,371,0,310,0,0,496,78,1276,881,0,115,0,0,0,672,0,0,2857
8304,4136,0,0,0,0,0,0,148,16,0,0,0,0,0,0,0,0,2756
8305,215,0,0,1232,0,0,0,172,1683,765,0,0,0,0,0,0,0,2989
8306,0,0,0,6712,0,0,0,0,4,0,0,0,0,0,0,0,0,340
8307,0,0,0,4920,0,0,0,0,0,0,0,0,0,0,0,0,0,2136
8308,197,0,0,1543,0,0,0,0,0,0,0,0,0,0,0,0,0,5316
8309,4906,0,394,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,627
8310,4864,0,0,745,0,0,0,0,0,0,0,89,0,0,0,0,0,1358
8311,5212,0,89,692,0,0,0,0,0,21,0,0,0,0,0,0,0,1042
8312,4550,0,55,445,0,1130,0,0,0,0,0,0,0,0,0,0,0,876
8313,5171,0,218,358,0,276,0,347,0,0,0,0,0,0,0,0,0,686
8314,2775,0,1822,149,0,0,0,138,963,0,0,0,0,0,0,0,0,1209
8315,195,0,245,0,0,470,210,4140,271,0,0,0,0,0,0,0,0,1525
8316,0,0,1094,0,307,456,0,4254,0,0,0,0,0,945,0,0,0,0
8317,0,0,178,0,187,0,0,4997,0,0,0,0,0,0,0,373,0,1321
8318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7056,0,0
8319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7056,0,0
8320,333,0,1608,345,0,4203,473,0,10,0,0,0,0,0,0,0,0,84
8321,0,0,1350,0,0,4650,1056,0,0,0,0,0,0,0,0,0,0,0
8322,0,0,1643,0,0,4227,1186,0,0,0,0,0,0,0,0,0,0,0
8323,0,0,1769,0,162,3292,1616,45,172,0,0,0,0,0,0,0,0,0
8324,0,0,1803,0,1474,755,1865,279,871,0,0,0,0,0,9,0,0,0
8325,0,0,2852,0,384,2416,723,0,0,273,0,0,0,0,0,100,0,308
8326,0,0,1622,0,0,4611,551,0,0,0,0,0,0,0,0,248,0,24
8327,0,0,1443,0,0,2999,1081,1162,27,0,0,231,0,0,0,0,0,113
8328,1492,0,1125,379,0,2527,215,818,500,0,0,0,0,0,0,0,0,0
8329,677,0,1502,72,0,3020,797,87,189,0,0,72,0,0,0,128,0,512
8330,0,0,1005,4266,0,216,0,0,0,0,0,0,0,0,0,503,0,1066
8331,0,0,0,6852,0,0,0,0,0,0,0,0,0,0,0,0,0,204
8332,0,0,0,1744,0,0,0,0,0,0,0,0,0,0,0,50,0,5262
8333,0,0,2631,2039,0,841,476,0,0,0,0,20,149,0,0,0,0,900
8334,4,0,1578,0,0,3418,668,0,0,0,0,0,1140,0,0,0,0,248
8335,1413,0,925,0,0,1725,77,0,182,0,0,0,641,0,0,0,0,2093
8336,314,0,1226,0,0,3420,89,0,604,0,0,0,0,0,521,0,0,882
8337,0,0,1541,0,0,4054,656,0,39,766,0,0,0,0,0,0,0,0
8338,59,0,1751,0,27,3661,469,42,422,0,0,149,0,0,0,0,0,476
8339,0,0,1283,0,340,4191,449,0,0,581,0,212,0,0,0,0,0,0
8340,12,0,2425,0,260,313,206,1216,0,0,0,1182,0,0,0,1442,0,0
8341,0,0,3592,0,189,0,0,0,0,0,0,0,0,0,2020,1255,0,0
8342,15,0,3369,0,221,1188,1392,0,119,0,0,31,0,0,0,721,0,0
8343,26,0,896,0,0,4378,330,0,86,0,0,21,0,0,0,167,0,1152
8344,0,0,1085,0,0,2820,254,0,0,0,0,0,0,0,60,1628,0,1209
8345,0,0,1142,0,1355,2754,1572,0,0,0,0,233,0,0,0,0,0,0
8346,0,0,2424,0,2794,47,0,0,40,0,0,0,0,0,0,0,0,1751
8347,120,0,2887,0,1532,1182,720,0,176,0,0,146,0,0,0,0,0,293
8348,0,0,2693,0,0,1853,1588,0,0,0,0,911,0,0,0,0,0,11
8349,0,0,2814,0,1899,1813,502,0,0,0,0,0,0,0,0,28,0,0
8350,0,0,3134,0,723,2375,824,0,0,0,0,0,0,0,0,0,0,0
8351,180,0,1846,0,965,2779,383,0,0,170,0,0,0,0,315,0,0,418
8352,0,0,2841,0,544,266,604,0,0,0,0,1606,0,0,1195,0,0,0
8353,0,0,2453,0,894,0,0,0,0,0,0,2541,0,0,354,814,0,0
8354,0,0,775,3906,781,222,253,0,0,0,0,0,0,0,0,1047,0,72
8355,0,0,1541,161,210,1032,1425,0,0,0,0,0,0,0,0,156,0,2531
8356,0,0,1964,0,314,1973,2151,0,129,0,0,0,0,0,0,0,0,525
8357,0,0,1394,0,29,3752,1390,0,0,0,0,0,0,0,0,0,0,491
8358,0,0,998,0,1817,3590,458,0,0,0,0,0,0,0,0,0,0,193
8359,0,0,1441,0,2997,1651,24,0,0,0,0,0,0,71,0,760,0,112
8360,0,0,3045,0,47,0,0,0,0,0,0,0,0,0,0,3964,0,0
8361,0,0,1957,0,0,0,0,0,0,0,0,0,0,0,0,3218,0,1881
8362,0,0,2237,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,3460
8363,0,0,2626,0,1236,0,201,0,0,0,0,0,0,0,0,2993,0,0
8364,0,0,3675,0,3117,0,264,0,0,0,0,0,0,0,0,0,0,0
8365,0,0,511,0,6545,0,0,0,0,0,0,0,0,0,0,0,0,0
8366,0,0,772,1989,1541,388,312,0,0,0,0,0,0,0,1294,124,0,636
8367,0,0,1325,1613,0,2947,464,0,0,0,0,154,0,0,48,505,0,0
8368,0,0,1300,0,0,4628,1058,0,0,0,0,70,0,0,0,0,0,0
8369,0,0,2405,0,114,3559,962,0,0,0,0,16,0,0,0,0,0,0
8370,0,0,1684,0,113,4178,127,0,0,0,0,0,0,0,0,954,0,0
8371,0,0,1816,0,15,4586,258,0,0,0,0,0,0,0,0,366,0,15
8372,0,0,2170,0,688,2791,1179,0,0,0,0,88,0,0,0,0,0,140
8373,0,0,1559,0,1130,3091,1046,0,90,0,0,140,0,0,0,0,0,0
8374,0,0,1441,0,344,3133,1941,0,0,0,0,0,0,0,142,0,0,55
8375,0,0,2267,0,1268,2460,565,0,0,20,0,0,0,0,86,0,0,390
8376,0,0,1577,0,910,3728,549,0,0,0,0,0,0,0,0,0,0,292
8377,0,0,3246,0,0,1131,1808,0,167,76,0,0,264,0,0,0,0,364
8378,0,0,726,0,546,221,1367,0,0,0,0,0,3989,0,207,0,0,0
8379,0,0,1668,0,402,1207,297,0,2,0,0,0,3480,0,0,0,0,0
8380,0,0,1286,0,1163,4222,251,0,0,0,0,0,0,0,0,0,0,134
8381,0,0,2526,0,813,1248,1750,0,0,0,0,462,0,0,0,257,0,0
8382,0,0,1721,0,266,4196,597,0,0,0,0,0,0,0,6,270,0,0
8383,0,0,1803,0,0,4094,1159,0,0,0,0,0,0,0,0,0,0,0
8384,0,0,2704,0,0,3569,411,0,134,77,0,96,0,0,0,0,0,65
8385,0,0,828,0,0,5435,286,0,317,0,0,0,0,0,0,0,0,190
8386,74,0,683,0,158,5633,97,0,215,0,0,88,0,0,0,0,0,108
8387,0,0,1064,0,443,5216,163,122,3,0,0,45,0,0,0,0,0,0
8388,245,0,1542,0,58,3462,0,0,199,0,0,486,0,0,0,0,0,1064
8389,0,0,2219,0,0,362,417,0,0,0,0,0,0,0,306,630,0,3122
8390,0,0,2217,0,0,0,0,0,0,0,0,0,0,0,227,4246,0,366
8391,0,0,1366,0,72,1424,28,0,84,545,0,0,0,0,0,3160,0,377
8392,0,0,1913,0,103,4348,641,0,51,0,0,0,0,0,0,0,0,0
8393,20,0,881,0,84,1432,253,0,0,0,0,0,4386,0,0,0,0,0
8394,0,0,54,0,0,0,0,0,0,0,0,0,7002,0,0,0,0,0
8395,0,0,1094,3884,0,201,1012,0,0,0,0,0,168,0,0,697,0,0
8396,0,0,1471,0,249,3524,1721,0,0,0,0,0,0,0,0,91,0,0
8397,0,0,2861,0,0,0,618,0,0,0,0,0,0,0,0,3577,0,0
8398,0,0,3084,0,0,299,99,0,0,107,0,76,0,0,2759,622,0,0
8399,0,0,3054,0,512,1503,1204,0,1,650,0,72,0,0,0,0,0,60
8400,0,0,3187,0,156,2339,1370,0,0,0,0,0,0,0,0,4,0,0
8401,0,0,1958,0,90,2355,2653,0,0,0,0,0,0,0,0,0,0,0
8402,4401,0,170,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,969
8403,3680,0,0,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,1073
8404,4617,0,123,864,0,0,0,0,0,0,0,0,0,0,0,0,0,1452
8405,5265,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686
8406,6996,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8407,6458,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
8408,6307,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8409,6388,369,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
8410,4080,0,253,261,0,158,0,0,0,2015,0,0,0,0,0,0,0,289
8411,6502,0,0,242,0,0,0,0,0,245,0,0,0,0,0,0,0,0
8412,5732,0,268,0,0,0,0,141,211,0,0,0,0,0,0,0,0,704
8413,5734,221,217,0,0,0,0,814,35,0,7,0,0,0,0,0,0,28
8414,5480,32,306,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0
8415,3383,0,466,0,0,135,0,0,88,0,0,0,0,0,0,0,0,0
8416,5977,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0
8417,4172,0,132,0,0,1285,0,0,0,0,0,0,0,0,0,0,0,0
8418,5793,0,57,0,0,0,0,0,0,0,194,603,0,0,0,0,0,0
8419,3461,719,193,0,0,1465,0,599,0,0,95,0,0,0,0,0,0,514
8420,5065,722,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8421,4808,609,222,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0
8422,2621,0,616,0,284,0,0,2991,0,229,0,0,0,0,0,0,0,304
8423,2752,0,108,0,0,0,0,2130,0,0,0,1150,0,0,0,0,0,527
8424,3989,30,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8425,6040,304,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8426,5686,425,2,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0
8427,2227,0,0,0,0,0,0,0,291,0,0,0,4227,0,0,0,0,0
8428,0,0,784,0,87,0,0,0,134,0,0,0,6051,0,0,0,0,0
8429,346,0,2822,0,633,0,0,0,0,235,0,0,196,0,0,1378,0,1446
8430,58,0,3904,0,0,1347,0,0,0,647,0,0,0,0,0,265,0,835
8431,905,0,1585,0,0,2012,0,0,50,0,0,0,0,0,0,0,0,2504
8432,179,0,2105,0,4668,0,0,0,0,0,0,0,0,0,0,32,0,72
8433,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,6669,0,0
8434,0,0,0,1984,0,0,0,0,0,0,0,0,0,0,0,5072,0,0
8435,0,0,0,1223,0,0,0,0,0,1682,0,0,0,0,0,4151,0,0
8436,1558,0,947,891,0,0,0,0,0,3,0,437,0,0,0,3049,0,171
8437,2597,0,1047,0,0,0,0,0,746,0,0,568,0,0,0,0,0,2098
8438,0,0,1076,0,0,1314,0,0,152,0,0,0,0,0,0,0,0,4514
8439,0,0,1671,0,0,2737,201,0,421,0,0,123,0,0,0,0,0,1903
8440,0,0,953,328,1052,1008,0,663,721,0,0,765,0,0,0,0,0,1566
8441,474,0,0,1050,0,0,0,1489,135,0,0,55,0,0,0,0,0,3853
8442,586,0,0,854,0,0,0,1780,0,0,2078,0,0,0,0,0,0,1758
8443,222,0,122,919,0,0,0,0,0,0,5151,0,0,0,0,0,0,642
8444,316,0,254,265,0,0,0,0,1309,0,2774,0,0,0,0,0,0,2138
8445,1213,0,0,0,0,0,0,0,128,0,355,0,0,0,0,0,0,5360
8446,221,0,0,3317,0,0,0,0,0,0,0,0,0,0,0,0,0,3518
8447,0,0,0,6599,0,0,0,0,0,0,0,0,0,0,0,0,0,457
8448,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,6521
8449,2649,0,267,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,2107
8450,5680,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960
8451,6136,0,0,17,0,0,0,0,0,0,103,0,0,0,0,0,0,800
8452,2216,0,0,165,0,0,0,0,0,20,4382,0,0,0,0,0,0,273
8453,630,0,492,0,0,0,0,0,0,0,5747,0,0,0,0,0,0,187
8454,534,0,858,0,0,0,0,0,0,0,5381,0,0,0,0,0,0,283
8455,160,0,2271,0,0,0,0,24,0,0,1738,0,0,0,0,908,0,1955
8456,0,0,2732,0,239,0,0,1484,0,0,0,0,0,0,0,0,0,2601
8457,0,0,2852,0,1143,0,0,2071,0,0,0,0,0,0,0,0,0,990
8458,0,0,2360,0,160,0,0,3819,0,0,0,0,0,0,0,24,0,693
8459,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,0,1610,0,3071
8460,0,0,2422,0,0,0,0,0,0,0,0,0,0,0,0,1813,0,2821
8461,0,0,1508,0,0,4634,914,0,0,0,0,0,0,0,0,0,0,0
8462,0,0,1082,0,0,4958,942,0,0,0,0,0,0,0,0,0,0,74
8463,0,0,1618,0,0,4577,861,0,0,0,0,0,0,0,0,0,0,0
8464,0,0,723,0,0,5550,461,0,18,0,0,0,0,0,0,304,0,0
8465,0,0,1780,0,11,2256,2812,0,3,0,0,194,0,0,0,0,0,0
8466,0,0,1459,0,34,4188,1375,0,0,0,0,0,0,0,0,0,0,0
8467,0,0,1308,0,0,4301,1039,0,4,0,0,312,0,0,0,0,0,92
8468,0,0,1302,0,0,3749,453,278,453,0,0,575,0,0,0,0,0,246
8469,120,0,959,0,0,3451,957,2,733,202,0,0,0,0,632,0,0,0
8470,0,0,1605,2623,0,1872,9,0,0,87,0,0,0,0,222,0,0,638
8471,0,0,0,6665,0,0,0,0,0,0,0,0,0,0,0,0,0,391
8472,0,0,0,3297,0,0,0,0,0,0,0,0,0,0,0,456,0,3303
8473,0,0,1923,2480,0,0,0,0,0,0,0,0,0,0,419,1035,0,1199
8474,24,0,1609,8,336,1713,137,0,275,0,0,200,0,0,674,0,0,2080
8475,0,0,992,0,0,567,98,0,13,0,0,0,5171,0,0,0,0,215
8476,0,0,753,0,245,309,103,0,0,0,0,0,4875,0,89,624,0,58
8477,0,0,1183,0,0,2474,304,0,196,0,0,0,0,0,1176,1647,0,76
8478,0,0,1132,0,10,3963,1118,0,209,0,0,271,245,0,0,0,0,108
8479,0,0,1701,0,92,4012,954,0,149,0,0,120,0,0,0,28,0,0
8480,0,0,1452,0,45,4920,513,84,42,0,0,0,0,0,0,0,0,0
8481,367,0,1166,0,213,527,2009,557,69,0,0,0,0,0,0,2148,0,0
8482,23,0,1955,0,1208,93,272,0,424,0,0,0,0,0,0,2540,0,541
8483,435,0,2246,0,1128,1460,778,0,357,0,0,260,0,0,0,0,0,392
8484,75,0,1269,0,34,3238,751,67,539,141,0,0,0,0,0,0,0,942
8485,0,0,1187,0,0,3836,59,37,192,181,0,0,0,0,0,0,0,1564
8486,37,0,1694,0,2286,2618,0,0,0,0,0,42,0,0,0,22,0,357
8487,37,0,2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4238
8488,501,0,519,0,0,1120,32,0,346,0,0,0,0,0,0,0,0,4538
8489,0,0,1320,0,0,5465,130,0,18,0,0,0,0,0,0,0,0,123
8490,0,0,1866,0,0,1774,0,0,41,0,0,0,0,0,0,3309,0,66
8491,0,0,2027,0,403,3090,553,0,676,0,0,0,0,0,0,307,0,0
8492,0,0,2416,0,183,3187,837,0,78,3,0,0,0,0,0,79,0,273
8493,0,0,4426,0,427,926,420,0,136,115,0,0,0,0,0,304,0,302
8494,0,0,4878,0,0,0,1540,0,0,0,0,638,0,0,0,0,0,0
8495,0,0,1616,1874,264,476,2235,0,0,0,0,0,0,0,0,452,0,139
8496,0,0,0,2142,0,0,0,0,0,0,0,0,0,0,0,0,0,4914
8497,0,0,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5832
8498,0,0,3846,0,0,904,335,0,0,0,0,0,0,0,0,0,0,1971
8499,0,0,2994,0,0,2866,418,0,0,0,0,0,0,0,0,0,0,778
8500,0,0,1556,0,0,1656,1341,0,0,0,0,0,0,496,0,1775,0,90
8501,0,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,4512,0,11
8502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5715,0,1341
8503,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,1244,0,5232
8504,0,0,1080,0,259,101,82,0,53,0,0,0,0,0,0,5481,0,0
8505,0,0,2957,0,2712,363,654,0,216,0,0,0,0,0,0,0,0,154
8506,0,0,1158,1822,4009,0,0,0,0,0,0,0,0,0,0,67,0,0
8507,0,0,1457,2298,36,1290,1209,0,0,0,0,0,0,0,0,645,0,121
8508,0,0,1559,0,0,4985,512,0,0,0,0,0,0,0,0,0,0,0
8509,0,0,1305,0,0,3826,1925,0,0,0,0,0,0,0,0,0,0,0
8510,0,0,2055,0,0,3601,1249,0,0,0,0,90,0,0,0,0,0,61
8511,0,0,1138,0,0,2785,435,0,422,0,0,99,0,0,0,2128,0,49
8512,0,0,1449,0,0,2909,1181,262,253,0,0,0,0,0,0,818,0,184
8513,0,0,1732,0,23,2852,1138,0,279,0,0,237,0,0,0,0,0,795
8514,0,0,1645,0,707,2660,1777,0,0,0,0,103,0,0,0,0,0,164
8515,0,0,1441,0,0,2819,2294,0,0,0,0,325,0,0,0,0,0,177
8516,0,0,1978,0,76,2073,1791,0,238,466,0,86,0,0,0,246,0,102
8517,0,0,1130,0,0,3150,1537,0,0,0,0,0,0,0,24,846,0,369
8518,0,0,1704,0,0,3308,2004,0,40,0,0,0,0,0,0,0,0,0
8519,0,0,1065,0,1761,1594,2312,0,0,0,0,0,0,0,324,0,0,0
8520,0,0,846,0,928,689,720,98,289,0,0,70,3348,0,0,0,0,68
8521,0,0,2559,0,428,2986,1035,0,48,0,0,0,0,0,0,0,0,0
8522,0,0,2316,0,568,1216,2333,0,148,0,0,260,0,0,0,0,0,215
