,id,left,top,right,bottom,活動中心數量,郵局數量,公車站數量,火車站數量,加油站數量,停車場數量,腳踏車站點數量,寺廟數量,大賣數量,服飾數量,便利商店數量,超市美妝數量,電子賣場數量,電信業者,銀行數量,ATM數量,大學數量,高中數量,國小數量,國中數量,補習班數量,嫌惡設施_危險數量,嫌惡設施_殯葬數量,嫌惡設施_髒亂數量,食物數量,診所數量,醫院數量,禮品百貨數量,觀光景點數量,房屋稅數量,地段率總和,折舊年數總和,平均地段率,平均折舊年數,預測值,誤差
34522,34523,13379340.33,2629236.267,13379390.33,2629186.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,480,188,120.0,47.0,120.80683898925781,0.8068389892578125
34523,34524,13379340.33,2629186.267,13379390.33,2629136.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,92,120.0,46.0,120.62239074707031,0.6223907470703125
34524,34525,13379340.33,2629136.267,13379390.33,2629086.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,144,120.0,48.0,120.56989669799805,0.5698966979980469
34525,34526,13379340.33,2629086.267,13379390.33,2629036.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,26,120.0,26.0,121.37864303588867,1.3786430358886719
34526,34527,13379340.33,2629036.267,13379390.33,2628986.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,280,72,140.0,36.0,140.96288299560547,0.9628829956054688
34527,34528,13379340.33,2628986.267,13379390.33,2628936.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,120,38,120.0,38.0,120.11787414550781,0.1178741455078125
34528,34529,13379340.33,2628936.267,13379390.33,2628886.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,40,120.0,40.0,120.8094711303711,0.8094711303710938
34529,34530,13379340.33,2628886.267,13379390.33,2628836.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,480,160,120.0,40.0,120.1258544921875,0.1258544921875
34530,34531,13379340.33,2628836.267,13379390.33,2628786.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,480,172,120.0,43.0,120.09565353393555,0.09565353393554688
34535,34536,13379340.33,2628586.267,13379390.33,2628536.267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,7,120.0,7.0,120.5948257446289,0.5948257446289062
34539,34540,13379340.33,2628386.267,13379390.33,2628336.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,54,120.0,27.0,121.28463363647461,1.2846336364746094
34544,34545,13379340.33,2628136.267,13379390.33,2628086.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,28,110.0,28.0,110.68250274658203,0.6825027465820312
34548,34549,13379340.33,2627936.267,13379390.33,2627886.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,52,120.0,52.0,121.11959838867188,1.119598388671875
34556,34557,13379340.33,2627536.267,13379390.33,2627486.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,480,144,120.0,36.0,120.76744079589844,0.7674407958984375
34557,34558,13379340.33,2627486.267,13379390.33,2627436.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,72,120.0,36.0,121.29926300048828,1.2992630004882812
34558,34559,13379340.33,2627436.267,13379390.33,2627386.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,40,120.0,40.0,121.79921340942383,1.7992134094238281
34561,34562,13379340.33,2627286.267,13379390.33,2627236.267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,1,120.0,1.0,120.59626007080078,0.5962600708007812
34565,34566,13379340.33,2627086.267,13379390.33,2627036.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,42,110.0,42.0,109.60824394226074,0.3917560577392578
34566,34567,13379340.33,2627036.267,13379390.33,2626986.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,42,110.0,42.0,110.09681129455566,0.09681129455566406
34567,34568,13379340.33,2626986.267,13379390.33,2626936.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,220,84,110.0,42.0,109.51566505432129,0.48433494567871094
34609,34610,13379340.33,2624886.267,13379390.33,2624836.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,220,30,110.0,15.0,114.74328994750977,4.743289947509766
34621,34622,13379340.33,2624286.267,13379390.33,2624236.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,1,120.0,1.0,120.26173782348633,0.2617378234863281
34630,34631,13379340.33,2623836.267,13379390.33,2623786.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,5,120.0,5.0,120.72223663330078,0.7222366333007812
34643,34644,13379340.33,2623186.267,13379390.33,2623136.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,33,120.0,11.0,119.61385345458984,0.38614654541015625
34645,34646,13379340.33,2623086.267,13379390.33,2623036.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,13,110.0,13.0,110.04642486572266,0.04642486572265625
34732,34733,13379390.33,2632836.267,13379440.33,2632786.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,67,120.0,34.0,120.4273910522461,0.42739105224609375
34733,34734,13379390.33,2632786.267,13379440.33,2632736.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,57,120.0,29.0,119.71063232421875,0.28936767578125
34734,34735,13379390.33,2632736.267,13379440.33,2632686.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,43,120.0,43.0,120.60882568359375,0.60882568359375
34741,34742,13379390.33,2632386.267,13379440.33,2632336.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,48,120.0,48.0,120.53730010986328,0.5373001098632812
34742,34743,13379390.33,2632336.267,13379440.33,2632286.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,129,120.0,43.0,120.51239013671875,0.51239013671875
34743,34744,13379390.33,2632286.267,13379440.33,2632236.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,48,120.0,48.0,120.19538116455078,0.19538116455078125
34745,34746,13379390.33,2632186.267,13379440.33,2632136.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,49,120.0,49.0,120.9823226928711,0.9823226928710938
34746,34747,13379390.33,2632136.267,13379440.33,2632086.267,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,130,4,130.0,4.0,130.24713897705078,0.24713897705078125
34748,34749,13379390.33,2632036.267,13379440.33,2631986.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,25,130.0,25.0,131.05423736572266,1.0542373657226562
34749,34750,13379390.33,2631986.267,13379440.33,2631936.267,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,130,23,130.0,23.0,131.39404296875,1.39404296875
34750,34751,13379390.33,2631936.267,13379440.33,2631886.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,49,130.0,49.0,130.70780181884766,0.7078018188476562
34752,34753,13379390.33,2631836.267,13379440.33,2631786.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,530,223,133.0,56.0,133.60415649414062,0.604156494140625
34753,34754,13379390.33,2631786.267,13379440.33,2631736.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,410,149,137.0,50.0,137.44521713256836,0.4452171325683594
34754,34755,13379390.33,2631736.267,13379440.33,2631686.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,47,150.0,47.0,149.25818634033203,0.7418136596679688
34755,34756,13379390.33,2631686.267,13379440.33,2631636.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,10,130.0,10.0,130.37429809570312,0.374298095703125
34765,34766,13379390.33,2631186.267,13379440.33,2631136.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,35,140.0,35.0,140.6400489807129,0.6400489807128906
34766,34767,13379390.33,2631136.267,13379440.33,2631086.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,35,140.0,35.0,140.15395736694336,0.15395736694335938
34768,34769,13379390.33,2631036.267,13379440.33,2630986.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,27,130.0,27.0,130.7540168762207,0.7540168762207031
34769,34770,13379390.33,2630986.267,13379440.33,2630936.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,8,130.0,8.0,130.2256736755371,0.22567367553710938
34771,34772,13379390.33,2630886.267,13379440.33,2630836.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,35,130.0,35.0,130.57140731811523,0.5714073181152344
34772,34773,13379390.33,2630836.267,13379440.33,2630786.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,34,130.0,34.0,130.0799446105957,0.07994461059570312
34773,34774,13379390.33,2630786.267,13379440.33,2630736.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,260,63,130.0,32.0,131.1386260986328,1.1386260986328125
34778,34779,13379390.33,2630536.267,13379440.33,2630486.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,110,120.0,37.0,121.73392105102539,1.7339210510253906
34780,34781,13379390.33,2630436.267,13379440.33,2630386.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,37,120.0,37.0,120.76414489746094,0.7641448974609375
34781,34782,13379390.33,2630386.267,13379440.33,2630336.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,74,120.0,37.0,121.28604125976562,1.286041259765625
34782,34783,13379390.33,2630336.267,13379440.33,2630286.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,71,120.0,36.0,120.87059783935547,0.8705978393554688
34783,34784,13379390.33,2630286.267,13379440.33,2630236.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,101,120.0,34.0,119.9203987121582,0.07960128784179688
34784,34785,13379390.33,2630236.267,13379440.33,2630186.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,240,72,120.0,36.0,121.07146453857422,1.0714645385742188
34785,34786,13379390.33,2630186.267,13379440.33,2630136.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,74,120.0,37.0,120.18842315673828,0.18842315673828125
34786,34787,13379390.33,2630136.267,13379440.33,2630086.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,112,120.0,37.0,120.71930694580078,0.7193069458007812
34787,34788,13379390.33,2630086.267,13379440.33,2630036.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,73,120.0,37.0,120.58088684082031,0.5808868408203125
34788,34789,13379390.33,2630036.267,13379440.33,2629986.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,30,120.0,30.0,120.40245819091797,0.40245819091796875
34789,34790,13379390.33,2629986.267,13379440.33,2629936.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,50,120.0,25.0,120.9974136352539,0.9974136352539062
34792,34793,13379390.33,2629836.267,13379440.33,2629786.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,280,63,140.0,32.0,140.37794494628906,0.3779449462890625
34793,34794,13379390.33,2629786.267,13379440.33,2629736.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,260,72,130.0,36.0,131.36913681030273,1.3691368103027344
34794,34795,13379390.33,2629736.267,13379440.33,2629686.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,250,65,125.0,33.0,126.03462982177734,1.0346298217773438
34795,34796,13379390.33,2629686.267,13379440.33,2629636.267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,82,120.0,41.0,121.00262451171875,1.00262451171875
34796,34797,13379390.33,2629636.267,13379440.33,2629586.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,38,120.0,38.0,120.91542053222656,0.9154205322265625
34797,34798,13379390.33,2629586.267,13379440.33,2629536.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,33,120.0,33.0,121.20734786987305,1.2073478698730469
34798,34799,13379390.33,2629536.267,13379440.33,2629486.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,120,5,120.0,5.0,121.42994689941406,1.4299468994140625
34799,34800,13379390.33,2629486.267,13379440.33,2629436.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,44,120.0,44.0,121.37932586669922,1.3793258666992188
34800,34801,13379390.33,2629436.267,13379440.33,2629386.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,43,120.0,43.0,119.91204452514648,0.08795547485351562
34801,34802,13379390.33,2629386.267,13379440.33,2629336.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,117,120.0,39.0,120.51279067993164,0.5127906799316406
34802,34803,13379390.33,2629336.267,13379440.33,2629286.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,69,120.0,35.0,120.68453979492188,0.684539794921875
34803,34804,13379390.33,2629286.267,13379440.33,2629236.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1320,496,120.0,45.0,120.10509490966797,0.10509490966796875
34804,34805,13379390.33,2629236.267,13379440.33,2629186.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,144,120.0,48.0,119.64530944824219,0.3546905517578125
34805,34806,13379390.33,2629186.267,13379440.33,2629136.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,140,120.0,47.0,119.96210479736328,0.03789520263671875
34806,34807,13379390.33,2629136.267,13379440.33,2629086.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,48,120.0,48.0,120.51549530029297,0.5154953002929688
34807,34808,13379390.33,2629086.267,13379440.33,2629036.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,380,136,127.0,45.0,128.05426025390625,1.05426025390625
34808,34809,13379390.33,2629036.267,13379440.33,2628986.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,280,88,140.0,44.0,140.62821578979492,0.6282157897949219
34809,34810,13379390.33,2628986.267,13379440.33,2628936.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,96,120.0,48.0,120.83103942871094,0.8310394287109375
34810,34811,13379390.33,2628936.267,13379440.33,2628886.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,126,120.0,42.0,120.76401901245117,0.7640190124511719
34811,34812,13379390.33,2628886.267,13379440.33,2628836.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,40,120.0,40.0,119.79241943359375,0.20758056640625
34812,34813,13379390.33,2628836.267,13379440.33,2628786.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,480,206,120.0,52.0,121.26903533935547,1.2690353393554688
34815,34816,13379390.33,2628686.267,13379440.33,2628636.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,10320,4011,120.0,47.0,120.8519058227539,0.8519058227539062
34822,34823,13379390.33,2628336.267,13379440.33,2628286.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,16,120.0,8.0,121.23719024658203,1.2371902465820312
34824,34825,13379390.33,2628236.267,13379440.33,2628186.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,98,110.0,98.0,110.88470649719238,0.8847064971923828
34825,34826,13379390.33,2628186.267,13379440.33,2628136.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,220,69,110.0,35.0,110.46260070800781,0.4626007080078125
34826,34827,13379390.33,2628136.267,13379440.33,2628086.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,34,110.0,34.0,110.57806777954102,0.5780677795410156
34835,34836,13379390.33,2627686.267,13379440.33,2627636.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,20,120.0,20.0,120.76547241210938,0.765472412109375
34836,34837,13379390.33,2627636.267,13379440.33,2627586.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,43,120.0,43.0,121.23894500732422,1.2389450073242188
34838,34839,13379390.33,2627536.267,13379440.33,2627486.267,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,27,120.0,27.0,121.0140151977539,1.0140151977539062
34839,34840,13379390.33,2627486.267,13379440.33,2627436.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,360,100,120.0,33.0,121.0564193725586,1.0564193725585938
34841,34842,13379390.33,2627386.267,13379440.33,2627336.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,120,3,120.0,3.0,120.94544982910156,0.9454498291015625
34843,34844,13379390.33,2627286.267,13379440.33,2627236.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,330,70,110.0,23.0,111.23859786987305,1.2385978698730469
34844,34845,13379390.33,2627236.267,13379440.33,2627186.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,32,110.0,32.0,110.46762084960938,0.467620849609375
34845,34846,13379390.33,2627186.267,13379440.33,2627136.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,30,110.0,30.0,110.0477409362793,0.047740936279296875
34846,34847,13379390.33,2627136.267,13379440.33,2627086.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,42,110.0,42.0,110.08153343200684,0.08153343200683594
34847,34848,13379390.33,2627086.267,13379440.33,2627036.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,220,18,110.0,9.0,109.7150707244873,0.2849292755126953
34901,34902,13379390.33,2624386.267,13379440.33,2624336.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,2,120.0,2.0,120.30501556396484,0.30501556396484375
34906,34907,13379390.33,2624136.267,13379440.33,2624086.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,600,33,120.0,7.0,119.92701721191406,0.0729827880859375
34923,34924,13379390.33,2623286.267,13379440.33,2623236.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,4,120.0,4.0,119.77397918701172,0.22602081298828125
34925,34926,13379390.33,2623186.267,13379440.33,2623136.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,11,120.0,11.0,119.62068557739258,0.3793144226074219
34927,34928,13379390.33,2623086.267,13379440.33,2623036.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,25,110.0,25.0,109.7608413696289,0.23915863037109375
35015,35016,13379440.33,2632786.267,13379490.33,2632736.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,84,120.0,42.0,120.09776306152344,0.0977630615234375
35016,35017,13379440.33,2632736.267,13379490.33,2632686.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,77,120.0,39.0,120.4945068359375,0.4945068359375
35017,35018,13379440.33,2632686.267,13379490.33,2632636.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,113,120.0,38.0,120.68690872192383,0.6869087219238281
35023,35024,13379440.33,2632386.267,13379490.33,2632336.267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,64,120.0,32.0,120.46402740478516,0.46402740478515625
35024,35025,13379440.33,2632336.267,13379490.33,2632286.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,48,120.0,48.0,120.22291564941406,0.2229156494140625
35025,35026,13379440.33,2632286.267,13379490.33,2632236.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,92,120.0,46.0,119.98777389526367,0.012226104736328125
35026,35027,13379440.33,2632236.267,13379490.33,2632186.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,101,120.0,51.0,120.84329223632812,0.843292236328125
35027,35028,13379440.33,2632186.267,13379490.33,2632136.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,48,130.0,48.0,130.916748046875,0.916748046875
35028,35029,13379440.33,2632136.267,13379490.33,2632086.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,24,130.0,24.0,131.73983764648438,1.739837646484375
35029,35030,13379440.33,2632086.267,13379490.33,2632036.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,41,130.0,41.0,130.34926986694336,0.3492698669433594
35030,35031,13379440.33,2632036.267,13379490.33,2631986.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,48,130.0,48.0,131.26851654052734,1.2685165405273438
35031,35032,13379440.33,2631986.267,13379490.33,2631936.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,51,130.0,51.0,131.67120361328125,1.67120361328125
35032,35033,13379440.33,2631936.267,13379490.33,2631886.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,46,130.0,46.0,129.8974609375,0.1025390625
35033,35034,13379440.33,2631886.267,13379490.33,2631836.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,25,140.0,25.0,139.01272583007812,0.987274169921875
35035,35036,13379440.33,2631786.267,13379490.33,2631736.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,270,78,135.0,39.0,135.74861907958984,0.7486190795898438
35036,35037,13379440.33,2631736.267,13379490.33,2631686.267,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,290,122,145.0,61.0,146.0148162841797,1.0148162841796875
