Unnamed: 0,匯入時間,統計時間,縣市ID,縣市名稱,鄉鎮市區ID,鄉鎮市區名稱,CODE3,開立發票家數,開立發票張數,開立發票金額
65298,20210301,201907,67000,臺南市,67000350,安南區,A6700035034,5.0,72694.0,8203865.0
65299,20210301,201907,67000,臺南市,67000350,安南區,A6700035041,,,
65300,20210301,201907,67000,臺南市,67000350,安南區,A6700035044,0.0,0.0,0.0
65301,20210301,201907,67000,臺南市,67000350,安南區,A6700035045,,,
65302,20210301,201907,67000,臺南市,67000350,安南區,A6700035050,,,
65303,20210301,201907,67000,臺南市,67000350,安南區,A6700035052,,,
65304,20210301,201907,67000,臺南市,67000350,安南區,A6700035057,0.0,0.0,0.0
65305,20210301,201907,67000,臺南市,67000350,安南區,A6700035058,0.0,0.0,0.0
65306,20210301,201907,67000,臺南市,67000360,安平區,A6700036006,10.0,34930.0,46399310.0
65307,20210301,201907,67000,臺南市,67000360,安平區,A6700036007,,,
65308,20210301,201907,67000,臺南市,67000360,安平區,A6700036009,21.0,170202.0,36516803.0
65309,20210301,201907,67000,臺南市,67000360,安平區,A6700036013,13.0,60467.0,13565292.0
65310,20210301,201907,67000,臺南市,67000360,安平區,A6700036019,,,
65311,20210301,201907,67000,臺南市,67000360,安平區,A6700036022,6.0,90232.0,22264100.0
65312,20210301,201907,67000,臺南市,67000370,中西區,A6700037003,20.0,125018.0,148457240.0
65313,20210301,201907,67000,臺南市,67000370,中西區,A6700037005,5.0,35578.0,11725120.0
65314,20210301,201907,67000,臺南市,67000370,中西區,A6700037011,11.0,119453.0,15992999.0
65315,20210301,201907,67000,臺南市,67000370,中西區,A6700037014,37.0,379499.0,224870354.0
65316,20210301,201907,67000,臺南市,67000370,中西區,A6700037018,38.0,384697.0,247457403.0
65317,20210301,201907,67000,臺南市,67000370,中西區,A6700037023,9.0,39262.0,5945864.0
65318,20210301,201907,67000,臺南市,67000370,中西區,A6700037025,5.0,11828.0,2310926.0
65319,20210301,201907,67000,臺南市,67000010,新營區,A6700001004,,,
65320,20210301,201907,67000,臺南市,67000010,新營區,A6700001006,0.0,0.0,0.0
65321,20210301,201907,67000,臺南市,67000010,新營區,A6700001011,11.0,78991.0,20196401.0
65322,20210301,201907,67000,臺南市,67000010,新營區,A6700001012,5.0,35896.0,98581840.0
65323,20210301,201907,67000,臺南市,67000010,新營區,A6700001013,18.0,149345.0,129739306.0
65324,20210301,201907,67000,臺南市,67000010,新營區,A6700001015,17.0,147752.0,26661415.0
65325,20210301,201907,67000,臺南市,67000010,新營區,A6700001027,0.0,0.0,0.0
65326,20210301,201907,67000,臺南市,67000010,新營區,A6700001028,0.0,0.0,0.0
65327,20210301,201907,67000,臺南市,67000020,鹽水區,A6700002007,,,
65328,20210301,201907,67000,臺南市,67000020,鹽水區,A6700002008,0.0,0.0,0.0
65329,20210301,201907,67000,臺南市,67000030,白河區,A6700003002,0.0,0.0,0.0
65330,20210301,201907,67000,臺南市,67000030,白河區,A6700003003,0.0,0.0,0.0
65331,20210301,201907,67000,臺南市,67000030,白河區,A6700003005,,,
65332,20210301,201907,67000,臺南市,67000040,柳營區,A6700004008,8.0,71223.0,15756135.0
65333,20210301,201907,67000,臺南市,67000040,柳營區,A6700004009,,,
65334,20210301,201907,67000,臺南市,67000050,後壁區,A6700005002,9.0,68143.0,29069677.0
65335,20210301,201907,67000,臺南市,67000050,後壁區,A6700005005,,,
65336,20210301,201907,67000,臺南市,67000050,後壁區,A6700005006,0.0,0.0,0.0
65337,20210301,201907,67000,臺南市,67000060,東山區,A6700006001,5.0,50215.0,17181937.0
65338,20210301,201907,67000,臺南市,67000060,東山區,A6700006010,0.0,0.0,0.0
65339,20210301,201907,67000,臺南市,67000070,麻豆區,A6700007008,,,
65340,20210301,201907,67000,臺南市,67000070,麻豆區,A6700007009,14.0,99385.0,23183093.0
65341,20210301,201907,67000,臺南市,67000080,下營區,A6700008001,0.0,0.0,0.0
65342,20210301,201907,67000,臺南市,67000080,下營區,A6700008007,10.0,137822.0,33364236.0
65343,20210301,201907,67000,臺南市,67000080,下營區,A6700008010,,,
65344,20210301,201907,67000,臺南市,67000090,六甲區,A6700009007,8.0,69225.0,6272835.0
65345,20210301,201907,67000,臺南市,67000090,六甲區,A6700009008,,,
65346,20210301,201907,67000,臺南市,67000090,六甲區,A6700009009,,,
65347,20210301,201907,67000,臺南市,67000100,官田區,A6700010001,9.0,45524.0,360548758.0
65348,20210301,201907,67000,臺南市,67000100,官田區,A6700010006,6.0,53227.0,22920766.0
65349,20210301,201907,67000,臺南市,67000110,大內區,A6700011004,,,
65350,20210301,201907,67000,臺南市,67000110,大內區,A6700011005,,,
65351,20210301,201907,67000,臺南市,67000120,佳里區,A6700012011,17.0,114132.0,31002884.0
65352,20210301,201907,67000,臺南市,67000120,佳里區,A6700012014,7.0,16417.0,7390140.0
65353,20210301,201907,67000,臺南市,67000120,佳里區,A6700012016,,,
65354,20210301,201907,67000,臺南市,67000120,佳里區,A6700012017,12.0,100382.0,31397037.0
65355,20210301,201907,67000,臺南市,67000130,學甲區,A6700013002,0.0,0.0,0.0
65356,20210301,201907,67000,臺南市,67000130,學甲區,A6700013003,0.0,0.0,0.0
65357,20210301,201907,67000,臺南市,67000130,學甲區,A6700013010,,,
65358,20210301,201907,67000,臺南市,67000150,七股區,A6700015001,,,
65359,20210301,201907,67000,臺南市,67000150,七股區,A6700015009,,,
65360,20210301,201907,67000,臺南市,67000160,將軍區,A6700016001,0.0,0.0,0.0
65361,20210301,201907,67000,臺南市,67000160,將軍區,A6700016006,,,
65362,20210301,201907,67000,臺南市,67000170,北門區,A6700017002,0.0,0.0,0.0
65363,20210301,201907,67000,臺南市,67000170,北門區,A6700017003,,,
65364,20210301,201907,67000,臺南市,67000180,新化區,A6700018004,6.0,76406.0,21783730.0
65365,20210301,201907,67000,臺南市,67000180,新化區,A6700018005,,,
65366,20210301,201907,67000,臺南市,67000180,新化區,A6700018007,14.0,120732.0,24099108.0
65367,20210301,201907,67000,臺南市,67000180,新化區,A6700018008,,,
65368,20210301,201907,67000,臺南市,67000180,新化區,A6700018015,6.0,43790.0,16517887.0
65369,20210301,201907,67000,臺南市,67000190,善化區,A6700019001,,,
65370,20210301,201907,67000,臺南市,67000190,善化區,A6700019006,,,
65371,20210301,201907,67000,臺南市,67000190,善化區,A6700019009,,,
65372,20210301,201907,67000,臺南市,67000190,善化區,A6700019014,26.0,514656.0,201991524.0
65373,20210301,201907,67000,臺南市,67000190,善化區,A6700019015,6.0,83346.0,27743789.0
65374,20210301,201907,67000,臺南市,67000200,新市區,A6700020002,6.0,42332.0,12092965.0
65375,20210301,201907,67000,臺南市,67000200,新市區,A6700020003,,,
65376,20210301,201907,67000,臺南市,67000200,新市區,A6700020005,,,
65377,20210301,201907,67000,臺南市,67000200,新市區,A6700020011,,,
65378,20210301,201907,67000,臺南市,67000210,安定區,A6700021004,7.0,224778.0,48582922.0
65379,20210301,201907,67000,臺南市,67000210,安定區,A6700021010,,,
65380,20210301,201907,67000,臺南市,67000220,山上區,A6700022002,7.0,25115.0,10085831.0
65381,20210301,201907,67000,臺南市,67000220,山上區,A6700022003,,,
65382,20210301,201907,67000,臺南市,67000230,玉井區,A6700023004,,,
65383,20210301,201907,67000,臺南市,67000230,玉井區,A6700023006,9.0,83644.0,25106750.0
65384,20210301,201907,67000,臺南市,67000240,楠西區,A6700024004,,,
65385,20210301,201907,67000,臺南市,67000240,楠西區,A6700024006,0.0,0.0,0.0
65386,20210301,201907,67000,臺南市,67000260,左鎮區,A6700026001,,,
65387,20210301,201907,67000,臺南市,67000270,仁德區,A6700027004,15.0,115174.0,90594839.0
65388,20210301,201907,67000,臺南市,67000270,仁德區,A6700027006,9.0,94176.0,13678623.0
65389,20210301,201907,67000,臺南市,67000270,仁德區,A6700027017,,,
65390,20210301,201907,67000,臺南市,67000270,仁德區,A6700027018,28.0,291125.0,119424363.0
65391,20210301,201907,67000,臺南市,67000270,仁德區,A6700027021,0.0,0.0,0.0
65392,20210301,201907,67000,臺南市,67000280,歸仁區,A6700028002,,,
65393,20210301,201907,67000,臺南市,67000280,歸仁區,A6700028003,,,
65394,20210301,201907,67000,臺南市,67000280,歸仁區,A6700028005,,,
65395,20210301,201907,67000,臺南市,67000280,歸仁區,A6700028014,,,
65396,20210301,201907,67000,臺南市,67000280,歸仁區,A6700028016,13.0,149131.0,26012671.0
65397,20210301,201907,67000,臺南市,67000280,歸仁區,A6700028021,33.0,363736.0,95244505.0
65398,20210301,201907,67000,臺南市,67000290,關廟區,A6700029007,,,
65399,20210301,201907,67000,臺南市,67000290,關廟區,A6700029008,,,
65400,20210301,201907,67000,臺南市,67000290,關廟區,A6700029009,,,
65401,20210301,201907,67000,臺南市,67000310,永康區,A6700031004,12.0,144192.0,833763678.0
65402,20210301,201907,67000,臺南市,67000310,永康區,A6700031006,0.0,0.0,0.0
65403,20210301,201907,67000,臺南市,67000310,永康區,A6700031018,,,
65404,20210301,201907,67000,臺南市,67000310,永康區,A6700031021,,,
65405,20210301,201907,67000,臺南市,67000310,永康區,A6700031027,,,
65406,20210301,201907,67000,臺南市,67000310,永康區,A6700031032,27.0,225865.0,62220865.0
65407,20210301,201907,67000,臺南市,67000310,永康區,A6700031033,5.0,78275.0,6634827.0
65408,20210301,201907,67000,臺南市,67000310,永康區,A6700031035,9.0,91319.0,18752496.0
65409,20210301,201907,67000,臺南市,67000310,永康區,A6700031047,0.0,0.0,0.0
65410,20210301,201907,67000,臺南市,67000310,永康區,A6700031048,19.0,135591.0,28647475.0
65411,20210301,201907,67000,臺南市,67000310,永康區,A6700031051,7.0,70378.0,8814959.0
65412,20210301,201907,67000,臺南市,67000310,永康區,A6700031057,,,
65413,20210301,201907,67000,臺南市,67000310,永康區,A6700031059,,,
65414,20210301,201907,67000,臺南市,67000310,永康區,A6700031062,10.0,94858.0,16818529.0
65415,20210301,201907,67000,臺南市,67000310,永康區,A6700031063,,,
65416,20210301,201907,67000,臺南市,67000310,永康區,A6700031069,5.0,57657.0,12981487.0
65417,20210301,201907,67000,臺南市,67000320,東區,A6700032004,10.0,128859.0,30981624.0
65418,20210301,201907,67000,臺南市,67000320,東區,A6700032006,,,
65419,20210301,201907,67000,臺南市,67000320,東區,A6700032018,,,
65420,20210301,201907,67000,臺南市,67000320,東區,A6700032021,,,
65421,20210301,201907,67000,臺南市,67000320,東區,A6700032029,11.0,171229.0,60857015.0
65422,20210301,201907,67000,臺南市,67000320,東區,A6700032030,5.0,58206.0,14935849.0
65423,20210301,201907,67000,臺南市,67000320,東區,A6700032032,12.0,102072.0,20027791.0
65424,20210301,201907,67000,臺南市,67000320,東區,A6700032033,,,
65425,20210301,201907,67000,臺南市,67000320,東區,A6700032035,5.0,17511.0,4472363.0
65426,20210301,201907,67000,臺南市,67000320,東區,A6700032042,,,
65427,20210301,201907,67000,臺南市,67000320,東區,A6700032043,,,
65428,20210301,201907,67000,臺南市,67000320,東區,A6700032045,10.0,66990.0,10318481.0
65429,20210301,201907,67000,臺南市,67000320,東區,A6700032051,10.0,98864.0,42334728.0
65430,20210301,201907,67000,臺南市,67000320,東區,A6700032057,6.0,42475.0,6258309.0
65431,20210301,201907,67000,臺南市,67000320,東區,A6700032064,,,
65432,20210301,201907,67000,臺南市,67000330,南區,A6700033001,8.0,77275.0,5923895.0
65433,20210301,201907,67000,臺南市,67000330,南區,A6700033009,5.0,25431.0,4697359.0
65434,20210301,201907,67000,臺南市,67000330,南區,A6700033012,13.0,69024.0,10079241.0
65435,20210301,201907,67000,臺南市,67000330,南區,A6700033013,,,
65436,20210301,201907,67000,臺南市,67000330,南區,A6700033019,,,
65437,20210301,201907,67000,臺南市,67000330,南區,A6700033021,,,
65438,20210301,201907,67000,臺南市,67000330,南區,A6700033027,7.0,39413.0,8335891.0
65439,20210301,201907,67000,臺南市,67000330,南區,A6700033038,,,
65440,20210301,201907,67000,臺南市,67000330,南區,A6700033041,5.0,48666.0,6460190.0
65441,20210301,201907,67000,臺南市,67000340,北區,A6700034001,5.0,91084.0,81247035.0
65442,20210301,201907,67000,臺南市,67000340,北區,A6700034009,0.0,0.0,0.0
65443,20210301,201907,67000,臺南市,67000340,北區,A6700034010,,,
65444,20210301,201907,67000,臺南市,67000340,北區,A6700034012,17.0,180296.0,29703655.0
65445,20210301,201907,67000,臺南市,67000340,北區,A6700034014,14.0,91252.0,12871996.0
65446,20210301,201907,67000,臺南市,67000340,北區,A6700034015,,,
65447,20210301,201907,67000,臺南市,67000340,北區,A6700034016,7.0,46350.0,51278616.0
65448,20210301,201907,67000,臺南市,67000340,北區,A6700034022,,,
65449,20210301,201907,67000,臺南市,67000340,北區,A6700034023,8.0,57386.0,20762837.0
65450,20210301,201907,67000,臺南市,67000340,北區,A6700034029,9.0,86320.0,7875852.0
65451,20210301,201907,67000,臺南市,67000340,北區,A6700034030,,,
65452,20210301,201907,67000,臺南市,67000340,北區,A6700034034,10.0,112659.0,11461051.0
65453,20210301,201907,67000,臺南市,67000340,北區,A6700034035,,,
65454,20210301,201907,67000,臺南市,67000340,北區,A6700034036,21.0,235544.0,189272370.0
65455,20210301,201907,67000,臺南市,67000340,北區,A6700034040,6.0,30144.0,4506730.0
65456,20210301,201907,67000,臺南市,67000340,北區,A6700034044,26.0,374585.0,71374062.0
65457,20210301,201907,67000,臺南市,67000350,安南區,A6700035002,,,
65458,20210301,201907,67000,臺南市,67000350,安南區,A6700035003,,,
65459,20210301,201907,67000,臺南市,67000350,安南區,A6700035005,6.0,33209.0,70320354.0
65460,20210301,201907,67000,臺南市,67000350,安南區,A6700035011,5.0,62491.0,6951090.0
65461,20210301,201907,67000,臺南市,67000350,安南區,A6700035017,10.0,87810.0,17319696.0
65462,20210301,201907,67000,臺南市,67000350,安南區,A6700035022,6.0,91013.0,20772038.0
65463,20210301,201907,67000,臺南市,67000350,安南區,A6700035023,,,
65464,20210301,201907,67000,臺南市,67000350,安南區,A6700035029,0.0,0.0,0.0
65465,20210301,201907,67000,臺南市,67000350,安南區,A6700035030,,,
65466,20210301,201907,67000,臺南市,67000350,安南區,A6700035032,10.0,86144.0,12560718.0
65467,20210301,201907,67000,臺南市,67000350,安南區,A6700035035,6.0,118680.0,16031412.0
65468,20210301,201907,67000,臺南市,67000350,安南區,A6700035043,6.0,13889.0,5118531.0
65469,20210301,201907,67000,臺南市,67000350,安南區,A6700035049,10.0,95185.0,13370213.0
65470,20210301,201907,67000,臺南市,67000350,安南區,A6700035054,,,
65471,20210301,201907,67000,臺南市,67000350,安南區,A6700035056,27.0,140890.0,45853893.0
65472,20210301,201907,67000,臺南市,67000360,安平區,A6700036008,6.0,54889.0,15226501.0
65473,20210301,201907,67000,臺南市,67000360,安平區,A6700036011,,,
65474,20210301,201907,67000,臺南市,67000360,安平區,A6700036017,10.0,76383.0,9527141.0
65475,20210301,201907,67000,臺南市,67000360,安平區,A6700036020,10.0,123118.0,45713189.0
65476,20210301,201907,67000,臺南市,67000370,中西區,A6700037001,0.0,0.0,0.0
65477,20210301,201907,67000,臺南市,67000370,中西區,A6700037009,15.0,65253.0,11932005.0
65478,20210301,201907,67000,臺南市,67000370,中西區,A6700037010,11.0,82015.0,25715399.0
65479,20210301,201907,67000,臺南市,67000370,中西區,A6700037012,22.0,93319.0,22338049.0
65480,20210301,201907,67000,臺南市,67000370,中西區,A6700037015,33.0,247976.0,65135845.0
65481,20210301,201907,67000,臺南市,67000370,中西區,A6700037021,40.0,1074345.0,1170746898.0
65482,20210301,201907,67000,臺南市,67000370,中西區,A6700037027,12.0,112071.0,17091274.0
74274,20210301,201908,67000,臺南市,67000010,新營區,A6700001003,5.0,147805.0,939686123.0
74275,20210301,201908,67000,臺南市,67000010,新營區,A6700001005,,,
74276,20210301,201908,67000,臺南市,67000010,新營區,A6700001010,,,
74277,20210301,201908,67000,臺南市,67000010,新營區,A6700001016,40.0,189116.0,57195372.0
74278,20210301,201908,67000,臺南市,67000010,新營區,A6700001017,14.0,92123.0,26466087.0
74279,20210301,201908,67000,臺南市,67000010,新營區,A6700001021,6.0,3642.0,4150964.0
74280,20210301,201908,67000,臺南市,67000010,新營區,A6700001024,9.0,64531.0,149840257.0
74281,20210301,201908,67000,臺南市,67000020,鹽水區,A6700002001,0.0,0.0,0.0
74282,20210301,201908,67000,臺南市,67000020,鹽水區,A6700002004,6.0,74399.0,21471018.0
74283,20210301,201908,67000,臺南市,67000020,鹽水區,A6700002009,,,
74284,20210301,201908,67000,臺南市,67000020,鹽水區,A6700002011,0.0,0.0,0.0
74285,20210301,201908,67000,臺南市,67000030,白河區,A6700003006,9.0,96648.0,18681063.0
74286,20210301,201908,67000,臺南市,67000030,白河區,A6700003007,,,
74287,20210301,201908,67000,臺南市,67000030,白河區,A6700003011,,,
74288,20210301,201908,67000,臺南市,67000040,柳營區,A6700004001,,,
74289,20210301,201908,67000,臺南市,67000040,柳營區,A6700004004,11.0,165276.0,39904955.0
74290,20210301,201908,67000,臺南市,67000040,柳營區,A6700004010,,,
74291,20210301,201908,67000,臺南市,67000050,後壁區,A6700005003,0.0,0.0,0.0
74292,20210301,201908,67000,臺南市,67000050,後壁區,A6700005010,,,
74293,20210301,201908,67000,臺南市,67000060,東山區,A6700006002,,,
74294,20210301,201908,67000,臺南市,67000060,東山區,A6700006007,,,
74295,20210301,201908,67000,臺南市,67000060,東山區,A6700006008,,,
74296,20210301,201908,67000,臺南市,67000070,麻豆區,A6700007001,,,
74297,20210301,201908,67000,臺南市,67000070,麻豆區,A6700007004,14.0,117315.0,82941884.0
74298,20210301,201908,67000,臺南市,67000070,麻豆區,A6700007011,15.0,78854.0,15135009.0
74299,20210301,201908,67000,臺南市,67000070,麻豆區,A6700007014,0.0,0.0,0.0
74300,20210301,201908,67000,臺南市,67000080,下營區,A6700008002,0.0,0.0,0.0
74301,20210301,201908,67000,臺南市,67000080,下營區,A6700008008,,,
74302,20210301,201908,67000,臺南市,67000080,下營區,A6700008009,,,
74303,20210301,201908,67000,臺南市,67000090,六甲區,A6700009001,5.0,36143.0,24057660.0
74304,20210301,201908,67000,臺南市,67000090,六甲區,A6700009004,0.0,0.0,0.0
74305,20210301,201908,67000,臺南市,67000100,官田區,A6700010004,,,
74306,20210301,201908,67000,臺南市,67000100,官田區,A6700010005,,,
74307,20210301,201908,67000,臺南市,67000100,官田區,A6700010007,,,
74308,20210301,201908,67000,臺南市,67000100,官田區,A6700010008,,,
74309,20210301,201908,67000,臺南市,67000110,大內區,A6700011001,,,
74310,20210301,201908,67000,臺南市,67000110,大內區,A6700011003,0.0,0.0,0.0
74311,20210301,201908,67000,臺南市,67000120,佳里區,A6700012002,,,
74312,20210301,201908,67000,臺南市,67000120,佳里區,A6700012009,5.0,54740.0,9392738.0
74313,20210301,201908,67000,臺南市,67000120,佳里區,A6700012015,6.0,69265.0,13938125.0
74314,20210301,201908,67000,臺南市,67000120,佳里區,A6700012018,,,
74315,20210301,201908,67000,臺南市,67000130,學甲區,A6700013009,,,
74316,20210301,201908,67000,臺南市,67000130,學甲區,A6700013012,0.0,0.0,0.0
74317,20210301,201908,67000,臺南市,67000140,西港區,A6700014003,,,
74318,20210301,201908,67000,臺南市,67000140,西港區,A6700014011,,,
74319,20210301,201908,67000,臺南市,67000150,七股區,A6700015002,0.0,0.0,0.0
74320,20210301,201908,67000,臺南市,67000150,七股區,A6700015004,,,
74321,20210301,201908,67000,臺南市,67000150,七股區,A6700015005,,,
74322,20210301,201908,67000,臺南市,67000150,七股區,A6700015007,,,
74323,20210301,201908,67000,臺南市,67000160,將軍區,A6700016004,,,
74324,20210301,201908,67000,臺南市,67000160,將軍區,A6700016005,,,
74325,20210301,201908,67000,臺南市,67000160,將軍區,A6700016007,0.0,0.0,0.0
74326,20210301,201908,67000,臺南市,67000160,將軍區,A6700016008,5.0,66641.0,7635503.0
74327,20210301,201908,67000,臺南市,67000180,新化區,A6700018001,5.0,32096.0,9846539.0
74328,20210301,201908,67000,臺南市,67000180,新化區,A6700018003,,,
74329,20210301,201908,67000,臺南市,67000180,新化區,A6700018006,5.0,46716.0,6648936.0
74330,20210301,201908,67000,臺南市,67000180,新化區,A6700018011,,,
74331,20210301,201908,67000,臺南市,67000180,新化區,A6700018013,,,
74332,20210301,201908,67000,臺南市,67000190,善化區,A6700019002,0.0,0.0,0.0
74333,20210301,201908,67000,臺南市,67000190,善化區,A6700019004,,,
74334,20210301,201908,67000,臺南市,67000190,善化區,A6700019005,10.0,113048.0,34602067.0
74335,20210301,201908,67000,臺南市,67000190,善化區,A6700019007,,,
74336,20210301,201908,67000,臺南市,67000190,善化區,A6700019008,16.0,173065.0,48077563.0
74337,20210301,201908,67000,臺南市,67000190,善化區,A6700019011,13.0,118716.0,35046050.0
74338,20210301,201908,67000,臺南市,67000190,善化區,A6700019013,18.0,233275.0,53755891.0
74339,20210301,201908,67000,臺南市,67000200,新市區,A6700020006,12.0,182499.0,30518571.0
74340,20210301,201908,67000,臺南市,67000200,新市區,A6700020009,22.0,193847.0,46069225.0
74341,20210301,201908,67000,臺南市,67000200,新市區,A6700020012,7.0,140565.0,99124550.0
74342,20210301,201908,67000,臺南市,67000210,安定區,A6700021005,5.0,54533.0,45343286.0
74343,20210301,201908,67000,臺南市,67000230,玉井區,A6700023003,0.0,0.0,0.0
74344,20210301,201908,67000,臺南市,67000230,玉井區,A6700023005,0.0,0.0,0.0
74345,20210301,201908,67000,臺南市,67000240,楠西區,A6700024003,,,
74346,20210301,201908,67000,臺南市,67000240,楠西區,A6700024005,,,
74347,20210301,201908,67000,臺南市,67000250,南化區,A6700025001,,,
74348,20210301,201908,67000,臺南市,67000250,南化區,A6700025002,0.0,0.0,0.0
74349,20210301,201908,67000,臺南市,67000260,左鎮區,A6700026002,0.0,0.0,0.0
74350,20210301,201908,67000,臺南市,67000270,仁德區,A6700027003,11.0,25718.0,19662520.0
74351,20210301,201908,67000,臺南市,67000270,仁德區,A6700027005,10.0,131114.0,36212460.0
74352,20210301,201908,67000,臺南市,67000270,仁德區,A6700027011,36.0,303351.0,268822622.0
74353,20210301,201908,67000,臺南市,67000270,仁德區,A6700027014,12.0,116362.0,26108700.0
74354,20210301,201908,67000,臺南市,67000270,仁德區,A6700027022,,,
74355,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028006,,,
74356,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028009,9.0,48426.0,8537840.0
74357,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028013,,,
74358,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028015,,,
74359,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028022,10.0,69231.0,21446053.0
74360,20210301,201908,67000,臺南市,67000290,關廟區,A6700029001,9.0,104917.0,30405442.0
74361,20210301,201908,67000,臺南市,67000290,關廟區,A6700029004,5.0,58765.0,9614337.0
74362,20210301,201908,67000,臺南市,67000300,龍崎區,A6700030002,5.0,90449.0,30593803.0
74363,20210301,201908,67000,臺南市,67000310,永康區,A6700031005,0.0,0.0,0.0
74364,20210301,201908,67000,臺南市,67000310,永康區,A6700031011,5.0,73317.0,60944173.0
74365,20210301,201908,67000,臺南市,67000310,永康區,A6700031014,35.0,246015.0,543558892.0
74366,20210301,201908,67000,臺南市,67000310,永康區,A6700031028,,,
74367,20210301,201908,67000,臺南市,67000310,永康區,A6700031030,,,
74368,20210301,201908,67000,臺南市,67000310,永康區,A6700031036,,,
74369,20210301,201908,67000,臺南市,67000310,永康區,A6700031039,5.0,35282.0,8677349.0
74370,20210301,201908,67000,臺南市,67000310,永康區,A6700031041,5.0,86907.0,94323479.0
74371,20210301,201908,67000,臺南市,67000310,永康區,A6700031044,,,
74372,20210301,201908,67000,臺南市,67000310,永康區,A6700031052,5.0,82420.0,6638972.0
74373,20210301,201908,67000,臺南市,67000310,永康區,A6700031058,8.0,32914.0,6316206.0
74374,20210301,201908,67000,臺南市,67000310,永康區,A6700031060,,,
74375,20210301,201908,67000,臺南市,67000310,永康區,A6700031066,,,
74376,20210301,201908,67000,臺南市,67000310,永康區,A6700031067,,,
74377,20210301,201908,67000,臺南市,67000310,永康區,A6700031071,6.0,73504.0,13707505.0
74378,20210301,201908,67000,臺南市,67000320,東區,A6700032003,40.0,385863.0,146680624.0
74379,20210301,201908,67000,臺南市,67000320,東區,A6700032005,39.0,258787.0,62538129.0
74380,20210301,201908,67000,臺南市,67000320,東區,A6700032011,32.0,644384.0,570431630.0
74381,20210301,201908,67000,臺南市,67000320,東區,A6700032014,5.0,31107.0,8856769.0
74382,20210301,201908,67000,臺南市,67000320,東區,A6700032015,21.0,127795.0,48644560.0
74383,20210301,201908,67000,臺南市,67000320,東區,A6700032020,10.0,85816.0,26479121.0
74384,20210301,201908,67000,臺南市,67000320,東區,A6700032022,5.0,36678.0,4093143.0
74385,20210301,201908,67000,臺南市,67000320,東區,A6700032027,,,
74386,20210301,201908,67000,臺南市,67000320,東區,A6700032028,,,
74387,20210301,201908,67000,臺南市,67000320,東區,A6700032036,23.0,125740.0,27765000.0
74388,20210301,201908,67000,臺南市,67000320,東區,A6700032039,19.0,114518.0,31130974.0
74389,20210301,201908,67000,臺南市,67000320,東區,A6700032040,5.0,33811.0,4852550.0
74390,20210301,201908,67000,臺南市,67000320,東區,A6700032046,19.0,61477.0,17915456.0
74391,20210301,201908,67000,臺南市,67000320,東區,A6700032049,7.0,121494.0,90812188.0
74392,20210301,201908,67000,臺南市,67000320,東區,A6700032058,,,
74393,20210301,201908,67000,臺南市,67000320,東區,A6700032063,9.0,105866.0,20084095.0
74394,20210301,201908,67000,臺南市,67000330,南區,A6700033002,23.0,130957.0,45525901.0
74395,20210301,201908,67000,臺南市,67000330,南區,A6700033007,,,
74396,20210301,201908,67000,臺南市,67000330,南區,A6700033008,22.0,180554.0,38548800.0
74397,20210301,201908,67000,臺南市,67000330,南區,A6700033010,18.0,141107.0,33641356.0
74398,20210301,201908,67000,臺南市,67000330,南區,A6700033016,27.0,187779.0,320474405.0
74399,20210301,201908,67000,臺南市,67000330,南區,A6700033017,,,
74400,20210301,201908,67000,臺南市,67000330,南區,A6700033022,,,
74401,20210301,201908,67000,臺南市,67000330,南區,A6700033028,5.0,37466.0,15628140.0
74402,20210301,201908,67000,臺南市,67000330,南區,A6700033031,,,
74403,20210301,201908,67000,臺南市,67000330,南區,A6700033034,6.0,75034.0,18266263.0
74404,20210301,201908,67000,臺南市,67000330,南區,A6700033035,,,
74405,20210301,201908,67000,臺南市,67000330,南區,A6700033042,,,
74406,20210301,201908,67000,臺南市,67000340,北區,A6700034002,9.0,47146.0,6929537.0
74407,20210301,201908,67000,臺南市,67000340,北區,A6700034007,10.0,98209.0,33783062.0
74408,20210301,201908,67000,臺南市,67000340,北區,A6700034008,11.0,109988.0,26198775.0
74409,20210301,201908,67000,臺南市,67000340,北區,A6700034013,10.0,42659.0,13383600.0
74410,20210301,201908,67000,臺南市,67000340,北區,A6700034019,12.0,202038.0,43871766.0
74411,20210301,201908,67000,臺南市,67000340,北區,A6700034020,,,
74412,20210301,201908,67000,臺南市,67000340,北區,A6700034026,18.0,306188.0,66475550.0
74413,20210301,201908,67000,臺南市,67000340,北區,A6700034027,6.0,90528.0,17330548.0
74414,20210301,201908,67000,臺南市,67000340,北區,A6700034033,0.0,0.0,0.0
74415,20210301,201908,67000,臺南市,67000340,北區,A6700034039,22.0,393681.0,131335800.0
74416,20210301,201908,67000,臺南市,67000340,北區,A6700034043,5.0,107976.0,24745899.0
74417,20210301,201908,67000,臺南市,67000350,安南區,A6700035006,9.0,72720.0,12495284.0
74418,20210301,201908,67000,臺南市,67000350,安南區,A6700035009,0.0,0.0,0.0
74419,20210301,201908,67000,臺南市,67000350,安南區,A6700035012,,,
