Unnamed: 0,匯入時間,縣市,鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
16650,20211201,台南市,安南區,土地,,454.33,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3134912.0,6900.0,,0.0,0.0,協議價購；,RPQPMLLMPHGGFBD77DA,0.0,0.0,0.0,無
16651,20211201,台南市,安南區,土地,,454.33,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3134912.0,6900.0,,0.0,0.0,協議價購；,RPRPMLLMPHGGFBD87DA,0.0,0.0,0.0,無
16652,20211201,台南市,安南區,土地,,31.44,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,216936.0,6900.0,,0.0,0.0,協議價購；,RPUOMLLMPHGGFBD08DA,0.0,0.0,0.0,無
16653,20211201,台南市,安南區,土地,,34.42,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,467438.0,13580.0,,0.0,0.0,協議價購；,RPVNMLSLPHGGFBD68DA,0.0,0.0,0.0,無
16654,20211201,台南市,安南區,土地,,72.36,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,513774.0,7100.0,,0.0,0.0,協議價購；,RPQOMLLMPHGGFBD67DA,0.0,0.0,0.0,無
16655,20211201,台南市,安南區,土地,,34.42,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1067166.0,31004.0,,0.0,0.0,協議價購；,RPOOMLLMPHGGFBD47DA,0.0,0.0,0.0,無
16656,20211201,台南市,安南區,土地,,242.68,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1723028.0,7100.0,,0.0,0.0,協議價購；,RPUNMLLMPHGGFBD97DA,0.0,0.0,0.0,無
16657,20211201,台南市,安南區,土地,,30.01,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,384128.0,12800.0,,0.0,0.0,協議價購；,RPRNMLLMPHGGFBD67DA,0.0,0.0,0.0,無
16658,20211201,台南市,安南區,土地,,121.66,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,863786.0,7100.0,,0.0,0.0,協議價購；,RPRNMLLLPHGGFBD57DA,0.0,0.0,0.0,無
16659,20211201,台南市,安南區,土地,,4.86,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,62208.0,12800.0,,0.0,0.0,協議價購；,RPXVMLSKPHGGFBD96DA,0.0,0.0,0.0,無
16660,20211201,台南市,安南區,土地,,38.47,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280821.0,7300.0,,0.0,0.0,協議價購；,RPXSMLSKPHGGFBD66DA,0.0,0.0,0.0,無
16661,20211201,台南市,安南區,土地,,218.61,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1508439.0,6900.0,,0.0,0.0,協議價購；,RPVUMLSKPHGGFBD66DA,0.0,0.0,0.0,無
16662,20211201,台南市,安南區,土地,,218.61,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1508439.0,6900.0,,0.0,0.0,協議價購；,RPWUMLSKPHGGFBD76DA,0.0,0.0,0.0,無
16663,20211201,台南市,安南區,土地,,915.47,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6316743.0,6900.0,,0.0,0.0,協議價購；,RPXUMLSKPHGGFBD86DA,0.0,0.0,0.0,無
16664,20211201,台南市,安南區,土地,,108.63,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,749547.0,6900.0,,0.0,0.0,協議價購；,RPOVMLSKPHGGFBD68DA,0.0,0.0,0.0,無
16665,20211201,台南市,安南區,土地,,306.91,都市：其他:河川區,,,1100729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2146353.0,6993.0,,0.0,0.0,協議價購；,RPPVMLSKPHGGFBD78DA,0.0,0.0,0.0,無
16666,20211201,台南市,安南區,土地,,240.5,都市：其他:河川區,,,1100729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1659450.0,6900.0,,0.0,0.0,協議價購；,RPQVMLSKPHGGFBD88DA,0.0,0.0,0.0,無
16667,20211201,台南市,安南區,土地,,201.39,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1429869.0,7100.0,,0.0,0.0,協議價購；,RPRVMLSKPHGGFBD98DA,0.0,0.0,0.0,無
16668,20211201,台南市,安南區,土地,,178.25,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1265575.0,7100.0,,0.0,0.0,協議價購；,RPRUMLSKPHGGFBD88DA,0.0,0.0,0.0,無
16669,20211201,台南市,安南區,土地,,816.81,都市：其他:河川區,,,1100729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5635989.0,6900.0,,0.0,0.0,協議價購；,RPSUMLSKPHGGFBD98DA,0.0,0.0,0.0,無
16670,20211201,台南市,安南區,土地,,129.48,都市：其他:河川區,,,1100729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,893412.0,6900.0,,0.0,0.0,協議價購；,RPTUMLSKPHGGFBD09DA,0.0,0.0,0.0,無
16671,20211201,台南市,安南區,土地,,36.18,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,256887.0,7100.0,,0.0,0.0,協議價購；,RPRTMLSKPHGGFBD78DA,0.0,0.0,0.0,無
16672,20211201,台南市,安南區,土地,,210.61,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1453209.0,6900.0,,0.0,0.0,協議價購；,RPWRMLSKPHGGFBD09DA,0.0,0.0,0.0,無
16673,20211201,台南市,安南區,土地,,45.23,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,312053.0,6899.0,,0.0,0.0,協議價購；,RPOSMLSKPHGGFBD38DA,0.0,0.0,0.0,無
16674,20211201,台南市,安南區,土地,,63.36,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,449856.0,7100.0,,0.0,0.0,協議價購；,RPUQMLSKPHGGFBD78DA,0.0,0.0,0.0,無
16675,20211201,台南市,安南區,土地,,310.19,都市：其他:河川區,,,1100729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,446377.0,1439.0,,0.0,0.0,協議價購；,RPVQMLSKPHGGFBD88DA,0.0,0.0,0.0,無
16676,20211201,台南市,安南區,土地,,53.02,都市：其他:河川區,,,1100729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,598814.0,11294.0,,0.0,0.0,協議價購；,RPSRMLSKPHGGFBD68DA,0.0,0.0,0.0,無
16677,20211201,台南市,安南區,土地,,70.75,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,955125.0,13500.0,,0.0,0.0,協議價購；,RPXQMLSKPHGGFBD09DA,0.0,0.0,0.0,無
16678,20211201,台南市,安南區,土地,,22.23,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300060.0,13498.0,,0.0,0.0,協議價購；,RPORMLSKPHGGFBD28DA,0.0,0.0,0.0,無
16679,20211201,台南市,安南區,土地,,33.34,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450090.0,13500.0,,0.0,0.0,協議價購；,RPPRMLSKPHGGFBD38DA,0.0,0.0,0.0,無
16680,20211201,台南市,安南區,土地,,33.34,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450090.0,13500.0,,0.0,0.0,協議價購；,RPQRMLSKPHGGFBD48DA,0.0,0.0,0.0,無
16681,20211201,台南市,安南區,土地,,74.38,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,528110.0,7100.0,,0.0,0.0,協議價購；,RPPQMLSKPHGGFBD28DA,0.0,0.0,0.0,無
16682,20211201,台南市,安南區,土地,,179.15,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1271965.0,7100.0,,0.0,0.0,協議價購；,RPRQMLSKPHGGFBD48DA,0.0,0.0,0.0,無
16683,20211201,台南市,安南區,土地,,63.84,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,453264.0,7100.0,,0.0,0.0,協議價購；,RPSQMLSKPHGGFBD58DA,0.0,0.0,0.0,無
16684,20211201,台南市,安南區,土地,,282.87,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1951803.0,6900.0,,0.0,0.0,協議價購；,RPQPMLSKPHGGFBD28DA,0.0,0.0,0.0,無
16685,20211201,台南市,安南區,土地,,376.33,都市：其他:河川區,,,1100729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2650217.0,7042.0,,0.0,0.0,協議價購；,RPSPMLSKPHGGFBD48DA,0.0,0.0,0.0,無
16686,20211201,台南市,安南區,土地,,93.27,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,662217.0,7100.0,,0.0,0.0,協議價購；,RPTPMLSKPHGGFBD58DA,0.0,0.0,0.0,無
16687,20211201,台南市,安南區,土地,,121.66,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,823786.0,6771.0,,0.0,0.0,協議價購；,RPUPMLSKPHGGFBD68DA,0.0,0.0,0.0,無
16688,20211201,台南市,安南區,土地,,7.74,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,99024.0,12794.0,,0.0,0.0,協議價購；,RPROMLSKPHGGFBD28DA,0.0,0.0,0.0,無
16689,20211201,台南市,安南區,土地,,105.33,都市：其他:河川區,,,1100729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,924206.0,8774.0,,0.0,0.0,協議價購；,RPSOMLSKPHGGFBD38DA,0.0,0.0,0.0,無
16690,20211201,台南市,安南區,土地,,23.21,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,297072.0,12799.0,,0.0,0.0,協議價購；,RPUOMLSKPHGGFBD58DA,0.0,0.0,0.0,無
16691,20211201,台南市,安平區,房地(土地+建物),,7.85,都市：其他:商業區,,,1100829,土地1建物1車位0,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100503.0,81.65,2,1,1,有,有,5100000.0,62462.0,,0.0,0.0,,RPSPMLQKRHGGFAD38DA,46.85,7.05,0.0,有
16692,20211201,台南市,中西區,房地(土地+建物),,4.8,都市：其他:商業區,,,1100910,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830301.0,26.12,1,0,1,有,有,1250000.0,47856.0,,0.0,0.0,,RPPNMLRKRHGGFAD97DA,15.56,2.4,0.0,有
16693,20211201,台南市,北區,房地(土地+建物),,1.65,都市：其他:住宅區,,,1100903,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750730.0,81.82000000000002,3,1,1,有,無,1600000.0,19555.0,,0.0,0.0,基地座落部分土地為向仁愛之家租賃使用親友、員工、共有人或其他特殊關係間之交易；,RPROMLRKRHGGFAD28DA,68.43,0.0,0.0,無
16694,20211201,台南市,北區,房地(土地+建物),,2.7,都市：其他:細部計畫道路用地,,,1100908,土地4建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,731228.0,30.63000000000001,1,0,1,有,有,1420000.0,46360.0,,0.0,0.0,,RPUOMLQKRHGGFAD48DA,22.98,0.0,0.0,有
16695,20211201,台南市,安平區,土地,,105.0,都市：其他:特定住宅專用區,,,1100719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5100000.0,48571.0,,0.0,0.0,賣方補貼買方減少使用面積及淨空雜物支出新台幣10萬元整。,RPWNMLQKRHGGFAD58DA,0.0,0.0,0.0,無
16696,20211201,台南市,北區,房地(土地+建物),,12.76,都市：其他:細部計畫道路用地,,,1100830,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701222.0,92.69,2,1,1,有,無,2000000.0,21577.0,,0.0,0.0,,RPXNMLQKRHGGFAD68DA,66.64,1.03,0.0,有
16697,20211201,台南市,安平區,土地,,150.0,都市：其他:特定商業專用區,,,1100829,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16374500.0,109163.0,,0.0,0.0,,RPPPMLPKRHGGFAD97DA,0.0,0.0,0.0,無
16698,20211201,台南市,安平區,土地,,150.0,都市：其他:特定商業專用區,,,1100829,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17605500.0,117370.0,,0.0,0.0,,RPTPMLPKRHGGFAD38DA,0.0,0.0,0.0,無
16699,20211201,台南市,安平區,房地(土地+建物)+車位,,8.21,都市：其他:商業區,,,1080922,土地1建物1車位1,十一層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100503.0,92.85,2,2,1,有,有,4880000.0,53012.0,坡道機械,11.17,550000.0,預售屋、或土地及建物分件登記案件；,RPUPMLPKRHGGFAD48DA,47.14,6.79,0.0,有
16700,20211201,台南市,安平區,房地(土地+建物)+車位,,8.1,都市：其他:商業區,,,1081020,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100503.0,92.51,2,2,1,有,有,5200000.0,55938.0,坡道機械,11.17,650000.0,,RPPPMLTJRHGGFAD28DA,46.12,7.65,0.0,有
16701,20211201,台南市,中西區,房地(土地+建物)+車位,,13.32,都市：其他:商業區,,,1100426,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100727.0,153.51,3,2,2,有,有,10880000.0,82382.0,坡道平面,39.65,1500000.0,預售屋、或土地及建物分件登記案件；,RPWNMLOKRHGGFAD38DA,66.1,10.19,0.0,有
16702,20211201,台南市,中西區,房地(土地+建物),,20.92,都市：其他:住宅區,,,1100824,土地3建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701207.0,98.71,3,2,2,有,有,3400000.0,34444.0,,0.0,0.0,,RPVNMLPKRHGGFAD38DA,71.16,10.85,0.0,有
16703,20211201,台南市,北區,房地(土地+建物),,5.97,都市：其他:住宅區,,,1100724,土地3建物1車位0,二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1041105.0,80.84,2,1,1,有,有,5230000.0,64696.0,,0.0,0.0,其他增建；,RPWNMLPKRHGGFAD48DA,48.39,8.34,0.0,有
16704,20211201,台南市,安平區,房地(土地+建物)+車位,,31.89,都市：其他:住宅區,,,1080422,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100413.0,262.19,4,2,2,有,有,18760000.0,75170.0,坡道平面,29.25,1250000.0,預售屋、或土地及建物分件登記案件；,RPVRMLNKRHGGFAD58DA,146.42,16.19,0.0,有
16705,20211201,台南市,中西區,房地(土地+建物)+車位,,13.28,都市：其他:商業區,,,1100220,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100727.0,153.24,3,2,2,有,有,11250000.0,82754.0,坡道平面,39.65,1850000.0,預售屋、或土地及建物分件登記案件；,RPVOMLNKRHGGFAD28DA,65.75,10.38,0.0,有
16706,20211201,台南市,北區,房地(土地+建物),,10.64,都市：其他:商業區,,,1100829,土地1建物1車位0,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961227.0,135.8,3,2,2,有,有,6500000.0,47865.0,,0.0,0.0,,RPPOMLTJRHGGFAD18DA,87.89,8.57,0.0,有
16707,20211201,台南市,安平區,土地,,59.21,都市：其他:特定住宅專用區,,,1100902,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6600000.0,111468.0,,0.0,0.0,,RPWOMLRJRHGGFAD68DA,0.0,0.0,0.0,無
16708,20211201,台南市,北區,房地(土地+建物),,3.99,都市：其他:住宅區,,,1100905,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,960824.0,37.06,1,1,1,有,有,2850000.0,76902.0,,0.0,0.0,,RPPOMLSJRHGGFAD08DA,23.78,2.83,0.0,有
16709,20211201,台南市,安平區,房地(土地+建物)+車位,,8.42,都市：其他:商業區,,,1081026,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100503.0,108.43,2,2,1,有,有,5550000.0,53297.0,坡道平面,27.75,1250000.0,,RPVPMLTJRHGGFAD88DA,45.9,7.38,0.0,有
16710,20211201,台南市,安平區,房地(土地+建物)+車位,,8.42,都市：其他:商業區,,,1081026,土地1建物1車位1,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100503.0,108.43,2,2,1,有,有,5550000.0,53297.0,坡道平面,27.75,1250000.0,,RPWPMLTJRHGGFAD98DA,45.9,7.38,0.0,有
16711,20211201,台南市,安平區,房地(土地+建物)+車位,,8.67,都市：其他:商業區,,,1081026,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100503.0,111.31,2,2,1,有,有,5550000.0,51460.0,坡道平面,27.75,1250000.0,預售屋、或土地及建物分件登記案件；,RPRQMLTJRHGGFAD58DA,45.87,9.42,0.0,有
16712,20211201,台南市,中西區,房地(土地+建物)+車位,,9.22,都市：其他:商業區,,,1091017,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100727.0,106.3,2,2,2,有,有,6800000.0,75023.0,坡道機械,29.39,1030000.0,預售屋、或土地及建物分件登記案件；,RPWOMLMKRHGGFAD28DA,45.56,5.99,0.0,有
16713,20211201,台南市,中西區,房地(土地+建物),,21.92,都市：其他:商業區,,,1100518,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1021031.0,93.82,1,2,1,有,有,7800000.0,83138.0,,0.0,0.0,其他增建；,RPVNMLRJRHGGFAD48DA,60.06,4.29,0.0,有
16714,20211201,台南市,中西區,房地(土地+建物),,83.3,都市：其他:商業區,,,1100829,土地1建物1車位0,全,一層,透天厝,住家用,磚造,120000.0,17.42,7,2,1,有,無,3300000.0,189437.0,,0.0,0.0,,RPPPMLLJRHGGFAD47DA,17.42,0.0,0.0,無
16715,20211201,台南市,安平區,房地(土地+建物)+車位,,8.67,都市：其他:商業區,,,1081206,土地1建物1車位1,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100503.0,111.31,2,2,1,有,有,5500000.0,50862.0,坡道平面,27.75,1250000.0,,RPOPMLKMPHGGFAD37DA,45.87,9.42,0.0,有
16716,20211201,台南市,安平區,房地(土地+建物)+車位,,8.74,都市：其他:商業區,,,1080804,土地1建物1車位1,十二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100503.0,117.89,2,2,1,有,有,5900000.0,54399.0,其他,33.33,1300000.0,,RPQRMLKMPHGGFAD77DA,48.14,7.8,0.0,有
16717,20211201,台南市,安平區,房地(土地+建物)+車位,,8.24,都市：其他:商業區,,,1090405,土地1建物1車位1,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100503.0,94.32,2,2,1,有,有,5000000.0,53518.0,坡道機械,11.17,550000.0,,RPSRMLKMPHGGFAD97DA,45.61,9.44,0.0,有
16718,20211201,台南市,安平區,房地(土地+建物)+車位,,8.35,都市：其他:商業區,,,1090204,土地1建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100503.0,94.5,2,2,1,有,有,5000000.0,53402.0,坡道機械,11.17,550000.0,,RPQPMLKMPHGGFAD57DA,47.76,7.3,0.0,有
16719,20211201,台南市,北區,房地(土地+建物)+車位,,11.94,都市：其他:住宅區,,,1100821,土地3建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1041105.0,159.59,3,2,2,有,有,8750000.0,54828.0,坡道平面,32.55,0.0,,RPQOMLRJRHGGFAD08DA,78.8,10.26,0.0,有
16720,20211201,台南市,安平區,房地(土地+建物)+車位,,51.54,都市：其他:住宅區,,,1100827,土地1建物1車位2,三層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1081125.0,362.46,3,2,3,有,有,35700000.0,112271.0,坡道平面,69.42,2800000.0,,RPTQMLMJRHGGFAD08DA,156.21,25.76,0.0,有
16721,20211201,台南市,安平區,房地(土地+建物),,10.21,都市：其他:商業區,,,1100814,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820612.0,123.7,3,2,2,有,有,5200000.0,42037.0,,0.0,0.0,,RPPNMLOLQHGGFAD67DA,87.01,13.52,0.0,有
16722,20211201,台南市,中西區,房地(土地+建物)+車位,,8.92,都市：其他:商業區,,,1090827,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100727.0,102.75,2,2,2,有,有,5800000.0,64340.0,坡道機械,29.39,1080000.0,預售屋、或土地及建物分件登記案件；,RPXOMLMKRHGGFAD38DA,43.57,5.59,0.0,有
16723,20211201,台南市,中西區,房地(土地+建物)+車位,,8.92,都市：其他:商業區,,,1090829,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100727.0,102.75,2,2,2,有,有,6050000.0,69111.0,坡道機械,29.39,980000.0,預售屋、或土地及建物分件登記案件；,RPPPMLMKRHGGFAD67DA,43.57,5.59,0.0,有
16724,20211201,台南市,中西區,房地(土地+建物)+車位,,8.92,都市：其他:商業區,,,1090829,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100727.0,102.75,2,2,2,有,有,5750000.0,65022.0,坡道機械,29.39,980000.0,預售屋、或土地及建物分件登記案件；,RPQPMLMKRHGGFAD77DA,43.57,5.59,0.0,有
16725,20211201,台南市,安平區,房地(土地+建物)+車位,,11.8,都市：其他:商業區,,,1080414,土地1建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100503.0,142.73,3,2,2,有,有,6380000.0,48443.0,坡道平面,27.75,810000.0,預售屋、或土地及建物分件登記案件；,RPSQMLTJRHGGFAD68DA,65.89,10.18,0.0,有
16726,20211201,台南市,安平區,房地(土地+建物),,8.03,都市：其他:商業區,,,1080402,土地1建物1車位0,五層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100503.0,83.88,2,2,1,有,有,4300000.0,51264.0,,0.0,0.0,預售屋、或土地及建物分件登記案件；,RPTQMLTJRHGGFAD78DA,47.81,7.62,0.0,有
16727,20211201,台南市,安平區,房地(土地+建物)+車位,,8.81,都市：其他:商業區,,,1091210,土地1建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100503.0,115.14,2,2,1,有,有,5300000.0,48360.0,坡道平面,30.36,1200000.0,預售屋、或土地及建物分件登記案件；,RPUQMLTJRHGGFAD88DA,47.09,8.89,0.0,有
16728,20211201,台南市,安平區,房地(土地+建物),,7.99,都市：其他:商業區,,,1090207,土地1建物1車位0,三層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100503.0,83.37,2,2,1,有,有,4180000.0,50138.0,,0.0,0.0,,RPOQMLTJRHGGFAD28DA,47.79,7.31,0.0,有
16729,20211201,台南市,安平區,房地(土地+建物)+車位,,8.46,都市：其他:商業區,,,1100408,土地1建物1車位1,十六層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100503.0,109.11,2,2,1,有,有,5520000.0,53097.0,坡道平面,27.75,1200000.0,預售屋、或土地及建物分件登記案件；,RPQQMLTJRHGGFAD48DA,46.32,7.47,0.0,有
16730,20211201,台南市,中西區,房地(土地+建物)+車位,,12.05,都市：其他:商業區,,,1100808,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100727.0,139.0,3,2,2,有,有,12400000.0,102363.0,坡道機械,29.39,1180000.0,,RPRQMLNKRHGGFAD08DA,63.24,10.18,0.0,有
16731,20211201,台南市,安平區,房地(土地+建物)+車位,,11.83,都市：其他:商業區,,,1080120,土地1建物1車位1,十三層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100503.0,143.32,3,2,2,有,有,7350000.0,52782.0,坡道平面,27.75,1250000.0,,RPTPMLTJRHGGFAD68DA,66.14,10.17,0.0,有
16732,20211201,台南市,安平區,房地(土地+建物)+車位,,11.83,都市：其他:商業區,,,1081208,土地1建物1車位1,十七層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100503.0,143.46,3,2,2,有,有,7850000.0,57039.0,坡道平面,27.75,1250000.0,,RPUPMLTJRHGGFAD78DA,66.14,10.31,0.0,有
16733,20211201,台南市,北區,土地,,23.7,都市：其他:住宅區,,,1100911,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1270000.0,53586.0,,0.0,0.0,共有人出售其持分部分之特殊交易案件,RPOOMLNKRHGGFAD57DA,0.0,0.0,0.0,無
16734,20211201,台南市,中西區,房地(土地+建物)+車位,,13.0,都市：其他:商業區,,,1090828,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100727.0,149.89,3,2,2,有,有,10050000.0,73076.0,坡道平面,36.31,1750000.0,預售屋、或土地及建物分件登記案件；,RPROMLMKRHGGFAD77DA,65.75,10.38,0.0,有
16735,20211201,台南市,中西區,房地(土地+建物)+車位,,8.92,都市：其他:商業區,,,1090828,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100727.0,102.75,2,2,2,有,有,6050000.0,69111.0,坡道機械,29.39,980000.0,預售屋、或土地及建物分件登記案件；,RPSOMLMKRHGGFAD87DA,43.57,5.59,0.0,有
16736,20211201,台南市,中西區,房地(土地+建物)+車位,,8.92,都市：其他:商業區,,,1090901,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100727.0,102.8,2,2,2,有,有,6000000.0,69064.0,坡道機械,29.39,930000.0,預售屋、或土地及建物分件登記案件；,RPTOMLMKRHGGFAD97DA,43.57,5.64,0.0,有
