Unnamed: 0,匯入時間,統計時間,商家名稱,縣市,門市,地址,lat,lng
5236,20211201,202110,7_11,台南市,保華,台南市仁德區成功里崇德路88號,22.959181,120.227865
5237,20211201,202110,7_11,台南市,南站,台南市仁德區中洲村中洲路1巷220號1樓,22.905964,120.265044
5238,20211201,202110,7_11,台南市,家園,台南市仁德區長興路77之1號.83號,22.993852,120.260056
5239,20211201,202110,7_11,台南市,素心,台南市仁德區中山路258號260號,22.970838,120.26025
5240,20211201,202110,7_11,台南市,高梓,台南市仁德區後璧里中正路二段387號,22.953123,120.251756
5241,20211201,202110,7_11,台南市,常興,台南市仁德區中正路三段701號,22.991613,120.255507
5242,20211201,202110,7_11,台南市,華立,台南市仁德區仁義里中清路208號,22.974141,120.25628600000002
5243,20211201,202110,7_11,台南市,華億,台南市仁德區文華路三段432.436號,22.970697,120.243425
5244,20211201,202110,7_11,台南市,華醫,台南市仁德區民安路一段115號,22.959197,120.240566
5245,20211201,202110,7_11,台南市,新正賢,台南市仁德區保安里中正路一段209號,22.92238,120.236324
5246,20211201,202110,7_11,台南市,嘉南,台南市仁德區二行里二仁路一段151號,22.920336,120.225012
5247,20211201,202110,7_11,台南市,嘉營,台南市仁德區中正路一段73號,22.919318,120.229408
5248,20211201,202110,7_11,台南市,德南,台南市仁德區中正路二段224號,22.94864500000001,120.251388
5249,20211201,202110,7_11,台南市,德航,台南市仁德區大同路三段202號,22.957158,120.217267
5250,20211201,202110,7_11,台南市,德欽,台南市仁德區後壁里德南路3鄰92號,22.946863,120.25464
5251,20211201,202110,7_11,台南市,德發,台南市仁德區中正路三段42號,22.972904,120.252344
7358,20211201,202110,全聯,台南市,下營中山,台南市下營區中山路１段250號,23.236748,120.266546
7359,20211201,202110,全聯,台南市,台南大勇,台南市中西區金華路３段69號,22.989968,120.192317
7360,20211201,202110,全聯,台南市,台南康樂,台南市中西區康樂街233。237。241號,22.995136,120.194694
7361,20211201,202110,全聯,台南市,台南民權,台南市中西區民權路４段350、352號,22.999375,120.177521
7362,20211201,202110,全聯,台南市,台南西和,台南市中西區西和路106號,23.000618,120.189254
7363,20211201,202110,全聯,台南市,台南仁德,德區民安路一段402號,22.953575,120.250897
7364,20211201,202110,全聯,台南市,仁德中清,台南市仁德區中清路167.169號,22.9734697,120.2561426
7365,20211201,202110,全聯,台南市,台南六甲,台南市六甲區中山路93號,23.231025,120.349648
7366,20211201,202110,全聯,台南市,台南湖美,區和緯路五段30號,23.006557,120.185447
7367,20211201,202110,全聯,台南市,延平,區公園路798號1樓,23.011931,120.211274
7368,20211201,202110,全聯,台南市,台南和緯,區和緯路二段172號,23.01198,120.207519
7369,20211201,202110,全聯,台南市,台南海安,台南市北區海安路３段747號,23.012496,120.200311
7370,20211201,202110,全聯,台南市,台南開元,台南市北區開元路153號,23.007286,120.21891399999998
7371,20211201,202110,全聯,台南市,台南忠義,台南市北區忠義路３段85、87號,23.000735,120.205674
7372,20211201,202110,全聯,台南市,台南西門,台南市北區西門路４段111號,23.008487,120.20688
7373,20211201,202110,全聯,台南市,永康復國,台南市永康區復國一路5號,23.002239000000007,120.245875
7374,20211201,202110,全聯,台南市,永康大橋,台南市永康區大橋二街218號,23.021258,120.230693
7375,20211201,202110,全聯,台南市,永康中華,台南市永康區中華路575號,23.012833,120.230887
7376,20211201,202110,全聯,台南市,永康大灣,康區崑山街1號,23.000323,120.257831
7377,20211201,202110,全聯,台南市,永康永大,康區永大路三段35號,23.027588,120.260494
7378,20211201,202110,全聯,台南市,永康南工,康區中山南路282之5號,23.020054,120.241349
7379,20211201,202110,全聯,台南市,永康正強,台南市永康區正強街172號,23.027635,120.252005
7380,20211201,202110,全聯,台南市,永康中山南,台南市永康區中山南路451號,23.022199,120.248893
7381,20211201,202110,全聯,台南市,永康富強,台南市永康區富強路１段108.110號,23.015618,120.273133
7382,20211201,202110,全聯,台南市,永康北灣,台南市永康區永大路２段936號,23.016132,120.263449
7383,20211201,202110,全聯,台南市,永康中華西,台南市永康區中華路735、737、739號,23.017834,120.227006
7384,20211201,202110,全聯,台南市,永康永華,台南市永康區永華路176號,23.008189,120.259864
7385,20211201,202110,全聯,台南市,永康中正北,台南市永康區中正北路125號,23.041985,120.240933
7386,20211201,202110,全聯,台南市,台南玉井,台南市玉井區中華路283號,23.120154,120.466454
7387,20211201,202110,全聯,台南市,白河富民,台南市白河區富民路142號,23.345102,120.414207
7388,20211201,202110,全聯,台南市,白河國泰,台南市白河區國泰路127號,23.348013,120.41289
7389,20211201,202110,全聯,台南市,台南華平,台南市安平區華平路619號,22.996314,120.175759
7390,20211201,202110,全聯,台南市,台南國平,台南市安平區國平路210-218號,22.990593,120.171155
7391,20211201,202110,全聯,台南市,台南永華,台南市安平區華平路271、273、275、277號,22.990061,120.174816
7392,20211201,202110,全聯,台南市,台南安中,台南市安南區安中路１段872號,23.044051,120.193838
7393,20211201,202110,全聯,台南市,培安,台南市安南區安和路１段463號,23.036363,120.213462
7394,20211201,202110,全聯,台南市,台南海佃,台南市安南區海佃路３段138號,23.049859,120.181708
7395,20211201,202110,全聯,台南市,台南北安,台南市安南區北安路３段92.96號,23.040926,120.203091
7396,20211201,202110,全聯,台南市,台南土城,台南市安南區安中路６段702號,23.0647,120.128545
7397,20211201,202110,全聯,台南市,台南安和,台南市安南區安和路５段316.318號,23.068911,120.216482
7398,20211201,202110,全聯,台南市,台南育安,台南市安南區育安街116.120號,23.04704,120.215819
7399,20211201,202110,全聯,台南市,台南安富,台南市安南區安富街346號,23.026237,120.19343899999998
7400,20211201,202110,全聯,台南市,台南公學,台南市安南區公學路４段29號。31號,23.067668,120.178718
7401,20211201,202110,全聯,台南市,台南州南,台南市安南區安和路４段259、261號,23.05612600000001,120.218465
7402,20211201,202110,全聯,台南市,西港新興,台南市西港區新興街8-78號,23.117408,120.202808
7403,20211201,202110,全聯,台南市,佳里中山,台南市佳里區中山路452.456號,23.164736,120.17771100000002
7404,20211201,202110,全聯,台南市,佳里仁愛,台南市佳里區仁愛路388號,23.154734,120.176689
7405,20211201,202110,全聯,台南市,佳里,里區建南街112號,23.157885,120.176488
7406,20211201,202110,全聯,台南市,佳里安西,台南市佳里區安西路205號,23.164381,120.170908
7407,20211201,202110,全聯,台南市,官田中山,台南市官田區中山路１段135號,23.192974,120.312002
7408,20211201,202110,全聯,台南市,東山中興,台南市東山區中興南路46號,23.319743,120.403457
7409,20211201,202110,全聯,台南市,台南崇明,台南市東區崇明路385號1、2樓,22.974638,120.222863
7410,20211201,202110,全聯,台南市,後甲,區東安路20號,22.991121,120.226197
7411,20211201,202110,全聯,台南市,崇善,區崇善路666號,22.968151,120.231245
7412,20211201,202110,全聯,台南市,裕農,區裕農路400號,22.98758,120.231162
7413,20211201,202110,全聯,台南市,台南中華東,區中華東路二段237號1樓,22.983419,120.231926
7414,20211201,202110,全聯,台南市,台南崇德,台南市東區崇德路154-156號,22.979029,120.220191
7415,20211201,202110,全聯,台南市,台南崇道,台南市東區崇道路22.24號,22.972144,120.226355
7416,20211201,202110,全聯,台南市,台南仁和,台南市東區仁和路77-38號,22.973962,120.231779
7417,20211201,202110,全聯,台南市,台南小東,台南市東區小東路246號,22.999266,120.229145
7418,20211201,202110,全聯,台南市,台南長榮,台南市東區長榮路２段180號,22.990131,120.220739
7419,20211201,202110,全聯,台南市,台南裕忠,台南市東區裕忠路107號,22.985889,120.241929
7420,20211201,202110,全聯,台南市,台南自由,台南市東區自由路３段376號,22.982564,120.237347
7421,20211201,202110,全聯,台南市,金華,區金華路二段85號,22.979291,120.191191
7422,20211201,202110,全聯,台南市,台南鹽埕,區金華路一段365號,22.969425,120.190284
7423,20211201,202110,全聯,台南市,台南永成,台南市南區永成路３段523號,22.973993,120.195211
7424,20211201,202110,全聯,台南市,台南健康,台南市南區健康路１段435號,22.981303,120.198234
7425,20211201,202110,全聯,台南市,台南中華西,台南市南區中華西路１段306號,22.982604,120.186265
7426,20211201,202110,全聯,台南市,台南明興,台南市南區明興路55  57號,22.959543,120.187945
7427,20211201,202110,全聯,台南市,台南夏林,台南市南區夏林路71號,22.9829991,120.1952445
7428,20211201,202110,全聯,台南市,台南灣裡,台南市南區興南街200號,22.921354,120.181477
7429,20211201,202110,全聯,台南市,柳營中山,台南市柳營區中山西路１段165號,23.278946,120.320833
7430,20211201,202110,全聯,台南市,麻豆興中,台南市麻豆區興中路248之21號、250巷7號,23.183501,120.259194
7431,20211201,202110,全聯,台南市,麻豆,豆區博愛路7號,23.185315,120.250753
7432,20211201,202110,全聯,台南市,麻豆中山,台南市麻豆區中山路82號,23.183854,120.246186
7433,20211201,202110,全聯,台南市,麻豆中正,台南市麻豆區中正路348.348-1號,23.189147,120.252816
7434,20211201,202110,全聯,台南市,善化忠孝,台南市善化區忠孝路66號,23.132616,120.303192
7435,20211201,202110,全聯,台南市,善化中正,台南市善化區中正路419號,23.128876,120.293893
7436,20211201,202110,全聯,台南市,新化,化區中正路540之1號,23.039989,120.30702
7437,20211201,202110,全聯,台南市,新化忠孝,台南市新化區忠孝路198-7、202號,23.037013,120.300712
7438,20211201,202110,全聯,台南市,台南新市,台南市新市區中正路162號,23.07428,120.291524
7439,20211201,202110,全聯,台南市,新市復興,台南市新市區復興路213、215號,23.085204,120.295181
7440,20211201,202110,全聯,台南市,新營復興,台南市新營區復興路150-3號1.2樓,23.303263,120.308117
7441,20211201,202110,全聯,台南市,民治,營區民治路5之1號1樓,23.310854,120.320828
7442,20211201,202110,全聯,台南市,新營民生,台南市新營區民生路172號,23.311551,120.307132
7443,20211201,202110,全聯,台南市,新營金華,台南市新營區隋唐街197號,23.307731,120.30057
7444,20211201,202110,全聯,台南市,學甲華宗,台南市學甲區華宗路501號,23.236003,120.182635
7445,20211201,202110,全聯,台南市,歸仁,仁區復興路87號,22.965,120.295926
7446,20211201,202110,全聯,台南市,歸仁中山,台南市歸仁區中山路３段2號,22.967742,120.287665
7447,20211201,202110,全聯,台南市,台南關廟,台南市關廟區南雄路１段1001號,22.95611,120.328547
7448,20211201,202110,全聯,台南市,關廟南雄,台南市關廟區南雄路２段417.421號,22.965703,120.327936
7449,20211201,202110,全聯,台南市,鹽水,台南市鹽水區後厝70號,23.319945,120.271833
7636,20211201,202110,中華電信,台南市,新營民治特約服務中心,73047台南市新營區民治路343號,23.304261,120.30276200000002
7637,20211201,202110,中華電信,台南市,麻豆興中特約服務中心,72149台南市麻豆區興中路169號,23.183765,120.253249
7638,20211201,202110,中華電信,台南市,新化中正特約服務中心,71241台南市新化區中正路445號,23.036122,120.307899
7639,20211201,202110,中華電信,台南市,台南新市特約服務中心,74441台南市新市區仁愛街254號,23.075993,120.293615
7640,20211201,202110,中華電信,台南市,歸仁中山特約服務中心,71146台南市歸仁區中山路二段255號,22.96729,120.288242
7641,20211201,202110,中華電信,台南市,永康大灣特約服務中心,71061台南市永康區大灣路457號,23.002154,120.265105
7642,20211201,202110,中華電信,台南市,永康中山特約服務中心,71075台南市永康區中山南路32-6號,23.012367,120.227839
7643,20211201,202110,中華電信,台南市,永康中華特約服務中心,71079台南市永康區中華路456號,23.010677,120.232819
7644,20211201,202110,中華電信,台南市,台南東寧特約服務中心,70165台南市東區東寧路429號,22.989227,120.230217
7645,20211201,202110,中華電信,台南市,台南中華特約服務中心,70155台南市東區中華東路二段325號,22.981728,120.230175
7646,20211201,202110,中華電信,台南市,台南崇德特約服務中心,70173台南市東區崇德路627號、627之1號,22.971313,120.225481
7647,20211201,202110,中華電信,台南市,台南中華東特約服務中心,70168台南市東區中華東路三段201號,22.976374,120.22561
7648,20211201,202110,中華電信,台南市,台南大林特約服務中心,70263台南市南區大林路6號,22.976388,120.213398
7649,20211201,202110,中華電信,台南市,台南金華特約服務中心,70260台南市南區金華路二段119~123號,22.980093,120.191229
7650,20211201,202110,中華電信,台南市,台南民生特約服務中心,70048台南市中西區民生路一段78號,22.993732,120.202325
7651,20211201,202110,中華電信,台南市,台南海佃特約服務中心,70970台南市安南區海佃路一段192號,23.024848,120.191692
7652,20211201,202110,中華電信,台南市,台南安和特約服務中心,70969台南市安南區安和路四段496號,23.060779,120.218816
8019,20211201,202110,中華電信,台南市,新營服務中心,73047台南市新營區民治路105號,23.308683,120.305669
8020,20211201,202110,中華電信,台南市,新營中山服務中心,73065台南市新營區中山路175之1號,23.303522,120.315523
8021,20211201,202110,中華電信,台南市,鹽水服務中心,73742台南市鹽水區南門路132號,23.312895,120.269277
8022,20211201,202110,中華電信,台南市,白河服務中心,73242台南市白河區三民路408號,23.351494,120.416384
8023,20211201,202110,中華電信,台南市,麻豆服務中心,72148台南市麻豆區興國路23號,23.182048,120.248121
8024,20211201,202110,中華電信,台南市,下營服務中心,73546台南市下營區中山路一段257號,23.236873000000006,120.26637
8025,20211201,202110,中華電信,台南市,六甲服務中心,73441台南市六甲區建國街67號,23.231405,120.352159
8026,20211201,202110,中華電信,台南市,佳里服務中心,72252台南市佳里區進學路256號,23.164269,120.175749
8027,20211201,202110,中華電信,台南市,佳里延平服務中心,72241台南市佳里區延平路106號,23.155996,120.17923
8028,20211201,202110,中華電信,台南市,西港服務中心,72343台南市西港區文化路60號,23.123743,120.206389
8029,20211201,202110,中華電信,台南市,七股服務中心,72441台南市七股區大埕里373號,23.141149,120.139894
8030,20211201,202110,中華電信,台南市,將軍服務中心,72544台南市將軍區忠興里187號,23.200379,120.158386
8031,20211201,202110,中華電信,台南市,北門服務中心,72742台南市北門區北門里北門1號,23.268139,120.124236
8032,20211201,202110,中華電信,台南市,學甲服務中心,72641台南市學甲區濟生路67號,23.232036,120.18356
8033,20211201,202110,中華電信,台南市,新化服務中心,71247台南市新化區大德路30號,23.044705,120.30301
8034,20211201,202110,中華電信,台南市,善化服務中心,74154台南市善化區中山路246號,23.13231,120.297174
8035,20211201,202110,中華電信,台南市,南科服務中心,74144台南市新市區南科六路6號之1,23.10594,120.279736
8036,20211201,202110,中華電信,台南市,新市中正服務中心,74444台南市新市區中正路47號,23.0793362,120.29222
8037,20211201,202110,中華電信,台南市,玉井服務中心,71445台南市玉井區中正路42號,23.123565,120.460349
8038,20211201,202110,中華電信,台南市,仁德服務中心,71749台南市仁德區中正路二段1136號,22.970151,120.252122
8039,20211201,202110,中華電信,台南市,歸仁服務中心,71147台南市歸仁區文化街二段15號,22.969577,120.29403
8040,20211201,202110,中華電信,台南市,關廟服務中心,71846台南市關廟區忠孝街113號,22.963165,120.327306
8041,20211201,202110,中華電信,台南市,台南中華服務中心,71049台南市永康區中華路680 號,23.015594,120.229622
8042,20211201,202110,中華電信,台南市,永康中山服務中心,71078台南市永康區中山南路462號,23.017485,120.239079
8043,20211201,202110,中華電信,台南市,永康服務中心,71071台南市永康區中山南路515號,23.022962,120.250745
8044,20211201,202110,中華電信,台南市,成大服務中心,70145台南市東區東寧路西段15號,22.992274,120.217078
8045,20211201,202110,中華電信,台南市,東門服務中心,70157台南市東區東門路二段350號,22.982753,120.226974
8046,20211201,202110,中華電信,台南市,仁和服務中心,70158台南市東區仁和路76號,22.975621,120.230528
8047,20211201,202110,中華電信,台南市,文賢服務中心,70459台南市北區文賢路815號,23.016477,120.193286
8048,20211201,202110,中華電信,台南市,公園服務中心,70446台南市北區公園路966號,23.0160821,120.2143739
8049,20211201,202110,中華電信,台南市,大同服務中心,70047台南市中西區大同路一段236號,22.982034,120.21151299999998
8050,20211201,202110,中華電信,台南市,台南服務中心,70007台南市中西區西門路一段701號,22.987889000000006,120.197315
8051,20211201,202110,中華電信,台南市,成功服務中心,70050台南市中西區成功路3號,22.997263,120.210329
8052,20211201,202110,中華電信,台南市,安南服務中心,70964台南市安南區安中路一段678號,23.042514,120.196847
8053,20211201,202110,中華電信,台南市,安中服務中心,70960台南市安南區安中路三段370號,23.049095,120.175471
8054,20211201,202110,中華電信,台南市,華平服務中心,70847台南市安平區華平路500號,22.993458,120.175665
8811,20211201,202110,OK便利商店,台南市,OK台南官田店,台南市官田區南?32號1樓,23.2140322,120.3071725
8812,20211201,202110,OK便利商店,台南市,OK台南新孝店,台南市南區新孝路90號1樓,22.9779171,120.1881753
8813,20211201,202110,OK便利商店,台南市,OK歸仁媽廟店,台南市歸仁區和順路１段1號1樓,22.9931882,120.2933835
8814,20211201,202110,OK便利商店,台南市,OK台南開元店,台南市北區開元路485巷37.39號1樓,23.011264,120.2241961
8815,20211201,202110,OK便利商店,台南市,OK台南仁和店,台南市東區自由路１段322號1+2樓,22.9704679,120.23779
8816,20211201,202110,OK便利商店,台南市,OK台鐵善化門市,台南市善化區中山路1號,23.1333235,120.3065509
8817,20211201,202110,OK便利商店,台南市,OK台南高工門市,台南市永康區中山南路193號,23.0145409,120.2335607
8818,20211201,202110,OK便利商店,台南市,OK南科中強門市,台南市新市區南科六路2-1號3樓,23.106125100000003,120.2817249
8819,20211201,202110,OK便利商店,台南市,OK永康站前店,台南市永康區中山路447號1樓,23.0380594,120.2536185
8820,20211201,202110,OK便利商店,台南市,OK善化興農店,台南市善化區興農路387號1樓,23.13126560000001,120.271691
8821,20211201,202110,OK便利商店,台南市,OK台南巴克禮店,台南市東區崇明路708號,22.9683612,120.2255636
8822,20211201,202110,OK便利商店,台南市,OK台南府前店,台南市中西區府前路１段16、18號1樓,22.989149800000003,120.2068628
8823,20211201,202110,OK便利商店,台南市,OK台南保華店,台南市仁德區保華路128號,22.9588058,120.223946
11413,20211201,202110,全家,台南市,全家台南前站店,台南市中西區中山路２０７號１＋２樓（如附圖,22.996803,120.21124
11414,20211201,202110,全家,台南市,全家台南大學店,台南市中西區五妃街１９０號全棟,22.982621,120.205858
11415,20211201,202110,全家,台南市,全家台南五妃店,台南市中西區五妃街２７０號１樓,22.982693,120.199327
11416,20211201,202110,全家,台南市,全家台南赤崁店,台南市中西區民族路二段２５７號一樓,22.996082,120.204244
11417,20211201,202110,全家,台南市,全家台南永福店,台南市中西區永福路一段１９１號,22.9880584,120.2001512
11418,20211201,202110,全家,台南市,全家台南和善店,台南市中西區和善街６９號１Ｆ,23.00156,120.190325
11419,20211201,202110,全家,台南市,全家台南康樂三店,台南市中西區府前路二段１７８號１樓,22.991463,120.193705
11420,20211201,202110,全家,台南市,全家台南美環店,台南市中西區府前路二段２７７號,22.991998,120.189753
11421,20211201,202110,全家,台南市,全家台南忠義店,台南市中西區忠義路一段５６號１樓,22.986379,120.201923
11422,20211201,202110,全家,台南市,全家台南勝興店,台南市中西區武聖路１５３號１樓,23.006043,120.190637
11423,20211201,202110,全家,台南市,全家台南尊王店,台南市中西區金華路三段１４３號一樓,22.99211,120.192774
11424,20211201,202110,全家,台南市,全家台南康樂二店,台南市中西區康樂街１５０號一樓,22.994878,120.195105
11425,20211201,202110,全家,台南市,全家台南康樂一店,台南市中西區康樂街１３５號１樓,22.99279,120.19438999999998
11426,20211201,202110,全家,台南市,全家台南美美店,台南市中西區湖美街７２號１樓及地下室,23.002222,120.180134
11427,20211201,202110,全家,台南市,全家台南成大店,台南市東區大學路１號　光復校區學生餐廳,22.996317,120.219527
11428,20211201,202110,全家,台南市,全家台南南紡店,台南市東區中華東路一段３６６號,22.99072,120.233499
11429,20211201,202110,全家,台南市,全家台南中平店,台南市東區中華東路一段８８號,22.995421,120.23415
11430,20211201,202110,全家,台南市,全家台南新義統店,台南市東區仁和路１０１－１號,22.971946,120.232807
11431,20211201,202110,全家,台南市,全家台南仁東店,台南市東區仁東街３２號１樓,22.969856,120.235379
11432,20211201,202110,全家,台南市,全家台南車頭店,台南市東區北門路二段２號,22.996406,120.212502
11433,20211201,202110,全家,台南市,全家台南一中店,台南市東區民族路一段１號,22.994134,120.215634
11434,20211201,202110,全家,台南市,全家台南東平店,台南市東區光明街２１７號，２１９號,22.995628,120.228775
11435,20211201,202110,全家,台南市,全家台南東成店,台南市東區自由路三段２２３號,22.98258114,120.23700247
11436,20211201,202110,全家,台南市,全家台南新博店,台南市東區育樂街１７０號１樓,22.994664,120.214663
11437,20211201,202110,全家,台南市,全家台南新樓店,台南市東區東門路一段５７號１樓,22.989133,120.212833
11438,20211201,202110,全家,台南市,全家台南東文店,台南市東區東門路三段１６８號,22.978179,120.233157
11439,20211201,202110,全家,台南市,全家台南林森店,台南市東區林森路二段１８８號,22.989101,120.22401
11440,20211201,202110,全家,台南市,全家台南榮寶店,台南市東區長榮路一段２３６號１樓,22.985679,120.21885
11441,20211201,202110,全家,台南市,全家台南常榮店,台南市東區長榮路三段３９號１、２樓,22.993645,120.221564
11442,20211201,202110,全家,台南市,全家台南崇善店,台南市東區崇善路６８８號,22.967506,120.231573
11443,20211201,202110,全家,台南市,全家台南東德店,台南市東區崇德路１２８號,22.979557,120.219428
11444,20211201,202110,全家,台南市,全家台南崇德店,台南市東區崇德路７３７號,22.968072,120.227695
11445,20211201,202110,全家,台南市,全家台南新崇義店,台南市東區崇德路４７１－３號,22.97485,120.22659099999998
11446,20211201,202110,全家,台南市,全家台南富農一店,台南市東區富農街二段３號１樓,22.984994,120.235456
11447,20211201,202110,全家,台南市,全家台南虎尾寮店,台南市東區裕平路１５號,22.985179,120.238908
11448,20211201,202110,全家,台南市,全家台南裕聖店,台南市東區裕信路３８３號,22.978072,120.245291
11449,20211201,202110,全家,台南市,全家台南裕義店,台南市東區裕義路５７６號,22.979531,120.247766
11450,20211201,202110,全家,台南市,全家台南榮玉店,台南市東區榮譽街６１號,22.974563,120.216777
11451,20211201,202110,全家,台南市,全家台南德東店,台南市東區德東街８３號全棟,22.961775,120.229718
11452,20211201,202110,全家,台南市,全家台南三官店,台南市南區三官路９號全部,22.980977,120.193994
11453,20211201,202110,全家,台南市,全家台南新大林店,台南市南區大同路二段１３６巷２號,22.979162,120.212617
11454,20211201,202110,全家,台南市,全家台南華興店,台南市南區中華南路二段１１０號,22.961891,120.192462
11455,20211201,202110,全家,台南市,全家台南府南店,台南市南區金華路一段４８４巷８５號,22.971938,120.192858
11456,20211201,202110,全家,台南市,全家台南水萍塭店,台南市南區金華路二段３８４號,22.984734,120.191937
11457,20211201,202110,全家,台南市,全家台南尊南店,台南市南區健康路二段２７５號１樓,22.981506,120.18988
11458,20211201,202110,全家,台南市,全家台南三喜店,台南市南區喜樹路２２０號,22.9414712743155,120.177288732399
11459,20211201,202110,全家,台南市,全家台南金華店,台南市南區新孝路７２號１樓,22.977936,120.189055
11460,20211201,202110,全家,台南市,全家台南新和店,台南市南區新建路４７號１樓,22.966965,120.185542
11461,20211201,202110,全家,台南市,全家台南新夏店,台南市南區新興路１５１號,22.977822,120.19558
11462,20211201,202110,全家,台南市,全家台南萬年店,台南市南區萬年五街２６８號１樓,22.932153,120.18858900000002
11463,20211201,202110,全家,台南市,全家台南德興店,台南市南區德興路４７－１號,22.966233,120.192391
11464,20211201,202110,全家,台南市,全家台南神鷹店,台南市南區機場路９０５號,22.954861,120.216643
11465,20211201,202110,全家,台南市,全家台南水交社店,台南市南區興昌路２號,22.976952,120.200184
11466,20211201,202110,全家,台南市,全家台南灣裡店,台南市南區興南街６３號左邊,22.923512,120.183575
11467,20211201,202110,全家,台南市,全家台南永寧店,台南市南區灣裡路２７８號,22.926859,120.182087
11468,20211201,202110,全家,台南市,全家台南大興店,台南市北區大興街３９８號,23.009285,120.18291200000002
11469,20211201,202110,全家,台南市,全家台南大豐店,台南市北區中華北路一段８０號１樓全部,23.00871,120.185925
11470,20211201,202110,全家,台南市,全家台南公園店,台南市北區公園北路１３１號１樓,23.004445,120.210518
11471,20211201,202110,全家,台南市,全家台南和順店,台南市北區和順里公園南路３６０號１樓,23.003144,120.202408
11472,20211201,202110,全家,台南市,全家台南好運店,台南市北區公園路２９１號,23.002406,120.209336
11473,20211201,202110,全家,台南市,全家台南北成店,台南市北區北成路３９號,23.018563,120.210832
11474,20211201,202110,全家,台南市,全家台南國宅店,台南市北區大道里北門路二段５４５號一樓,23.01059,120.216157
11475,20211201,202110,全家,台南市,全家台南北園店,台南市北區北園街２０號１樓及夾層,23.010625,120.223285
11476,20211201,202110,全家,台南市,全家台南臨安店,台南市北區成功路５８６號一樓,23.002282,120.195197
11477,20211201,202110,全家,台南市,全家台南長成店,台南市北區成功路２１２號,22.999098,120.203376
11478,20211201,202110,全家,台南市,全家台南忠成店,台南市北區成功路１１８，１２０號,22.998488,120.205207
11479,20211201,202110,全家,台南市,全家台南育德店,台南市北區育德路４３３號１樓,23.013784,120.206505
11480,20211201,202110,全家,台南市,全家台南和緯店,台南市北區文成里和緯路三段３３３號１樓,23.009742000000006,120.195891
11481,20211201,202110,全家,台南市,全家台南三順店,台南市北區林森路三段１５７號,23.00464609,120.22463
11482,20211201,202110,全家,台南市,全家台南長順店,台南市北區長北街１１２號,23.002395,120.204795
11483,20211201,202110,全家,台南市,全家台南全順店,台南市北區長榮路四段５９號,23.004124,120.222439
11484,20211201,202110,全家,台南市,全家台南南園店,台南市北區南園街１０２號１＋２樓,23.007748,120.225477
11485,20211201,202110,全家,台南市,全家台南文成店,台南市北區海安路三段８１７號１樓,23.016079,120.200045
11486,20211201,202110,全家,台南市,全家台南文平店,台南市安平區文平路４０５．４０７號,22.992498,120.178586
11487,20211201,202110,全家,台南市,全家台南新市政店,台南市安平區永華路二段２８８號１樓與夾層,22.990217,120.179602
11488,20211201,202110,全家,台南市,全家台南新安平店,台南市安平區安平路１７７號１樓,23.000149,120.161216
11489,20211201,202110,全家,台南市,全家台南河美店,台南市安平區安平路４２８號,22.998221,120.17394
11490,20211201,202110,全家,台南市,全家台南康平店,台南市安平區健康三街２２號,22.98554,120.168074
11491,20211201,202110,全家,台南市,全家台南康裕店,台南市安平區健康三街２０９號１樓,22.989723,120.168614
11492,20211201,202110,全家,台南市,全家台南新康華店,台南市安平區健康三街２３５號,22.990826,120.168818
11493,20211201,202110,全家,台南市,全家台南建平店,台南市安平區文平里健康路三段１０號一樓,22.982904,120.181119
11494,20211201,202110,全家,台南市,全家台南國平店,台南市安平區平通里國平路５９９之１號１樓,22.996717,120.171288
11495,20211201,202110,全家,台南市,全家台南承天店,台南市安平區慶平路５７３號１樓,22.997511,120.169768
11496,20211201,202110,全家,台南市,全家台南慶平店,台南市安平區建平里５鄰慶平路８０號１樓,22.99711,120.182187
11497,20211201,202110,全家,台南市,全家台南大安店,台南市安南區大安街１４０號１樓,23.032948,120.193224
11498,20211201,202110,全家,台南市,全家台南安慶店,台南市安南區理想里大安街７２８號一樓,23.040542,120.190508
11499,20211201,202110,全家,台南市,全家台南學東店,台南市安南區公學路六段６１５號,23.078365,120.144595
11500,20211201,202110,全家,台南市,全家台南北州店,台南市安南區北安路四段２１０號,23.0596189999,120.214075999
11501,20211201,202110,全家,台南市,全家台南台江店,台南市安南區台江大道二段４８１號,23.059294,120.200835
11502,20211201,202110,全家,台南市,全家台南新本原店,台南市安南區本原街三段２４７號１樓,23.051953,120.174191
11503,20211201,202110,全家,台南市,全家台南安中店,台南市安南區安中路一段６９９巷１號,23.042314,120.196404
11504,20211201,202110,全家,台南市,全家台南興德店,台南市安南區安中路四段２３８號１樓,23.050738,120.16768
11505,20211201,202110,全家,台南市,全家台南文安店,台南市安南區安和路一段７３＆７５號１樓,23.027366711469305,120.214757192711
11506,20211201,202110,全家,台南市,全家台南安順店,台南市安南區安和路二段１６６號,23.039983,120.215388
11507,20211201,202110,全家,台南市,全家台南安通店,台南市安南區安通路四段８９號,23.029208,120.209381
11508,20211201,202110,全家,台南市,全家台南安富店,台南市安南區安富街２５０號,23.026693,120.195923
11509,20211201,202110,全家,台南市,全家台南長安店,台南市安南區長和路二段１２巷２７５號,23.069714,120.222893
11510,20211201,202110,全家,台南市,全家台南長溪店,台南市安南區長溪路三段３７６號,23.067484,120.197019
11511,20211201,202110,全家,台南市,全家台南城西店,台南市安南區城西街一段４１號（配送用）,23.062121,120.129002
