Unnamed: 0,匯入時間,統計時間,縣市ID,縣市名稱,鄉鎮市區ID,鄉鎮市區名稱,CODE3,用水度數
27483,20210301,201903,67000,臺南市,67000330,南區,A6700033031,20441.71
27484,20210301,201903,67000,臺南市,67000330,南區,A6700033032,16765.82
27485,20210301,201903,67000,臺南市,67000330,南區,A6700033033,21235.68
27486,20210301,201903,67000,臺南市,67000330,南區,A6700033034,23677.42
27487,20210301,201903,67000,臺南市,67000330,南區,A6700033035,8721.3
27488,20210301,201903,67000,臺南市,67000330,南區,A6700033036,26158.76
27489,20210301,201903,67000,臺南市,67000330,南區,A6700033037,15756.33
27490,20210301,201903,67000,臺南市,67000330,南區,A6700033038,18004.35
27491,20210301,201903,67000,臺南市,67000330,南區,A6700033039,33733.87
27492,20210301,201903,67000,臺南市,67000330,南區,A6700033040,18635.04
27493,20210301,201903,67000,臺南市,67000330,南區,A6700033041,17951.84
27494,20210301,201903,67000,臺南市,67000330,南區,A6700033042,15576.33
27495,20210301,201903,67000,臺南市,67000330,南區,A6700033043,25197.19
27496,20210301,201903,67000,臺南市,67000330,南區,A6700033044,4846.75
27497,20210301,201903,67000,臺南市,67000340,北區,A6700034001,22389.62
27498,20210301,201903,67000,臺南市,67000340,北區,A6700034002,29086.43
27499,20210301,201903,67000,臺南市,67000340,北區,A6700034003,16063.11
27500,20210301,201903,67000,臺南市,67000340,北區,A6700034004,24777.79
27501,20210301,201903,67000,臺南市,67000340,北區,A6700034005,23083.01
27502,20210301,201903,67000,臺南市,67000340,北區,A6700034006,25481.03
27503,20210301,201903,67000,臺南市,67000340,北區,A6700034007,30465.99
27504,20210301,201903,67000,臺南市,67000340,北區,A6700034008,39424.87
27505,20210301,201903,67000,臺南市,67000340,北區,A6700034009,15519.24
27506,20210301,201903,67000,臺南市,67000340,北區,A6700034010,
27507,20210301,201903,67000,臺南市,67000340,北區,A6700034011,20627.39
27508,20210301,201903,67000,臺南市,67000340,北區,A6700034012,24514.42
27509,20210301,201903,67000,臺南市,67000340,北區,A6700034013,33785.17
27510,20210301,201903,67000,臺南市,67000340,北區,A6700034014,26908.78
27511,20210301,201903,67000,臺南市,67000340,北區,A6700034015,16867.2
27512,20210301,201903,67000,臺南市,67000340,北區,A6700034016,26140.38
27513,20210301,201903,67000,臺南市,67000340,北區,A6700034017,19192.28
27514,20210301,201903,67000,臺南市,67000340,北區,A6700034018,23282.19
27515,20210301,201903,67000,臺南市,67000340,北區,A6700034019,41385.52
27516,20210301,201903,67000,臺南市,67000340,北區,A6700034020,21630.09
27517,20210301,201903,67000,臺南市,67000340,北區,A6700034021,25514.96
27518,20210301,201903,67000,臺南市,67000340,北區,A6700034022,19423.49
27519,20210301,201903,67000,臺南市,67000340,北區,A6700034023,30749.9
27520,20210301,201903,67000,臺南市,67000340,北區,A6700034024,33939.04
27521,20210301,201903,67000,臺南市,67000340,北區,A6700034025,21796.62
27522,20210301,201903,67000,臺南市,67000340,北區,A6700034026,23954.42
27523,20210301,201903,67000,臺南市,67000340,北區,A6700034027,16153.34
27524,20210301,201903,67000,臺南市,67000340,北區,A6700034028,20654.0
27525,20210301,201903,67000,臺南市,67000340,北區,A6700034029,22644.98
27526,20210301,201903,67000,臺南市,67000340,北區,A6700034030,21365.17
27527,20210301,201903,67000,臺南市,67000340,北區,A6700034031,19618.57
27528,20210301,201903,67000,臺南市,67000340,北區,A6700034032,20803.19
27529,20210301,201903,67000,臺南市,67000340,北區,A6700034033,16391.02
27530,20210301,201903,67000,臺南市,67000340,北區,A6700034034,27177.72
27531,20210301,201903,67000,臺南市,67000340,北區,A6700034035,32162.48
27532,20210301,201903,67000,臺南市,67000340,北區,A6700034036,29120.75
27533,20210301,201903,67000,臺南市,67000340,北區,A6700034037,23751.22
27534,20210301,201903,67000,臺南市,67000340,北區,A6700034038,22682.68
27535,20210301,201903,67000,臺南市,67000340,北區,A6700034039,104143.73
27536,20210301,201903,67000,臺南市,67000340,北區,A6700034040,24500.25
27537,20210301,201903,67000,臺南市,67000340,北區,A6700034041,28084.39
27538,20210301,201903,67000,臺南市,67000340,北區,A6700034042,28579.48
27539,20210301,201903,67000,臺南市,67000340,北區,A6700034043,24318.08
27540,20210301,201903,67000,臺南市,67000340,北區,A6700034044,36381.21
27541,20210301,201903,67000,臺南市,67000350,安南區,A6700035001,11325.12
27542,20210301,201903,67000,臺南市,67000350,安南區,A6700035002,18777.34
27543,20210301,201903,67000,臺南市,67000350,安南區,A6700035003,28571.47
27544,20210301,201903,67000,臺南市,67000350,安南區,A6700035004,20964.88
27545,20210301,201903,67000,臺南市,67000350,安南區,A6700035005,30767.23
27546,20210301,201903,67000,臺南市,67000350,安南區,A6700035006,24775.95
27547,20210301,201903,67000,臺南市,67000350,安南區,A6700035007,20038.24
27548,20210301,201903,67000,臺南市,67000350,安南區,A6700035008,19649.16
27549,20210301,201903,67000,臺南市,67000350,安南區,A6700035009,
27550,20210301,201903,67000,臺南市,67000350,安南區,A6700035010,21317.94
27551,20210301,201903,67000,臺南市,67000350,安南區,A6700035011,25104.42
27552,20210301,201903,67000,臺南市,67000350,安南區,A6700035012,13763.2
27553,20210301,201903,67000,臺南市,67000350,安南區,A6700035013,19794.29
27554,20210301,201903,67000,臺南市,67000350,安南區,A6700035014,103955.44
27555,20210301,201903,67000,臺南市,67000350,安南區,A6700035015,45241.0
27556,20210301,201903,67000,臺南市,67000350,安南區,A6700035016,44894.86
27557,20210301,201903,67000,臺南市,67000350,安南區,A6700035017,28191.59
27558,20210301,201903,67000,臺南市,67000350,安南區,A6700035018,29882.65
27559,20210301,201903,67000,臺南市,67000350,安南區,A6700035019,21492.38
27560,20210301,201903,67000,臺南市,67000350,安南區,A6700035020,20835.33
27561,20210301,201903,67000,臺南市,67000350,安南區,A6700035021,25421.44
27562,20210301,201903,67000,臺南市,67000350,安南區,A6700035022,28250.69
27563,20210301,201903,67000,臺南市,67000350,安南區,A6700035023,32685.72
27564,20210301,201903,67000,臺南市,67000350,安南區,A6700035024,25939.39
27565,20210301,201903,67000,臺南市,67000350,安南區,A6700035025,43061.01
27566,20210301,201903,67000,臺南市,67000350,安南區,A6700035026,36516.53
27567,20210301,201903,67000,臺南市,67000350,安南區,A6700035027,425669.68
27568,20210301,201903,67000,臺南市,67000350,安南區,A6700035028,20551.88
27569,20210301,201903,67000,臺南市,67000350,安南區,A6700035029,27100.97
27570,20210301,201903,67000,臺南市,67000350,安南區,A6700035030,29002.68
27571,20210301,201903,67000,臺南市,67000350,安南區,A6700035031,143315.51
27572,20210301,201903,67000,臺南市,67000350,安南區,A6700035032,22816.75
27573,20210301,201903,67000,臺南市,67000350,安南區,A6700035033,21377.15
27574,20210301,201903,67000,臺南市,67000350,安南區,A6700035034,28975.94
27575,20210301,201903,67000,臺南市,67000350,安南區,A6700035035,29995.96
27576,20210301,201903,67000,臺南市,67000350,安南區,A6700035036,25152.9
27577,20210301,201903,67000,臺南市,67000350,安南區,A6700035037,20153.1
27578,20210301,201903,67000,臺南市,67000350,安南區,A6700035038,36251.93
27579,20210301,201903,67000,臺南市,67000350,安南區,A6700035039,40187.3
27580,20210301,201903,67000,臺南市,67000350,安南區,A6700035040,22854.32
27581,20210301,201903,67000,臺南市,67000350,安南區,A6700035041,19199.8
27582,20210301,201903,67000,臺南市,67000350,安南區,A6700035042,24736.5
27583,20210301,201903,67000,臺南市,67000350,安南區,A6700035043,32877.34
27584,20210301,201903,67000,臺南市,67000350,安南區,A6700035044,1112.77
27585,20210301,201903,67000,臺南市,67000350,安南區,A6700035045,19406.53
27586,20210301,201903,67000,臺南市,67000350,安南區,A6700035046,20820.8
27587,20210301,201903,67000,臺南市,67000350,安南區,A6700035047,21809.45
27588,20210301,201903,67000,臺南市,67000350,安南區,A6700035048,24363.72
27589,20210301,201903,67000,臺南市,67000350,安南區,A6700035049,21282.31
27590,20210301,201903,67000,臺南市,67000350,安南區,A6700035050,20317.47
27591,20210301,201903,67000,臺南市,67000350,安南區,A6700035051,18480.07
27592,20210301,201903,67000,臺南市,67000350,安南區,A6700035052,18434.34
27593,20210301,201903,67000,臺南市,67000350,安南區,A6700035053,16573.35
27594,20210301,201903,67000,臺南市,67000350,安南區,A6700035054,21534.83
27595,20210301,201903,67000,臺南市,67000350,安南區,A6700035055,21380.17
27596,20210301,201903,67000,臺南市,67000350,安南區,A6700035056,25378.09
27597,20210301,201903,67000,臺南市,67000350,安南區,A6700035057,7873.38
27598,20210301,201903,67000,臺南市,67000350,安南區,A6700035058,17512.1
27599,20210301,201903,67000,臺南市,67000350,安南區,A6700035059,21513.57
27600,20210301,201903,67000,臺南市,67000350,安南區,A6700035060,24067.03
27601,20210301,201903,67000,臺南市,67000360,安平區,A6700036001,20345.36
27602,20210301,201903,67000,臺南市,67000360,安平區,A6700036002,
27603,20210301,201903,67000,臺南市,67000360,安平區,A6700036003,18399.44
27604,20210301,201903,67000,臺南市,67000360,安平區,A6700036004,31821.87
27605,20210301,201903,67000,臺南市,67000360,安平區,A6700036005,19946.84
27606,20210301,201903,67000,臺南市,67000360,安平區,A6700036006,37541.55
27607,20210301,201903,67000,臺南市,67000360,安平區,A6700036007,25664.16
27608,20210301,201903,67000,臺南市,67000360,安平區,A6700036008,27652.79
27609,20210301,201903,67000,臺南市,67000360,安平區,A6700036009,27870.19
27610,20210301,201903,67000,臺南市,67000360,安平區,A6700036010,29265.37
27611,20210301,201903,67000,臺南市,67000360,安平區,A6700036011,22208.33
27612,20210301,201903,67000,臺南市,67000360,安平區,A6700036012,49690.38
27613,20210301,201903,67000,臺南市,67000360,安平區,A6700036013,24773.42
27614,20210301,201903,67000,臺南市,67000360,安平區,A6700036014,29252.0
27615,20210301,201903,67000,臺南市,67000360,安平區,A6700036015,32214.14
27616,20210301,201903,67000,臺南市,67000360,安平區,A6700036016,33040.86
27617,20210301,201903,67000,臺南市,67000360,安平區,A6700036017,24887.88
27618,20210301,201903,67000,臺南市,67000360,安平區,A6700036018,42424.89
27619,20210301,201903,67000,臺南市,67000360,安平區,A6700036019,27089.93
27620,20210301,201903,67000,臺南市,67000360,安平區,A6700036020,31631.51
27621,20210301,201903,67000,臺南市,67000360,安平區,A6700036021,35922.36
27622,20210301,201903,67000,臺南市,67000360,安平區,A6700036022,30179.62
27623,20210301,201903,67000,臺南市,67000360,安平區,A6700036023,12867.69
27624,20210301,201903,67000,臺南市,67000370,中西區,A6700037001,
27625,20210301,201903,67000,臺南市,67000370,中西區,A6700037002,21486.05
27626,20210301,201903,67000,臺南市,67000370,中西區,A6700037003,53389.07
27627,20210301,201903,67000,臺南市,67000370,中西區,A6700037004,21688.3
27628,20210301,201903,67000,臺南市,67000370,中西區,A6700037005,22069.75
27629,20210301,201903,67000,臺南市,67000370,中西區,A6700037006,22945.23
27630,20210301,201903,67000,臺南市,67000370,中西區,A6700037007,24466.78
27631,20210301,201903,67000,臺南市,67000370,中西區,A6700037008,21285.17
27632,20210301,201903,67000,臺南市,67000370,中西區,A6700037009,23032.52
27633,20210301,201903,67000,臺南市,67000370,中西區,A6700037010,34193.53
27634,20210301,201903,67000,臺南市,67000370,中西區,A6700037011,34357.82
27635,20210301,201903,67000,臺南市,67000370,中西區,A6700037012,31233.91
27636,20210301,201903,67000,臺南市,67000370,中西區,A6700037013,65802.8
27637,20210301,201903,67000,臺南市,67000370,中西區,A6700037014,52632.03
27638,20210301,201903,67000,臺南市,67000370,中西區,A6700037015,45059.93
27639,20210301,201903,67000,臺南市,67000370,中西區,A6700037016,29901.22
27640,20210301,201903,67000,臺南市,67000370,中西區,A6700037017,28258.5
27641,20210301,201903,67000,臺南市,67000370,中西區,A6700037018,52779.3
27642,20210301,201903,67000,臺南市,67000370,中西區,A6700037019,21666.8
27643,20210301,201903,67000,臺南市,67000370,中西區,A6700037020,32493.43
27644,20210301,201903,67000,臺南市,67000370,中西區,A6700037021,27057.04
27645,20210301,201903,67000,臺南市,67000370,中西區,A6700037022,93173.51
27646,20210301,201903,67000,臺南市,67000370,中西區,A6700037023,19463.05
27647,20210301,201903,67000,臺南市,67000370,中西區,A6700037024,39289.08
27648,20210301,201903,67000,臺南市,67000370,中西區,A6700037025,27251.69
27649,20210301,201903,67000,臺南市,67000370,中西區,A6700037026,23211.47
27650,20210301,201903,67000,臺南市,67000370,中西區,A6700037027,17651.67
36442,20210301,201904,67000,臺南市,67000010,新營區,A6700001001,19471.61
36443,20210301,201904,67000,臺南市,67000010,新營區,A6700001002,18312.61
36444,20210301,201904,67000,臺南市,67000010,新營區,A6700001003,22909.16
36445,20210301,201904,67000,臺南市,67000010,新營區,A6700001004,15864.74
36446,20210301,201904,67000,臺南市,67000010,新營區,A6700001005,48050.92
36447,20210301,201904,67000,臺南市,67000010,新營區,A6700001006,22156.75
36448,20210301,201904,67000,臺南市,67000010,新營區,A6700001007,23286.71
36449,20210301,201904,67000,臺南市,67000010,新營區,A6700001008,24313.53
36450,20210301,201904,67000,臺南市,67000010,新營區,A6700001009,23600.68
36451,20210301,201904,67000,臺南市,67000010,新營區,A6700001010,17615.55
36452,20210301,201904,67000,臺南市,67000010,新營區,A6700001011,21266.72
36453,20210301,201904,67000,臺南市,67000010,新營區,A6700001012,29222.39
36454,20210301,201904,67000,臺南市,67000010,新營區,A6700001013,26637.55
36455,20210301,201904,67000,臺南市,67000010,新營區,A6700001014,24466.09
36456,20210301,201904,67000,臺南市,67000010,新營區,A6700001015,29508.56
36457,20210301,201904,67000,臺南市,67000010,新營區,A6700001016,31134.11
36458,20210301,201904,67000,臺南市,67000010,新營區,A6700001017,25467.72
36459,20210301,201904,67000,臺南市,67000010,新營區,A6700001018,20597.45
36460,20210301,201904,67000,臺南市,67000010,新營區,A6700001019,23394.36
36461,20210301,201904,67000,臺南市,67000010,新營區,A6700001020,21767.25
36462,20210301,201904,67000,臺南市,67000010,新營區,A6700001021,21019.95
36463,20210301,201904,67000,臺南市,67000010,新營區,A6700001022,16161.94
36464,20210301,201904,67000,臺南市,67000010,新營區,A6700001023,24983.58
36465,20210301,201904,67000,臺南市,67000010,新營區,A6700001024,102091.14
36466,20210301,201904,67000,臺南市,67000010,新營區,A6700001025,30278.85
36467,20210301,201904,67000,臺南市,67000010,新營區,A6700001026,
36468,20210301,201904,67000,臺南市,67000010,新營區,A6700001027,13855.62
36469,20210301,201904,67000,臺南市,67000010,新營區,A6700001028,16002.35
36470,20210301,201904,67000,臺南市,67000020,鹽水區,A6700002001,
36471,20210301,201904,67000,臺南市,67000020,鹽水區,A6700002002,28011.22
36472,20210301,201904,67000,臺南市,67000020,鹽水區,A6700002003,15350.93
36473,20210301,201904,67000,臺南市,67000020,鹽水區,A6700002004,22356.67
36474,20210301,201904,67000,臺南市,67000020,鹽水區,A6700002005,24540.04
36475,20210301,201904,67000,臺南市,67000020,鹽水區,A6700002006,17108.04
36476,20210301,201904,67000,臺南市,67000020,鹽水區,A6700002007,15308.71
36477,20210301,201904,67000,臺南市,67000020,鹽水區,A6700002008,
36478,20210301,201904,67000,臺南市,67000020,鹽水區,A6700002009,44587.05
36479,20210301,201904,67000,臺南市,67000020,鹽水區,A6700002010,20604.01
36480,20210301,201904,67000,臺南市,67000020,鹽水區,A6700002011,15095.89
36481,20210301,201904,67000,臺南市,67000020,鹽水區,A6700002012,
36482,20210301,201904,67000,臺南市,67000020,鹽水區,A6700002013,10296.23
36483,20210301,201904,67000,臺南市,67000030,白河區,A6700003001,23345.52
36484,20210301,201904,67000,臺南市,67000030,白河區,A6700003002,11238.72
36485,20210301,201904,67000,臺南市,67000030,白河區,A6700003003,13377.52
36486,20210301,201904,67000,臺南市,67000030,白河區,A6700003004,18431.2
36487,20210301,201904,67000,臺南市,67000030,白河區,A6700003005,20715.58
36488,20210301,201904,67000,臺南市,67000030,白河區,A6700003006,22525.54
36489,20210301,201904,67000,臺南市,67000030,白河區,A6700003007,23275.77
36490,20210301,201904,67000,臺南市,67000030,白河區,A6700003008,12801.07
36491,20210301,201904,67000,臺南市,67000030,白河區,A6700003009,21104.99
36492,20210301,201904,67000,臺南市,67000030,白河區,A6700003010,16849.88
36493,20210301,201904,67000,臺南市,67000030,白河區,A6700003011,30382.69
36494,20210301,201904,67000,臺南市,67000040,柳營區,A6700004001,13445.39
36495,20210301,201904,67000,臺南市,67000040,柳營區,A6700004002,
36496,20210301,201904,67000,臺南市,67000040,柳營區,A6700004003,11772.86
36497,20210301,201904,67000,臺南市,67000040,柳營區,A6700004004,44867.98
36498,20210301,201904,67000,臺南市,67000040,柳營區,A6700004005,32916.04
36499,20210301,201904,67000,臺南市,67000040,柳營區,A6700004006,80529.09
36500,20210301,201904,67000,臺南市,67000040,柳營區,A6700004007,27971.2
36501,20210301,201904,67000,臺南市,67000040,柳營區,A6700004008,41445.08
36502,20210301,201904,67000,臺南市,67000040,柳營區,A6700004009,13519.22
36503,20210301,201904,67000,臺南市,67000040,柳營區,A6700004010,23797.42
36504,20210301,201904,67000,臺南市,67000050,後壁區,A6700005001,14773.77
36505,20210301,201904,67000,臺南市,67000050,後壁區,A6700005002,21302.62
36506,20210301,201904,67000,臺南市,67000050,後壁區,A6700005003,14243.2
36507,20210301,201904,67000,臺南市,67000050,後壁區,A6700005004,114.39
36508,20210301,201904,67000,臺南市,67000050,後壁區,A6700005005,14163.79
36509,20210301,201904,67000,臺南市,67000050,後壁區,A6700005006,17017.87
36510,20210301,201904,67000,臺南市,67000050,後壁區,A6700005007,22066.68
36511,20210301,201904,67000,臺南市,67000050,後壁區,A6700005008,70114.43
36512,20210301,201904,67000,臺南市,67000050,後壁區,A6700005009,20306.74
36513,20210301,201904,67000,臺南市,67000050,後壁區,A6700005010,14385.12
36514,20210301,201904,67000,臺南市,67000050,後壁區,A6700005011,
36515,20210301,201904,67000,臺南市,67000060,東山區,A6700006001,15259.6
36516,20210301,201904,67000,臺南市,67000060,東山區,A6700006002,13311.48
36517,20210301,201904,67000,臺南市,67000060,東山區,A6700006003,16071.2
36518,20210301,201904,67000,臺南市,67000060,東山區,A6700006004,
36519,20210301,201904,67000,臺南市,67000060,東山區,A6700006005,14650.53
36520,20210301,201904,67000,臺南市,67000060,東山區,A6700006006,12831.18
36521,20210301,201904,67000,臺南市,67000060,東山區,A6700006007,20997.52
36522,20210301,201904,67000,臺南市,67000060,東山區,A6700006008,12387.0
36523,20210301,201904,67000,臺南市,67000060,東山區,A6700006009,11595.37
36524,20210301,201904,67000,臺南市,67000060,東山區,A6700006010,9048.6
36525,20210301,201904,67000,臺南市,67000070,麻豆區,A6700007001,21883.87
36526,20210301,201904,67000,臺南市,67000070,麻豆區,A6700007002,59214.02
36527,20210301,201904,67000,臺南市,67000070,麻豆區,A6700007003,18117.82
36528,20210301,201904,67000,臺南市,67000070,麻豆區,A6700007004,51172.52
36529,20210301,201904,67000,臺南市,67000070,麻豆區,A6700007005,22191.3
36530,20210301,201904,67000,臺南市,67000070,麻豆區,A6700007006,58657.24
36531,20210301,201904,67000,臺南市,67000070,麻豆區,A6700007007,20204.33
36532,20210301,201904,67000,臺南市,67000070,麻豆區,A6700007008,26480.25
36533,20210301,201904,67000,臺南市,67000070,麻豆區,A6700007009,24535.33
36534,20210301,201904,67000,臺南市,67000070,麻豆區,A6700007010,22323.2
36535,20210301,201904,67000,臺南市,67000070,麻豆區,A6700007011,21046.73
36536,20210301,201904,67000,臺南市,67000070,麻豆區,A6700007012,17203.33
36537,20210301,201904,67000,臺南市,67000070,麻豆區,A6700007013,25958.5
36538,20210301,201904,67000,臺南市,67000070,麻豆區,A6700007014,6620.82
36539,20210301,201904,67000,臺南市,67000070,麻豆區,A6700007015,18966.26
36540,20210301,201904,67000,臺南市,67000070,麻豆區,A6700007016,11148.37
36541,20210301,201904,67000,臺南市,67000080,下營區,A6700008001,
36542,20210301,201904,67000,臺南市,67000080,下營區,A6700008002,14364.29
36543,20210301,201904,67000,臺南市,67000080,下營區,A6700008003,22413.66
36544,20210301,201904,67000,臺南市,67000080,下營區,A6700008004,18973.37
36545,20210301,201904,67000,臺南市,67000080,下營區,A6700008005,17392.11
36546,20210301,201904,67000,臺南市,67000080,下營區,A6700008006,19614.43
36547,20210301,201904,67000,臺南市,67000080,下營區,A6700008007,19966.72
36548,20210301,201904,67000,臺南市,67000080,下營區,A6700008008,17911.23
36549,20210301,201904,67000,臺南市,67000080,下營區,A6700008009,15029.15
36550,20210301,201904,67000,臺南市,67000080,下營區,A6700008010,12245.1
36551,20210301,201904,67000,臺南市,67000090,六甲區,A6700009001,41779.76
36552,20210301,201904,67000,臺南市,67000090,六甲區,A6700009002,17398.94
36553,20210301,201904,67000,臺南市,67000090,六甲區,A6700009003,15995.63
36554,20210301,201904,67000,臺南市,67000090,六甲區,A6700009004,11725.02
36555,20210301,201904,67000,臺南市,67000090,六甲區,A6700009005,11789.72
36556,20210301,201904,67000,臺南市,67000090,六甲區,A6700009006,14881.89
36557,20210301,201904,67000,臺南市,67000090,六甲區,A6700009007,17180.6
36558,20210301,201904,67000,臺南市,67000090,六甲區,A6700009008,11798.86
36559,20210301,201904,67000,臺南市,67000090,六甲區,A6700009009,21699.5
36560,20210301,201904,67000,臺南市,67000100,官田區,A6700010001,293838.75
36561,20210301,201904,67000,臺南市,67000100,官田區,A6700010002,17603.61
36562,20210301,201904,67000,臺南市,67000100,官田區,A6700010003,36643.97
36563,20210301,201904,67000,臺南市,67000100,官田區,A6700010004,19569.51
36564,20210301,201904,67000,臺南市,67000100,官田區,A6700010005,13409.45
36565,20210301,201904,67000,臺南市,67000100,官田區,A6700010006,36007.72
36566,20210301,201904,67000,臺南市,67000100,官田區,A6700010007,33793.2
36567,20210301,201904,67000,臺南市,67000100,官田區,A6700010008,18564.72
36568,20210301,201904,67000,臺南市,67000100,官田區,A6700010009,
36569,20210301,201904,67000,臺南市,67000110,大內區,A6700011001,24641.88
36570,20210301,201904,67000,臺南市,67000110,大內區,A6700011002,14075.12
36571,20210301,201904,67000,臺南市,67000110,大內區,A6700011003,
36572,20210301,201904,67000,臺南市,67000110,大內區,A6700011004,21485.81
36573,20210301,201904,67000,臺南市,67000110,大內區,A6700011005,14549.08
36574,20210301,201904,67000,臺南市,67000120,佳里區,A6700012001,11527.85
36575,20210301,201904,67000,臺南市,67000120,佳里區,A6700012002,11347.03
36576,20210301,201904,67000,臺南市,67000120,佳里區,A6700012003,65302.25
36577,20210301,201904,67000,臺南市,67000120,佳里區,A6700012004,16544.96
36578,20210301,201904,67000,臺南市,67000120,佳里區,A6700012005,26476.14
36579,20210301,201904,67000,臺南市,67000120,佳里區,A6700012006,24025.19
36580,20210301,201904,67000,臺南市,67000120,佳里區,A6700012007,25794.22
36581,20210301,201904,67000,臺南市,67000120,佳里區,A6700012008,22530.52
36582,20210301,201904,67000,臺南市,67000120,佳里區,A6700012009,17098.76
36583,20210301,201904,67000,臺南市,67000120,佳里區,A6700012010,22723.65
36584,20210301,201904,67000,臺南市,67000120,佳里區,A6700012011,21823.25
36585,20210301,201904,67000,臺南市,67000120,佳里區,A6700012012,23449.96
36586,20210301,201904,67000,臺南市,67000120,佳里區,A6700012013,19582.61
36587,20210301,201904,67000,臺南市,67000120,佳里區,A6700012014,31338.53
36588,20210301,201904,67000,臺南市,67000120,佳里區,A6700012015,22090.68
36589,20210301,201904,67000,臺南市,67000120,佳里區,A6700012016,20087.16
36590,20210301,201904,67000,臺南市,67000120,佳里區,A6700012017,22915.28
36591,20210301,201904,67000,臺南市,67000120,佳里區,A6700012018,25217.12
36592,20210301,201904,67000,臺南市,67000120,佳里區,A6700012019,23059.16
36593,20210301,201904,67000,臺南市,67000120,佳里區,A6700012020,7431.47
36594,20210301,201904,67000,臺南市,67000130,學甲區,A6700013001,
36595,20210301,201904,67000,臺南市,67000130,學甲區,A6700013002,9805.0
36596,20210301,201904,67000,臺南市,67000130,學甲區,A6700013003,10056.88
36597,20210301,201904,67000,臺南市,67000130,學甲區,A6700013004,8523.32
36598,20210301,201904,67000,臺南市,67000130,學甲區,A6700013005,56077.53
36599,20210301,201904,67000,臺南市,67000130,學甲區,A6700013006,20984.65
36600,20210301,201904,67000,臺南市,67000130,學甲區,A6700013007,19428.02
36601,20210301,201904,67000,臺南市,67000130,學甲區,A6700013008,24629.49
36602,20210301,201904,67000,臺南市,67000130,學甲區,A6700013009,20392.23
36603,20210301,201904,67000,臺南市,67000130,學甲區,A6700013010,27084.3
36604,20210301,201904,67000,臺南市,67000130,學甲區,A6700013011,18886.77
36605,20210301,201904,67000,臺南市,67000130,學甲區,A6700013012,19259.49
36606,20210301,201904,67000,臺南市,67000140,西港區,A6700014001,26218.64
36607,20210301,201904,67000,臺南市,67000140,西港區,A6700014002,15077.16
36608,20210301,201904,67000,臺南市,67000140,西港區,A6700014003,15841.86
36609,20210301,201904,67000,臺南市,67000140,西港區,A6700014004,31688.51
36610,20210301,201904,67000,臺南市,67000140,西港區,A6700014005,17922.14
36611,20210301,201904,67000,臺南市,67000140,西港區,A6700014006,16597.19
36612,20210301,201904,67000,臺南市,67000140,西港區,A6700014007,22239.96
36613,20210301,201904,67000,臺南市,67000140,西港區,A6700014008,12444.78
36614,20210301,201904,67000,臺南市,67000140,西港區,A6700014009,22076.79
36615,20210301,201904,67000,臺南市,67000140,西港區,A6700014010,925.0
36616,20210301,201904,67000,臺南市,67000140,西港區,A6700014011,7590.31
36617,20210301,201904,67000,臺南市,67000150,七股區,A6700015001,19066.09
36618,20210301,201904,67000,臺南市,67000150,七股區,A6700015002,9292.11
36619,20210301,201904,67000,臺南市,67000150,七股區,A6700015003,17912.35
36620,20210301,201904,67000,臺南市,67000150,七股區,A6700015004,22359.0
36621,20210301,201904,67000,臺南市,67000150,七股區,A6700015005,15071.02
36622,20210301,201904,67000,臺南市,67000150,七股區,A6700015006,1423.46
36623,20210301,201904,67000,臺南市,67000150,七股區,A6700015007,17340.12
36624,20210301,201904,67000,臺南市,67000150,七股區,A6700015008,18946.87
36625,20210301,201904,67000,臺南市,67000150,七股區,A6700015009,15922.91
36626,20210301,201904,67000,臺南市,67000160,將軍區,A6700016001,8319.48
36627,20210301,201904,67000,臺南市,67000160,將軍區,A6700016002,8448.96
36628,20210301,201904,67000,臺南市,67000160,將軍區,A6700016003,33.24
36629,20210301,201904,67000,臺南市,67000160,將軍區,A6700016004,18390.14
36630,20210301,201904,67000,臺南市,67000160,將軍區,A6700016005,40523.06
36631,20210301,201904,67000,臺南市,67000160,將軍區,A6700016006,30173.83
36632,20210301,201904,67000,臺南市,67000160,將軍區,A6700016007,3065.28
36633,20210301,201904,67000,臺南市,67000160,將軍區,A6700016008,6696.41
36634,20210301,201904,67000,臺南市,67000160,將軍區,A6700016009,10503.15
36635,20210301,201904,67000,臺南市,67000170,北門區,A6700017001,
36636,20210301,201904,67000,臺南市,67000170,北門區,A6700017002,8791.41
36637,20210301,201904,67000,臺南市,67000170,北門區,A6700017003,9386.65
36638,20210301,201904,67000,臺南市,67000170,北門區,A6700017004,
36639,20210301,201904,67000,臺南市,67000170,北門區,A6700017005,11605.19
36640,20210301,201904,67000,臺南市,67000170,北門區,A6700017006,22296.47
36641,20210301,201904,67000,臺南市,67000180,新化區,A6700018001,45474.76
36642,20210301,201904,67000,臺南市,67000180,新化區,A6700018002,37234.99
36643,20210301,201904,67000,臺南市,67000180,新化區,A6700018003,13995.93
36644,20210301,201904,67000,臺南市,67000180,新化區,A6700018004,18256.41
36645,20210301,201904,67000,臺南市,67000180,新化區,A6700018005,15451.86
36646,20210301,201904,67000,臺南市,67000180,新化區,A6700018006,19416.42
36647,20210301,201904,67000,臺南市,67000180,新化區,A6700018007,17299.44
36648,20210301,201904,67000,臺南市,67000180,新化區,A6700018008,23275.65
36649,20210301,201904,67000,臺南市,67000180,新化區,A6700018009,21463.23
