Unnamed: 0,匯入時間,統計時間,裝設金融機構代號,裝設金融機構名稱,裝設地點,裝設縣市,裝設地址,lat,lng
13808,20211201,202110,812,台新國際商業銀行,全家-台南東德,台南市,台南市東區崇德路128號,22.97948550000001,120.21930290000002
13809,20211201,202110,812,台新國際商業銀行,全家-台南林森,台南市,台南市東區林森路二段188號,22.9890919,120.2238947
13810,20211201,202110,812,台新國際商業銀行,全家-台南河美,台南市,台南市安平區安平路428號,22.9981875,120.1738381
13811,20211201,202110,812,台新國際商業銀行,全家-台南金華,台南市,台南市南區新孝路72號,22.97795480000001,120.1890168
13812,20211201,202110,812,台新國際商業銀行,全家-台南長安,台南市,台南市安南區長和路二段12巷275號,23.0696689,120.2228785
13813,20211201,202110,812,台新國際商業銀行,全家-台南長成,台南市,台南市北區成功路212號,22.999143,120.20328870000002
13814,20211201,202110,812,台新國際商業銀行,全家-台南長溪,台南市,台南市安南區長溪路三段376號,23.0675134,120.1969729
13815,20211201,202110,812,台新國際商業銀行,全家-台南南園,台南市,台南市北區南園街102號,23.0078482,120.2254318
13816,20211201,202110,812,台新國際商業銀行,全家-台南城西,台南市,台南市安南區城西街一段41號,23.0621173,120.128921
13817,20211201,202110,812,台新國際商業銀行,全家-台南建平,台南市,台南市安平區健康路三段10號,22.9829441,120.1811335
13818,20211201,202110,812,台新國際商業銀行,全家-台南國平,台南市,台南市安平區國平路599之1號,22.9966152,120.1715322
13819,20211201,202110,812,台新國際商業銀行,全家-台南國宅,台南市,台南市北區北門路二段545號,23.0106102,120.2160346
13820,20211201,202110,812,台新國際商業銀行,全家-台南崇善,台南市,台南市東區崇善路688號,22.9675801,120.2315658
13821,20211201,202110,812,台新國際商業銀行,全家-台南康裕,台南市,台南市安平區健康三街209號,22.9897102,120.1685136
13822,20211201,202110,812,台新國際商業銀行,全家-台南康樂一,台南市,台南市中西區康樂街135號,22.99282860000001,120.1943867
13823,20211201,202110,812,台新國際商業銀行,全家-台南康樂二,台南市,台南市中西區康樂街150號,22.9949646,120.1951006
13824,20211201,202110,812,台新國際商業銀行,全家-台南康樂三,台南市,台南市中西區府前路二段178號,22.9914965,120.1937134
13825,20211201,202110,812,台新國際商業銀行,全家-台南勝興,台南市,台南市中西區武聖路153號,23.0061395,120.1906389
13826,20211201,202110,812,台新國際商業銀行,全家-台南富農一,台南市,台南市東區富農街二段3號,22.9850229,120.2355417
13827,20211201,202110,812,台新國際商業銀行,全家-台南尊王,台南市,台南市中西區金華路三段143號,22.9920507,120.1927985
13828,20211201,202110,812,台新國際商業銀行,全家-台南華興,台南市,台南市南區中華南路二段110號,22.9619937,120.1924816
13829,20211201,202110,812,台新國際商業銀行,全家-台南新大林,台南市,台南市南區大同路二段136巷2號,22.9791321,120.21262790000002
13830,20211201,202110,812,台新國際商業銀行,全家-台南新本原,台南市,台南市安南區本原街三段247號,23.051983,120.174127
13831,20211201,202110,812,台新國際商業銀行,全家-台南新安平,台南市,台南市安平區安平路177號,23.0001685,120.16121509999998
13832,20211201,202110,812,台新國際商業銀行,全家-台南新夏,台南市,台南市南區新興路151號,22.9779579,120.1950105
13833,20211201,202110,812,台新國際商業銀行,全家-台南新崇義,台南市,台南市東區崇德路471-3號,22.9747782,120.2265074
13834,20211201,202110,812,台新國際商業銀行,全家-台南新康華,台南市,台南市安平區健康三街235號,22.9907995,120.1686936
13835,20211201,202110,812,台新國際商業銀行,全家-台南新博,台南市,台南市東區育樂街170號,22.9947257,120.2146461
13836,20211201,202110,812,台新國際商業銀行,全家-台南新順,台南市,台南市安南區開安路50號,23.0481131,120.2237709
13837,20211201,202110,812,台新國際商業銀行,全家-台南新義統,台南市,台南市東區仁和路101-1號,22.9719356,120.23276509999998
13838,20211201,202110,812,台新國際商業銀行,全家-台南萬年,台南市,台南市南區萬年五街268號,22.9336539,120.1884975
13839,20211201,202110,812,台新國際商業銀行,全家-台南榮寶,台南市,台南市東區長榮路一段236號,22.9857402,120.2186385
13840,20211201,202110,812,台新國際商業銀行,全家-台南德東,台南市,台南市東區德東街83號,22.9619233,120.2296139
13841,20211201,202110,812,台新國際商業銀行,全家-台南德興,台南市,台南市南區德興路47之1號,22.9662795,120.1923216
13842,20211201,202110,812,台新國際商業銀行,全家-台南慶平,台南市,台南市安平區慶平路80號,22.9970718,120.182108
13843,20211201,202110,812,台新國際商業銀行,全家-台南學東,台南市,台南市安南區公學路六段615號,23.0785742,120.144406
13844,20211201,202110,812,台新國際商業銀行,全家-台南興德,台南市,台南市安南區安中路四段238號,23.0507269,120.16765490000002
13845,20211201,202110,812,台新國際商業銀行,全家-台南臨安,台南市,台南市北區成功路586號,23.0023535,120.1950961
13846,20211201,202110,812,台新國際商業銀行,全家-台南灣裡,台南市,台南市南區興南街63號,22.9236757,120.1835321
13847,20211201,202110,812,台新國際商業銀行,全家-永康大武,台南市,台南市永康區大武街8號,23.0191452,120.2224243
13848,20211201,202110,812,台新國際商業銀行,全家-永康大展,台南市,台南市永康區大灣東路42號,22.998566600000004,120.2609782
13849,20211201,202110,812,台新國際商業銀行,全家-永康大華,台南市,台南市永康區大灣路319號,23.0045886,120.2663648
13850,20211201,202110,812,台新國際商業銀行,全家-永康大橋,台南市,台南市永康區大橋二街68號,23.0193068,120.2280222
13851,20211201,202110,812,台新國際商業銀行,全家-永康五王,台南市,台南市永康區中山東路220號,23.0112865,120.2369485
13852,20211201,202110,812,台新國際商業銀行,全家-永康五福,台南市,台南市永康區中華路508號,23.0122512,120.2317288
13853,20211201,202110,812,台新國際商業銀行,全家-永康文化,台南市,台南市永康區文化路118號,23.0159792,120.2580002
13854,20211201,202110,812,台新國際商業銀行,全家-永康世界,台南市,台南市永康區中正路242號,23.0310594,120.2509509
13855,20211201,202110,812,台新國際商業銀行,全家-永康永明,台南市,台南市永康區永明街262號,23.0245333,120.263123
13856,20211201,202110,812,台新國際商業銀行,全家-永康永勝,台南市,台南市永康區復華七街119號,23.015354,120.2473433
13857,20211201,202110,812,台新國際商業銀行,全家-永康永華,台南市,台南市永康區永大路二段1266號,23.0213442,120.2616997
13858,20211201,202110,812,台新國際商業銀行,全家-永康永慶,台南市,台南市永康區復國一路344號,23.0109059,120.2465471
13859,20211201,202110,812,台新國際商業銀行,全家-永康好康,台南市,台南市永康區正強街168號,23.027108,120.2520383
13860,20211201,202110,812,台新國際商業銀行,全家-永康忠孝,台南市,台南市永康區忠孝路78號,23.0039068,120.2400348
13861,20211201,202110,812,台新國際商業銀行,全家-永康復華,台南市,台南市永康區復國一路477號,23.0150728,120.2447842
13862,20211201,202110,812,台新國際商業銀行,全家-永康華興,台南市,台南市永康區華興街148號,23.0009376,120.2364938
13863,20211201,202110,812,台新國際商業銀行,全家-永康新大灣,台南市,台南市永康區大灣路197號,23.0078999,120.2683746
13864,20211201,202110,812,台新國際商業銀行,全家-永康新長億,台南市,台南市永康區中華西街159號,23.016057,120.2256055
13865,20211201,202110,812,台新國際商業銀行,全家-永康新南台,台南市,台南市永康區南台街36號,23.022328,120.223467
13866,20211201,202110,812,台新國際商業銀行,全家-永康福樂,台南市,台南市永康區中華二路270號,23.0085879,120.232937
13867,20211201,202110,812,台新國際商業銀行,全家-永康廣興,台南市,台南市永康區西勢路205號,23.0205711,120.2762803
13868,20211201,202110,812,台新國際商業銀行,全家-永康龍橋,台南市,台南市永康區自強路830號,23.0377665,120.2646144
13869,20211201,202110,812,台新國際商業銀行,全家-玉井民生,台南市,台南市玉井區民族路89號,23.1239417,120.4647278
13870,20211201,202110,812,台新國際商業銀行,全家-白河昶興,台南市,台南市白河區中山路13號,23.3485709,120.4145801
13871,20211201,202110,812,台新國際商業銀行,全家-安定保安,台南市,台南市安定區安定339之3號,23.1184938,120.2357851
13872,20211201,202110,812,台新國際商業銀行,全家-安定海寮,台南市,台南市安定區海寮10-2號,23.096122,120.209719
13873,20211201,202110,812,台新國際商業銀行,全家-西港新興,台南市,台南市西港區新興街11號,23.1194281,120.20158229999998
13874,20211201,202110,812,台新國際商業銀行,全家-西港慶安,台南市,台南市西港區中山路263號,23.1211052,120.2032647
13875,20211201,202110,812,台新國際商業銀行,全家-佳里中山,台南市,台南市佳里區中山路155號,23.1583844,120.17710490000002
13876,20211201,202110,812,台新國際商業銀行,全家-佳里佳興,台南市,台南市佳里區佳里興441號,23.190023,120.188031
13877,20211201,202110,812,台新國際商業銀行,全家-官田新田,台南市,台南市官田區中山路一段35號,23.1925366,120.3180787
13878,20211201,202110,812,台新國際商業銀行,全家-後壁茄苳,台南市,台南市後壁區上茄苳146號,23.38833,120.377875
13879,20211201,202110,812,台新國際商業銀行,全家-麻豆大同,台南市,台南市麻豆區興民街6號,23.184777,120.245925
13880,20211201,202110,812,台新國際商業銀行,全家-麻豆黎明,台南市,台南市麻豆區興國路46號,23.17921530000001,120.2477544
13881,20211201,202110,812,台新國際商業銀行,全家-善化正國,台南市,台南市善化區中正路160號,23.1234488,120.2942997
13882,20211201,202110,812,台新國際商業銀行,全家-善化光文,台南市,台南市善化區中山路99號,23.1329499,120.30286509999998
13883,20211201,202110,812,台新國際商業銀行,全家-善化和平,台南市,台南市善化區中山路231之6號,23.1322105,120.2980424
13884,20211201,202110,812,台新國際商業銀行,全家-善化胡厝,台南市,台南市善化區胡家里胡厝29之6號,23.147409,120.269719
13885,20211201,202110,812,台新國際商業銀行,全家-新化那拔,台南市,台南市新化區那拔林23號,23.06757510000001,120.3488281
13886,20211201,202110,812,台新國際商業銀行,全家-新化新北,台南市,台南市新化區中正路697號,23.0425271,120.304934
13887,20211201,202110,812,台新國際商業銀行,全家-新化鑫義,台南市,台南市新化區信義路371號,23.0344867,120.3042226
13888,20211201,202110,812,台新國際商業銀行,全家-新市光華,台南市,台南市新市區光華街135號,23.0769063,120.2957015
13889,20211201,202110,812,台新國際商業銀行,全家-新市華興,台南市,台南市新市區中正路252號,23.0768518,120.2919071
13890,20211201,202110,812,台新國際商業銀行,全家-新市新和,台南市,台南市新市區民權路52號,23.0777669,120.2894894
13891,20211201,202110,812,台新國際商業銀行,全家-新市群科,台南市,台南市新市區環西路一段3號,23.090159600000003,120.2774192
13892,20211201,202110,812,台新國際商業銀行,全家-新市群創一,台南市,台南市新市區奇業路1號,23.0872716,120.2809277
13893,20211201,202110,812,台新國際商業銀行,全家-新市群創七,台南市,台南市新市區環西路一段3號,23.090159600000003,120.2774192
13894,20211201,202110,812,台新國際商業銀行,全家-新市群創四,台南市,台南市新市區環西路一段3號,23.090159600000003,120.2774192
13895,20211201,202110,812,台新國際商業銀行,全家-新市聯科,台南市,台南市新市區南科二路18號,23.0955162,120.2789979
13896,20211201,202110,812,台新國際商業銀行,全家-新營民興,台南市,台南市新營區民治路122號,23.3101426,120.3097854
13897,20211201,202110,812,台新國際商業銀行,全家-新營和平,台南市,台南市新營區和平路46號,23.30040450000001,120.3098791
13898,20211201,202110,812,台新國際商業銀行,全家-新營東興,台南市,台南市新營區東興路188號,23.315472,120.32319409999998
13899,20211201,202110,812,台新國際商業銀行,全家-新營南紙,台南市,台南市新營區建業路317號,23.298639399999995,120.2943343
13900,20211201,202110,812,台新國際商業銀行,全家-新營南新,台南市,台南市新營區民治路177號,23.3072316,120.3040598
13901,20211201,202110,812,台新國際商業銀行,全家-新營帝寶,台南市,台南市新營區復興路867號,23.3088787,120.2853426
13902,20211201,202110,812,台新國際商業銀行,全家-新營國道北,台南市,台南市後壁區新厝72號,23.3395656,120.3127428
13903,20211201,202110,812,台新國際商業銀行,全家-新營國道南,台南市,台南市後壁區新厝69號,23.3407342,120.3120142
13904,20211201,202110,812,台新國際商業銀行,全家-新營新興,台南市,台南市新營區中正路39-9號,23.3142228,120.3164467
13905,20211201,202110,812,台新國際商業銀行,全家-新營裕民,台南市,台南市新營區裕民路1號,23.302624,120.30733700000002
13906,20211201,202110,812,台新國際商業銀行,全家-嘉藥科大(非24H),台南市,台南市仁德區二仁路一段60號,22.9209971,120.2253459
13907,20211201,202110,812,台新國際商業銀行,全家-嘉藥錦篆(非24H),台南市,台南市仁德區保安路一段56巷55號,22.9235097,120.226251
13908,20211201,202110,812,台新國際商業銀行,全家-學甲狀元,台南市,台南市學甲區中山路183-6號,23.2353202,120.1761931
13909,20211201,202110,812,台新國際商業銀行,全家-歸仁大順,台南市,台南市歸仁區大順街170號,22.9653427,120.2879424
13910,20211201,202110,812,台新國際商業銀行,全家-歸仁文仁,台南市,台南市歸仁區民族北街85號,22.9693694,120.2924801
13911,20211201,202110,812,台新國際商業銀行,全家-歸仁新文化,台南市,台南市歸仁區民權北路147號,22.9707584,120.2879539
13912,20211201,202110,812,台新國際商業銀行,全家-關廟五甲,台南市,台南市關廟區南雄路一段1107號,22.9577664,120.3278384
13913,20211201,202110,812,台新國際商業銀行,全家-關廟南雄,台南市,台南市關廟區中央路246號,22.961062100000003,120.3278547
13914,20211201,202110,812,台新國際商業銀行,全家-鹽水武廟(非24H),台南市,台南市鹽水區金和路2號,23.3243082,120.2629186
13915,20211201,202110,812,台新國際商業銀行,全家-鹽水清泉,台南市,台南市鹽水區朝琴路65號,23.3213455,120.2690133
13916,20211201,202110,812,台新國際商業銀行,全家-鹽水朝琴,台南市,台南市鹽水區朝琴路140-2號,23.32328960000001,120.2720871
13917,20211201,202110,812,台新國際商業銀行,行內-台南分行,台南市,台南市中西區西門路二段389號,22.9986263,120.200476
13918,20211201,202110,812,台新國際商業銀行,行內-永康分行,台南市,台南市永康區中華路986號,23.0212681,120.222283
13919,20211201,202110,812,台新國際商業銀行,行內-永華分行,台南市,台南市安平區永華路二段377號,22.98972950000001,120.1798021
13920,20211201,202110,812,台新國際商業銀行,行內-永福分行,台南市,台南市中西區永福路二段150號,22.9944241,120.201679
13921,20211201,202110,812,台新國際商業銀行,行內-府城分行,台南市,台南市中西區中山路88號,22.9942384,120.2079412
13922,20211201,202110,812,台新國際商業銀行,行內-金華分行,台南市,台南市南區金華路二段195號,22.9821398,120.191343
13923,20211201,202110,812,台新國際商業銀行,行內-後甲分行,台南市,台南市東區裕農路520號,22.9883749,120.232937
13924,20211201,202110,812,台新國際商業銀行,行內-海佃分行,台南市,台南市安南區海佃路一段130號,23.0235795,120.191948
13925,20211201,202110,812,台新國際商業銀行,行內-崇德分行,台南市,台南市東區崇德路260號,22.9775934,120.2220831
13926,20211201,202110,812,台新國際商業銀行,行外-UNIQLO台南文賢路,台南市,台南市北區文賢路996號,23.0125861,120.194221
13927,20211201,202110,812,台新國際商業銀行,行外-UNIQLO台南復興,台南市,台南市新營區復興路490號,23.305235600000003,120.2993686
13928,20211201,202110,812,台新國際商業銀行,行外-UNIQLO永康永大路店,台南市,台南市永康區永大路三段168號,23.03115750000001,120.2602613
13929,20211201,202110,812,台新國際商業銀行,行外-三越台南B2,台南市,台南市中西區中山路162號,22.9955009,120.2098201
13930,20211201,202110,812,台新國際商業銀行,行外-三越台南小西門,台南市,台南市中西區西門路1段658之1號,22.987966,120.1972997
13931,20211201,202110,812,台新國際商業銀行,行外-三越台南中山,台南市,台南市中西區中山路162號,22.9955009,120.2098201
13932,20211201,202110,812,台新國際商業銀行,行外-三越台南中山,台南市,台南市中西區中山路162號,22.9955009,120.2098201
13933,20211201,202110,812,台新國際商業銀行,行外-三越台南西門,台南市,台南市中西區西門路一段658號,22.9868277,120.1977034
13934,20211201,202110,812,台新國際商業銀行,行外-三越台南西門B2,台南市,台南市中西區西門路一段658號,22.9868277,120.1977034
13935,20211201,202110,812,台新國際商業銀行,行外-三越台南西門二館B2,台南市,台南市中西區西門路一段658之1號,22.9867786,120.198797
13936,20211201,202110,812,台新國際商業銀行,行外-中油七股站,台南市,台南市七股區玉成里玉成18-2號,23.136823,120.134687
13937,20211201,202110,812,台新國際商業銀行,行外-中油台南大同路站,台南市,台南市南區大同路二段380號,22.9751681,120.2139916
13938,20211201,202110,812,台新國際商業銀行,行外-中油左鎮站,台南市,台南市左鎮區睦光里睦光5-2號,23.0601669,120.4159909
13939,20211201,202110,812,台新國際商業銀行,行外-中油玉井站,台南市,台南市玉井區玉田里中山路91號,23.1208647,120.4653001
13940,20211201,202110,812,台新國際商業銀行,行外-中油安中路站,台南市,台南市安南區安中路四段446號,23.0539255,120.1602982
13941,20211201,202110,812,台新國際商業銀行,行外-中油南化站,台南市,台南市南化區南化里217號,23.0426147,120.478965
13942,20211201,202110,812,台新國際商業銀行,行外-中油將軍站,台南市,台南市將軍區忠興里忠興162-1號,23.2045067,120.1594375
13943,20211201,202110,812,台新國際商業銀行,行外-中油楠西站,台南市,台南市楠西區東勢里中正路359號,23.1703649,120.488178
13944,20211201,202110,812,台新國際商業銀行,行外-中油龍崎站,台南市,台南市龍崎區崎頂里新市子102-1號,23.1287462,120.2387981
13945,20211201,202110,812,台新國際商業銀行,行外-台南女中(非24H),台南市,台南市中西區大埔街97號,22.9872458,120.2065307
13946,20211201,202110,812,台新國際商業銀行,行外-台南冰點空調(非24H),台南市,台南市山上區新庄59號,23.0942734,120.3582568
13947,20211201,202110,812,台新國際商業銀行,行外-台新証新營(非24H),台南市,台南市新營區中山路115號,23.3049975,120.31848909999998
13948,20211201,202110,812,台新國際商業銀行,行外-好運通台南營業所,台南市,台南市永康區永科南路68號,23.0343519,120.2808895
13949,20211201,202110,812,台新國際商業銀行,行外-宏遠証券新化(非24H),台南市,台南市新化區中山路243號,23.035889,120.3083179
13950,20211201,202110,812,台新國際商業銀行,行外-亞洲航空,台南市,台南市南區機場路907號,22.9487965,120.2167703
13951,20211201,202110,812,台新國際商業銀行,行外-佳里自服區,台南市,台南市佳里區延平路290號,23.1606007,120.1783891
13952,20211201,202110,812,台新國際商業銀行,行外-味全台南營業處,台南市,台南市北區文成路647號,23.0122382,120.1976263
13953,20211201,202110,812,台新國際商業銀行,行外-和鑫光電二廠,台南市,台南市善化區北園一路7號,23.1257851,120.2653045
13954,20211201,202110,812,台新國際商業銀行,行外-奇美醫院柳營,台南市,台南市柳營區太康201號,23.289918,120.32923999999998
13955,20211201,202110,812,台新國際商業銀行,行外-奇景光電二廠 (非24H),台南市,台南市新市區豐華里紫楝路15號,23.1019374,120.2672179
13956,20211201,202110,812,台新國際商業銀行,行外-奇景光電總廠 (非24H),台南市,台南市新市區豐華里紫楝路26號,23.1018827,120.2617938
13957,20211201,202110,812,台新國際商業銀行,行外-南紡夢時代,台南市,台南市東區中華東路一段366號,22.991474,120.2328945
13958,20211201,202110,812,台新國際商業銀行,行外-高雄榮總台南分院,台南市,台南市永康區復興路427號,22.9972963,120.2402196
13959,20211201,202110,812,台新國際商業銀行,行外-高雄榮總台南分院,台南市,台南市永康區復興路427號,22.9972963,120.2402196
13960,20211201,202110,812,台新國際商業銀行,行外-統一速達台南營業所,台南市,台南市永康區中正南路360巷19號,23.0323644,120.2312378
13961,20211201,202110,812,台新國際商業銀行,行外-統一速達玉井衛星所,台南市,台南市玉井區?吧哖東路239號,23.131736,120.474205
13962,20211201,202110,812,台新國際商業銀行,行外-統一速達白河衛星所,台南市,台南市白河區裕農路312號,23.355502,120.41926
13963,20211201,202110,812,台新國際商業銀行,行外-統一速達安平營業所,台南市,台南市南區新忠路23號,22.979103100000003,120.18074
13964,20211201,202110,812,台新國際商業銀行,行外-統一速達安南衛星所,台南市,台南市安南區安和路二段318巷125弄51號,23.0436101,120.219393
13965,20211201,202110,812,台新國際商業銀行,行外-統一速達佳里衛星所,台南市,台南市佳里區安西里124號,23.1632103,120.161817
13966,20211201,202110,812,台新國際商業銀行,行外-統一速達麻豆衛星所,台南市,台南市麻豆區新生北路101巷3號,23.1881882,120.2408899
13967,20211201,202110,812,台新國際商業銀行,行外-統一速達善化營業所,台南市,台南市善化區小新里小新營198號,23.1249381,120.31633490000002
13968,20211201,202110,812,台新國際商業銀行,行外-統一速達新市營業所,台南市,台南市新市區光華街5-59號,23.0732676,120.2969037
13969,20211201,202110,812,台新國際商業銀行,行外-統一速達新南市營業所,台南市,台南市仁德區義林路115號,22.9619318,120.2623075
13970,20211201,202110,812,台新國際商業銀行,行外-統一速達新營營業所,台南市,台南市新營區復興路1109號,23.309751,120.280395
13971,20211201,202110,812,台新國際商業銀行,行外-凱基台南(非24H),台南市,台南市東區林森路一段395號,22.9854815,120.2215695
13972,20211201,202110,812,台新國際商業銀行,行外-凱基永康(非24H),台南市,台南市永康區中山南路1042號,23.0253751,120.25558970000002
13973,20211201,202110,812,台新國際商業銀行,行外-凱基永華(非24H),台南市,台南市中西區永華路一段32號,22.987669,120.196462
13974,20211201,202110,812,台新國際商業銀行,行外-華新麗華鹽水廠,台南市,台南市鹽水區溪州寮3-10號,23.3338668,120.2903101
13975,20211201,202110,812,台新國際商業銀行,行外-榮總台南,台南市,台南市永康區復興路427號,22.9972963,120.2402196
13976,20211201,202110,812,台新國際商業銀行,行外-臺鐵新營(非24H),台南市,台南市新營區中山路1號,23.3067319,120.323055
13977,20211201,202110,812,台新國際商業銀行,行外-德安百貨,台南市,台南市東區中華東路三段360號,22.9738271,120.2206839
19399,20211201,202110,822,中國信託商業銀行,中台南分行,台南市,台南市中西區民生路一段167號,22.9939535,120.2002504
19400,20211201,202110,822,中國信託商業銀行,中信金融學院,台南市,台南市安南區台江大道三段600號,23.0639886,120.1630074
19401,20211201,202110,822,中國信託商業銀行,中強光電南科廠,台南市,台南市永康區南科六路2之1號,23.106125100000003,120.2817249
19402,20211201,202110,822,中國信託商業銀行,中華分行,台南市,台南市東區中華東路二段195號,22.984385,120.232649
19403,20211201,202110,822,中國信託商業銀行,仁德分行,台南市,台南市仁德區中山路478號,22.9714718,120.2546976
19404,20211201,202110,822,中國信託商業銀行,仁德簡易分行,台南市,台南市仁德區中山路478號,22.9714718,120.2546976
19405,20211201,202110,822,中國信託商業銀行,可成永康,台南市,台南市永康區永科五路10號,23.03912,120.2765608
19406,20211201,202110,822,中國信託商業銀行,可成科技科工廠,台南市,台南市安南區本田街二段500號,23.036886,120.155801
19407,20211201,202110,822,中國信託商業銀行,可成科技總廠,台南市,台南市永康區仁愛街398號,23.0521599,120.243575
19408,20211201,202110,822,中國信託商業銀行,台南分行,台南市,台南市中西區府前路一段159號,22.9888639,120.206118
19409,20211201,202110,822,中國信託商業銀行,台南企業,台南市,台南市歸仁區中山路320號,22.9710173,120.2584557
19410,20211201,202110,822,中國信託商業銀行,台南佳里醫院,台南市,台南市佳里區興化里606號,23.1852076,120.1849082
19411,20211201,202110,822,中國信託商業銀行,台南新樓醫院,台南市,台南市東區東門路一段57號,22.9891433,120.213285
19412,20211201,202110,822,中國信託商業銀行,台積電14廠,台南市,台南市善化區南科北路1之1號,23.11346,120.2722
19413,20211201,202110,822,中國信託商業銀行,台積電F14P3廠,台南市,台南市善化區南科北路1之1號,23.11346,120.2722
19414,20211201,202110,822,中國信託商業銀行,台積電F14P5正式廠,台南市,台南市善化區南科九路17號,23.1180866,120.27402990000002
19415,20211201,202110,822,中國信託商業銀行,台積電F14P7廠,台南市,台南市善化區三抱竹路1號,23.1087834,120.2668501
19416,20211201,202110,822,中國信託商業銀行,台積電F18廠,台南市,台南市安定區北園二路8號,23.1167396,120.26565490000002
19417,20211201,202110,822,中國信託商業銀行,台積電善化,台南市,台南市善化區南科北路1號,23.11346,120.2722
19418,20211201,202110,822,中國信託商業銀行,台灣神隆公司,台南市,台南市善化區南科八路1號,23.116299800000004,120.2804399
19419,20211201,202110,822,中國信託商業銀行,台灣應用材料台南廠,台南市,台南市善化區南科七路12號,23.1112951,120.27759109999998
19420,20211201,202110,822,中國信託商業銀行,永康分行,台南市,台南市永康區中華路425號,23.0098745,120.232442
19421,20211201,202110,822,中國信託商業銀行,生展生物科技,台南市,台南市新市區大順九路9號,23.1073471,120.2839506
19422,20211201,202110,822,中國信託商業銀行,生達化學,台南市,台南市新營區開元路154號,23.3188206,120.3342529
19423,20211201,202110,822,中國信託商業銀行,光洋材料光科廠,台南市,台南市柳營區環園東路二段1號,23.2766932,120.3595991
19424,20211201,202110,822,中國信託商業銀行,光洋材料總廠,台南市,台南市安南區工業三路1號,23.0307345,120.1586535
19425,20211201,202110,822,中國信託商業銀行,西台南分行,台南市,台南市中西區金華路四段212號,23.0011711,120.1961453
19426,20211201,202110,822,中國信託商業銀行,佳里分行,台南市,台南市佳里區中山路410號,23.1634007,120.1769559
19427,20211201,202110,822,中國信託商業銀行,奇美博物館,台南市,台南市仁德區文華路二段66號,22.9345247,120.22639
19428,20211201,202110,822,中國信託商業銀行,奇美醫院,台南市,台南市永康區中華路901號,23.0203921,120.2218028
19429,20211201,202110,822,中國信託商業銀行,奇美醫院第二大樓,台南市,台南市永康區中華路901號,23.0203921,120.2218028
19430,20211201,202110,822,中國信託商業銀行,東台南分行,台南市,台南市東區長榮路二段290號,22.9911055,120.2215732
19431,20211201,202110,822,中國信託商業銀行,南台南分行,台南市,台南市南區健康路二段236號,22.981784,120.190871
19432,20211201,202110,822,中國信託商業銀行,南台南簡易分行,台南市,台南市南區健康路二段236號,22.981784,120.190871
19433,20211201,202110,822,中國信託商業銀行,南紡仁德廠,台南市,台南市仁德區中正路二段862巷45號,22.9642863,120.2557406
19434,20211201,202110,822,中國信託商業銀行,南紡太子廠,台南市,台南市仁德區中正路三段419號,22.9846051,120.2584752
19435,20211201,202110,822,中國信託商業銀行,南紡新市,台南市,台南市新市區中華路111號,23.0627604,120.295549
19436,20211201,202110,822,中國信託商業銀行,南紡夢時代,台南市,台南市東區中華東路一段366號,22.991474,120.2328945
19437,20211201,202110,822,中國信託商業銀行,南紡購物中心二館,台南市,台南市東區中華東路一段366號,22.991474,120.2328945
19438,20211201,202110,822,中國信託商業銀行,國際彩光台南,台南市,台南市安南區科技一路36號,23.03705110000001,120.146977
19439,20211201,202110,822,中國信託商業銀行,統一一心,台南市,台南市東區中華東路一段24號,22.9969427,120.2343109
19440,20211201,202110,822,中國信託商業銀行,統一七甲,台南市,台南市六甲區中正路321之1號,23.2262832,120.351096
19441,20211201,202110,822,中國信託商業銀行,統一七股,台南市,台南市七股區七股里14鄰154號,23.1335946,120.1334815
19442,20211201,202110,822,中國信託商業銀行,統一九份子,台南市,台南市安南區九份子大道6號,23.0217349,120.1851545
19443,20211201,202110,822,中國信託商業銀行,統一二鎮,台南市,台南市官田區二區里工社西街25巷81號,23.2209649,120.3306131
19444,20211201,202110,822,中國信託商業銀行,統一八甲,台南市,台南市歸仁區八甲里中正北路一段194號,22.9742155,120.29599640000002
19445,20211201,202110,822,中國信託商業銀行,統一力大,台南市,台南市東區生產路508號,22.9651241,120.2299568
19446,20211201,202110,822,中國信託商業銀行,統一三村,台南市,台南市永康區鹽行里仁愛街70號,23.0442435,120.2391312
19447,20211201,202110,822,中國信託商業銀行,統一三舍,台南市,台南市新市區三舍里三舍55號,23.089825,120.2953473
19448,20211201,202110,822,中國信託商業銀行,統一三麗,台南市,台南市新化區正新路305號,23.0387004,120.3027473
19449,20211201,202110,822,中國信託商業銀行,統一上鈺,台南市,台南市南區大成路一段128號,22.97512080000001,120.2002298
19450,20211201,202110,822,中國信託商業銀行,統一上營,台南市,台南市下營區中營里1286號,23.2169904,120.2706422
19451,20211201,202110,822,中國信託商業銀行,統一千福,台南市,台南市中西區中華西路二段36號,22.992779,120.1870528
19452,20211201,202110,822,中國信託商業銀行,統一土定富,台南市,台南市南區大成路二段88號,22.9750188,120.1949621
19453,20211201,202110,822,中國信託商業銀行,統一大五,台南市,台南市中西區大同路一段220號,22.9824861,120.211234
19454,20211201,202110,822,中國信託商業銀行,統一大世紀,台南市,台南市東區自由路三段108號,22.9780983,120.2377842
19455,20211201,202110,822,中國信託商業銀行,統一大目降,台南市,台南市新化區正新路233號,23.0361792,120.3028301
19456,20211201,202110,822,中國信託商業銀行,統一大府,台南市,台南市中西區府前路二段178號,22.9914965,120.1937134
