Unnamed: 0,匯入時間,統計時間,工廠名稱,地址,中行業別,細行業別,耗用原料,主要產品,lat,lng
56414,20211201,202110,金旺化工社,臺南市永康區尚頂里塩信街３６號,化學製品業,清潔用品及化粧品製造業,,清潔劑製造,23.0263840687535,120.227714888873
56415,20211201,202110,豪松工業股份有限公司,臺南市永康區甲頂里中正南路２４２巷１６弄３號,汽車及零件業,汽車零件製造業,,汽車零件，機車零件，錄音機零件,23.02620570614389,120.224258896254
56416,20211201,202110,貫響企業股份有限公司,臺南市永康區甲頂里中正南路２４２巷４弄７３號,機械設備業,其他通用機械設備製造業,,模具零件、模具加工,23.0259277209122,120.224564391536
56417,20211201,202110,立昌螺絲股份有限公司,臺南市永康區甲頂里中正南路２４２巷８號,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲,23.026807965393896,120.223751443132
56418,20211201,202110,一億機器廠股份有限公司,臺南市永康區尚頂里中正南路３０６巷１９號,機械設備業,橡膠及塑膠加工用機械設備製造業,,塑膠自動吹瓶機、切粒機、吹袋機,23.0297630440082,120.226917756623
56419,20211201,202110,驛豐食品有限公司,臺南市永康區尚頂里中正南路２４２巷４弄２４號,食品及飼品業,調味品製造業,,調味品、其他食品,23.0257466814366,120.22478855031
56420,20211201,202110,禾聲興科技有限公司,臺南市永康區尚頂里中正南路２４２巷４弄２６號１樓,電子零組件業,未分類其他電子零組件製造業,,基板加工,23.025699760104104,120.224887941118
56421,20211201,202110,勁宏電器有限公司,臺南市永康區尚頂里塩信街２０號,電力設備業,其他家用電器製造業,,電暖器、電捕昆蟲器、立桌電器,23.0259900012446,120.227457424245
56422,20211201,202110,鹽信實業有限公司,臺南市永康區尚頂里鹽信街１８號,金屬製品業,未分類其他金屬製品製造業,,其他金屬製品,23.0258244507258,120.227285195675
56423,20211201,202110,源鎧機械廠有限公司,臺南市永康區尚頂里中正南路２４２巷４弄７１號,機械設備業,未分類其他專用機械設備製造業,,專用生產機械,23.025870646415896,120.224434570753
56424,20211201,202110,銘輝齒輪工作所,臺南市永康區甲頂里中正南路２４２巷４弄６９號,機械設備業,機械傳動設備製造業,,齒輪加工,23.02589361772181,120.224331121546
56425,20211201,202110,春億機械廠股份有限公司,臺南市永康區尚頂里中正南路３０６巷１７號,機械設備業,其他通用機械設備製造業,,冷凍零件、壓縮機、冷凍機,23.0299296970554,120.226853486695
56426,20211201,202110,統鋼企業股份有限公司永康廠,臺南市永康區甲頂里中正南路２６２號,金屬製品業,其他金屬加工處理業,,五金製品：鑄鐵，碳鋼裁剪,23.027873037568305,120.22335860436
56427,20211201,202110,宏發鋼鐵股份有限公司,臺南市永康區尚頂里塩信街７８號,金屬製品業,其他金屬加工處理業,,鋼鐵板買賣、加工,23.02746570866289,120.228457521863
56428,20211201,202110,龍泰開發實業有限公司第二廠,臺南市永康區尚頂里中正二街１０５巷３５號,汽車及零件業,汽車零件製造業,,汽車及其零件、機車及其零件,23.0283740223925,120.2285074755
56429,20211201,202110,富良工業股份有限公司,臺南市永康區尚頂里中正二街１０５巷３３號,金屬製品業,未分類其他金屬製品製造業,,五金零件,23.028299925878606,120.228589948074
56430,20211201,202110,新大和電機工業有限公司,臺南市永康區尚頂里中正南路３２７號,金屬製品業,金屬建築組件製造業,,電動捲門,23.028329880314608,120.223194812268
56431,20211201,202110,寳芳企業社,臺南市永康區尚頂里中正南路２４２巷４弄３號,機械設備業,機械傳動設備製造業,,鐵心，橡輪，冷凍光輪,23.0268884339494,120.22325663389
56432,20211201,202110,裕益熔接工廠,臺南市永康區尚頂里中正二街１０５巷４６號,金屬製品業,鍋爐、金屬貯槽及壓力容器製造業,,金屬貯槽,23.0284172789935,120.228674648351
56433,20211201,202110,三川製冷工業有限公司台南廠,臺南市永康區尚頂里中正二街２２號,機械設備業,其他通用機械設備製造業,,玻璃蛋糕展示櫃,23.0256550277432,120.227707041789
56434,20211201,202110,龍泰開發實業有限公司,臺南市永康區尚頂里塩信街９２號,汽車及零件業,汽車零件製造業,,汽車零件,23.0286135442782,120.228627383952
56435,20211201,202110,興合盛車體工廠有限公司,臺南市永康區甲頂里中正南路３７５巷１號,汽車及零件業,車體製造業,,汽車車體,23.0300807523276,120.224506194199
56436,20211201,202110,榮利模具實業社,臺南市永康區尚頂里中正二街５３號,金屬製品業,金屬模具製造業,,模具,23.026301470152607,120.228368341943
56437,20211201,202110,純銘企業有限公司,臺南市永康區尚頂里中正南路３０６巷７號,其他製造業,其他未分類製造業,,塑膠髮飾,23.030357450908603,120.226557181269
56438,20211201,202110,詠銓汽車用品股份有限公司,臺南市永康區尚頂里中正南路３０６巷２號,汽車及零件業,汽車零件製造業,,汽車及其零件,23.030425515341893,120.22629395289
56439,20211201,202110,升宏紙器廠,臺南市永康區尚頂里中正二街２０號,紙漿、紙及紙製品業,瓦楞紙板及紙容器製造業,,紙箱,23.0256276586254,120.227760954095
56440,20211201,202110,志錩機械廠,臺南市永康區尚頂里中正二街１８號,機械設備業,冶金機械製造業,,成型工具零件,23.0255732544507,120.227696678284
56441,20211201,202110,昭賢實業社,臺南市永康區尚頂里中正二街１０５巷４２號,金屬製品業,其他金屬加工處理業,,五金零件,23.0283252519629,120.228783760145
56442,20211201,202110,沅皜光電科技股份有限公司,臺南市永康區尚頂里中正南路２４２巷４弄９號Ｂ棟,汽車及零件業,汽車零件製造業,,汽車零件,23.0261650360921,120.223496975832
56443,20211201,202110,上貿電機有限公司,臺南市永康區尚頂里中正南路２４２巷４弄９號,電力設備業,發電、輸電及配電機械製造業,,配電盤、金屬容器（控制箱）,23.026160590869303,120.223492806134
56444,20211201,202110,舜達塑膠有限公司,臺南市永康區尚頂里中正二街１０５巷４０號,塑膠製品業,其他塑膠製品製造業,,塑膠製品,23.0282869895952,120.228826027678
56445,20211201,202110,會豐五金有限公司,臺南市永康區尚頂里中正二街３０號,基本金屬業,銅材軋延、擠型及伸線業,,銅板，銅捲片，銅線，銅管，銅條板,23.0258906115163,120.228130190796
56446,20211201,202110,奇茂螺絲有限公司,臺南市永康區尚頂里中正二街１０５巷２５號,金屬製品業,未分類其他金屬製品製造業,,螺絲,23.0280552434479,120.228874859382
56447,20211201,202110,昭成機械廠股份有限公司,臺南市永康區尚頂里塩信街１５１號,機械設備業,其他通用機械設備製造業,,機械零件加工,23.0289332775794,120.228604002867
56448,20211201,202110,松偉塑膠工廠,臺南市永康區尚頂里中正二街５９號,塑膠製品業,其他塑膠製品製造業,,塑膠容器,23.0264514445091,120.228568758983
56449,20211201,202110,允統塑膠工業股份有限公司,臺南市永康區尚頂里尚頂路１６７號,塑膠製品業,塑膠皮、板及管材製造業,,塑膠地磚,23.0300259370016,120.227607210279
56450,20211201,202110,嗣豐五金有限公司,臺南市永康區尚頂里中正二街３２號,基本金屬業,銅材軋延、擠型及伸線業,,銅板裁剪，銅片裁剪，錫板裁剪，鋅板裁剪,23.025954234196305,120.228214609737
56451,20211201,202110,辰驊國際有限公司二廠,臺南市永康區尚頂里中正二街６１號,其他運輸工具零件業,自行車零件製造業,,腳踏車、汽機車之塑膠零件及五金零件,23.026499193336395,120.22863863447
56452,20211201,202110,詠統工業股份有限公司,臺南市永康區甲頂里中正南路３０４號,汽車及零件業,汽車零件製造業,,汽車零件，機車零件，電扇，吊扇,23.0305403769264,120.226127436676
56453,20211201,202110,集元實業社中正廠,臺南市永康區尚頂里中正二街６５號,其他製造業,眼鏡製造業,,眼鏡,23.0265444797139,120.22866647471
56454,20211201,202110,永豊螺絲工廠,臺南市永康區尚頂里中正二街１０５巷３８號,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲、螺帽,23.0281972075634,120.228932589846
56455,20211201,202110,永盛紙器廠,臺南市永康區尚頂里中正二街１０５巷２３號,紙漿、紙及紙製品業,瓦楞紙板及紙容器製造業,,紙盒．紙箱,23.0279654185916,120.228972640885
56456,20211201,202110,三強企業股份有限公司,臺南市永康區尚頂里中正南路２４２巷２號,金屬製品業,未分類其他金屬製品製造業,,鋁質用品、鋁烤爐、機車零件,23.0270743951278,120.222895075001
56457,20211201,202110,光發精密工業股份有限公司,臺南市永康區尚頂里中正南路３４９巷３之１號,金屬製品業,未分類其他金屬製品製造業,,其他金屬製品,23.0297130659412,120.223644852862
56458,20211201,202110,楠華機械工業股份有限公司,臺南市永康區尚頂里中正南路３４９巷２號,機械設備業,未分類其他專用機械設備製造業,,油壓機等、機械零件,23.0297130659412,120.223644852862
56459,20211201,202110,聖釭有限公司,臺南市永康區尚頂里中正二街９５號,金屬製品業,金屬刀具及手工具製造業,,成型刀,23.0270473811522,120.228947130138
56460,20211201,202110,宗瑋有限公司,臺南市永康區尚頂里中正南路３４９巷４１號,基本金屬業,未分類其他基本金屬製造業,,鋁件加工，零件加工,23.0289214607028,120.223014343827
56461,20211201,202110,詳暉工業股份有限公司,臺南市永康區尚頂里正南一街１３２號,其他運輸工具零件業,機車零件製造業,,模具，汽機車零件，油門開關，汽油泵，機油,23.0252034994783,120.227517613409
56462,20211201,202110,全立祥股份有限公司,臺南市永康區尚頂里尚頂路１８８號,紙漿、紙及紙製品業,瓦楞紙板及紙容器製造業,,紙箱,23.030110945485102,120.227780878938
56463,20211201,202110,遠東齒輪工廠,臺南市永康區尚頂里中正二街１０５巷１９號,機械設備業,機械傳動設備製造業,,齒輪、機械零件,23.0278509264186,120.229104416952
56464,20211201,202110,弘伉工業股份有限公司,臺南市永康區尚頂里中正二街１０５巷３０號,汽車及零件業,汽車零件製造業,,觸媒固定板、排氣管觸媒,23.028037901570507,120.229114963691
56465,20211201,202110,弘昀塑膠有限公司,臺南市永康區尚頂里中正二街１０５巷１７號,印刷及儲存媒體複製業,印刷業,,塑膠印製品、筆盒、轉印紙模,23.0278060022786,120.22915091734
56466,20211201,202110,詠紳工業有限公司,臺南市永康區尚頂里中正南路３４９巷４號,塑膠製品業,其他塑膠製品製造業,,塑膠零件,23.0300951285305,120.223883746854
56467,20211201,202110,錦興齒輪機械廠有限公司,臺南市永康區尚頂里中正南路３２５號,機械設備業,機械傳動設備製造業,鋼鐵料,齒輪、各種機械,23.02779730145189,120.222610047066
56468,20211201,202110,總承機械有限公司,臺南市永康區尚頂里中正南路２４２巷４弄２號,機械設備業,橡膠及塑膠加工用機械設備製造業,,各種機械（塑膠、電木等機械）五金零件,23.0261476828097,120.223089071679
56469,20211201,202110,造記機械實業股份有限公司,臺南市永康區尚頂里尚頂路１０３號,機械設備業,橡膠及塑膠加工用機械設備製造業,鑄件、鐵材、鋼板,塑膠成型機,23.0288478862754,120.22900001268
56470,20211201,202110,榮記企業廠,臺南市永康區尚頂里正南一街１３９號,食品及飼品業,麵條及粉條類食品製造業,,麵食品（麵條，麵線，水餃皮，餛飩皮）,23.0249896602324,120.227405465856
56471,20211201,202110,允統塑膠工業股份有限公司永康廠,臺南市永康區尚頂里尚頂路１９０號,塑膠製品業,塑膠皮、板及管材製造業,,塑膠地磚,23.0303659743777,120.227673568034
56472,20211201,202110,德峰行糧食有限公司,臺南市永康區甲頂里中正南路３８１巷１號,食品及飼品業,碾榖業,,糙米、白米,23.030787106051694,120.225265502885
56473,20211201,202110,盛大電梯企業股份有限公司,臺南市永康區尚頂里尚頂路１０１號,機械設備業,輸送機械設備製造業,,電梯,23.028784962322803,120.229077445993
56474,20211201,202110,健丞企業社,臺南市永康區尚頂里中正南路３４９巷６７號,金屬製品業,未分類其他金屬製品製造業,,五金另件加工,23.0283030160429,120.222597293016
56475,20211201,202110,永久鐵工廠,臺南市永康區尚頂里正南一街１３７號,金屬製品業,未分類其他金屬製品製造業,,白鐵申直,23.024953483066103,120.227486354985
56476,20211201,202110,德記電鍍工業股份有限公司,臺南市永康區尚頂里中正二街５０號,金屬製品業,金屬表面處理業,,金屬製品電鍍,23.026490436458307,120.229028249999
56477,20211201,202110,群暐精密工業有限公司,臺南市永康區尚頂里尚頂路９７號,金屬製品業,金屬模具製造業,鐵材,模具及模具加工,23.028623058457,120.229189979646
56478,20211201,202110,芳資實業股份有限公司,臺南市永康區尚頂里中正二街１０５巷２２號,汽車及零件業,汽車零件製造業,,五金汽車機車零件,23.0278403784731,120.229330433162
56479,20211201,202110,永川機械廠,臺南市永康區尚頂里正南一街１２９巷３８弄１７號,機械設備業,未分類其他專用機械設備製造業,,送紙機,23.024651753162694,120.226739977922
56480,20211201,202110,龍峯實業有限公司,臺南市永康區尚頂里中正南路３４９巷８號,金屬製品業,未分類其他金屬製品製造業,,銅粒加工,23.0301913951014,120.223719189305
56481,20211201,202110,頡亮有限公司,臺南市永康區尚頂里中正南路３４９巷７１號,塑膠製品業,其他塑膠製品製造業,,塑膠製品,23.0281649945388,120.222497009013
56482,20211201,202110,明發塑膠廠,臺南市永康區尚頂里中正二街１０５巷２０號,塑膠製品業,其他塑膠製品製造業,,塑膠燈座、插頭,23.0278089430267,120.229365344345
56483,20211201,202110,鼎強鐵材有限公司,臺南市永康區尚頂里中正南路３４９巷６８之１號,金屬製品業,未分類其他金屬製品製造業,,鋁製品,23.0288840416272,120.222676402229
56484,20211201,202110,聖鴻塑膠工業有限公司,臺南市永康區尚頂里中正南路３４９巷７０號,塑膠製品業,其他塑膠製品製造業,,塑膠容器,23.028747515381102,120.222623134853
56485,20211201,202110,日鴻金屬工業有限公司,臺南市永康區尚頂里中正南路３４９巷７號,金屬製品業,其他金屬加工處理業,,不銹鋼板裁剪加工,23.0301179647658,120.22358721457
56486,20211201,202110,良仁實業有限公司,臺南市永康區尚頂里正南一街１２９巷３８弄１５號,塑膠製品業,其他塑膠製品製造業,,塑膠射出產品,23.0246134338405,120.226752001323
56487,20211201,202110,宏胤工業有限公司,臺南市永康區尚頂里中正南路３４９巷７４號,金屬製品業,其他金屬加工處理業,,鍍鋅鋼板,23.028603778348103,120.222554201199
56488,20211201,202110,翔臻實業社,臺南市永康區尚頂里中正南路３４９巷６６號,金屬製品業,未分類其他金屬製品製造業,,其他金屬製品,23.0290227381004,120.222711900638
56489,20211201,202110,宥泓食品有限公司永康廠,臺南市永康區尚頂里中正南路３４９巷６８之３號,食品及飼品業,未分類其他食品製造業,食用澱粉、配方粉、茶葉,珍珠製作（丸作臺南工廠）,23.0289533007212,120.222676005063
56490,20211201,202110,金禾豐生物科技有限公司,臺南市永康區尚頂里中正二街５６號,飲料業,非酒精飲料製造業,,飲料,23.0266040984805,120.22918945937
56491,20211201,202110,堃銘彈簧股份有限公司,臺南市永康區尚頂里尚頂路９５號,金屬製品業,金屬彈簧及線製品製造業,,彈簧,23.0285672432614,120.2293179103
56492,20211201,202110,楠華機械工業股份有限公司二廠,臺南市永康區尚頂里中正南路３４９巷９號,其他運輸工具零件業,機車零件製造業,,油壓機等、機械零件,23.0300660539432,120.223442530854
56493,20211201,202110,旭營股份有限公司,臺南市永康區甲頂里中正南路３８１巷５號,機械設備業,橡膠及塑膠加工用機械設備製造業,,塑膠成型機,23.0309056773258,120.225045400827
56494,20211201,202110,鍇利工業有限公司,臺南市永康區尚頂里中正南路３４９巷７５號,金屬製品業,螺絲、螺帽及鉚釘製造業,,電子零件,23.0280080535635,120.22238727255
56495,20211201,202110,三勝文具廠股份有限公司,臺南市永康區甲頂里中正南路３４９巷３１號,其他製造業,文具製造業,,橡膠製印，迴轉印，教育塑膠玩具,23.029381457404103,120.222830920727
56496,20211201,202110,棋崇實業工廠有限公司,臺南市永康區尚頂里中正二街１０５巷５、７號,汽車及零件業,汽車零件製造業,漆、ＡＢＳ塑膠原料,工業用塑膠製品、表面處理、汽機車、自行車零件製造,23.0275185731347,120.229466118953
56497,20211201,202110,力源壓鑄有限公司,臺南市永康區尚頂里正南一街１２９巷４６弄２０號,基本金屬業,鋁鑄造業,,鋁鑄品,23.024443347416,120.226169266004
56498,20211201,202110,金元美模具彫刻股份有限公司,臺南市永康區尚頂里尚頂路１１８號,金屬製品業,金屬模具製造業,,模具,23.0289987933092,120.229206672907
56499,20211201,202110,利成塑膠廠,臺南市永康區尚頂里中正南路３４９巷７７號,塑膠製品業,其他塑膠製品製造業,,塑膠餐具,23.0279242990569,120.222341312967
56500,20211201,202110,新橋食品有限公司永康廠,臺南市永康區尚頂里正南一街１１８巷９號,食品及飼品業,烘焙炊蒸食品製造業,,蛋糕麵包,23.0255157345559,120.228567254051
56501,20211201,202110,蜻蜓紙品有限公司,臺南市永康區尚頂里中正二街１０５巷１６號,印刷及儲存媒體複製業,印刷業,,筆記本，手冊，相簿，日記，卡片，塑膠製品,23.027701212474,120.229494935114
56502,20211201,202110,真輝光學科技有限公司,臺南市永康區尚頂里正南一街１１８巷１３號,電腦電子及光學品業,其他光學儀器及設備製造業,,光學儀器配件（太陽眼鏡、鏡片、鍍膜）,23.0256427868394,120.22869658065
56503,20211201,202110,辰品宏有限公司,臺南市永康區尚頂里正南一街１１８巷１７號,塑膠製品業,其他塑膠製品製造業,,塑膠容器,23.025778839906696,120.228819905031
56504,20211201,202110,宗大精密綫割有限公司,臺南市永康區尚頂里尚頂路９１號,機械設備業,其他通用機械設備製造業,,其他機械,23.0284141248002,120.229435857099
56505,20211201,202110,銘泰實業社,臺南市永康區尚頂里中正南路３４９巷８４號,金屬製品業,金屬模具製造業,,名牌加工,23.0282803571814,120.222359758652
56506,20211201,202110,博能工業股份有限公司,臺南市永康區尚頂里中正南路３４９巷１２號,金屬製品業,金屬表面處理業,,機械表面處理加工,23.030317226875702,120.223598951726
56507,20211201,202110,東霆企業股份有限公司,臺南市永康區尚頂里正南一街１１８巷１８號,其他製造業,眼鏡製造業,,其他塑膠製品,23.0256090151119,120.228715309473
56508,20211201,202110,錝源工作所,臺南市永康區尚頂里中正南路３４９巷７９號,金屬製品業,金屬模具製造業,,粉（蠟）筆機,23.027852272014,120.222274602795
56509,20211201,202110,漢翌企業有限公司,臺南市永康區尚頂里正南一街１２０號,塑膠製品業,其他塑膠製品製造業,,塑膠製品,23.0250825872194,120.228165620434
56510,20211201,202110,昌利機械廠股份有限公司,臺南市永康區尚頂里尚頂路１１２號,機械設備業,未分類其他專用機械設備製造業,,機械零件,23.0288719618739,120.229345056747
56511,20211201,202110,廷翼實業股份有限公司,臺南市永康區尚頂里國聖街８６巷３０號,金屬製品業,金屬模具製造業,,各種塑膠模具製造加工、沖壓模具製造加工,23.030747986007,120.224266269
56512,20211201,202110,唐凱五金有限公司,臺南市永康區尚頂里尚頂路８７號,金屬製品業,未分類其他金屬製品製造業,,機械五金,23.0283154065657,120.229543250275
56513,20211201,202110,勝崴精密股份有限公司,臺南市永康區尚頂里尚頂路１１０號,金屬製品業,金屬模具製造業,,模具,23.0288045370602,120.22942544241998
56514,20211201,202110,南億針織廠,臺南市永康區尚頂里中正二街１０５巷１０號,紡織業,針織布業,,針織布代工,23.0275866262748,120.229607491118
56515,20211201,202110,永展鐵工所,臺南市永康區尚頂里中正南路３４９巷１４號,機械設備業,其他通用機械設備製造業,,機械零件,23.0303690611219,120.223544018489
56516,20211201,202110,鴻州實業社,臺南市永康區尚頂里中正南路３４９巷８１號,其他製造業,拉鍊及鈕扣製造業,,塑膠鈕扣,23.0277682352183,120.222207961601
56517,20211201,202110,勇冠企業有限公司,臺南市永康區尚頂里中正南路３４９巷８８號,汽車及零件業,汽車零件製造業,,開關馬達,23.028129195379,120.222231647217
56518,20211201,202110,功丞工業股份有限公司,臺南市永康區尚頂里國聖街８６巷２８號,汽車及零件業,汽車零件製造業,,汽機車五金零件,23.0307815136541,120.224197879054
56519,20211201,202110,泳詮股份有限公司,臺南市永康區尚頂里正南一街１１８巷１２號,塑膠製品業,其他塑膠製品製造業,,塑膠塑品,23.0254735478084,120.22871217769
56520,20211201,202110,慶盈工業有限公司,臺南市永康區尚頂里正南一街１１８巷２０號,塑膠製品業,塑膠外殼及配件製造業,,太陽眼鏡,23.0256436031779,120.228864089186
56521,20211201,202110,旗遠實業有限公司,臺南市永康區尚頂里中正南路３４９巷５６號,金屬製品業,金屬建築組件製造業,,金屬結構及建築組件,23.029779829685307,120.22291537142
56522,20211201,202110,勤豪實業有限公司,臺南市永康區尚頂里正南一街１１８巷２２號,金屬製品業,未分類其他金屬製品製造業,,鋁管配件（含接頭、肘管、套管）,23.0257322154566,120.228962219956
56523,20211201,202110,晟豪精密工業有限公司,臺南市永康區尚頂里正南一街１１８巷２６號,金屬製品業,未分類其他金屬製品製造業,,鋁管配件（含接頭、套管）,23.025766116518803,120.228988563918
56524,20211201,202110,樺欽機械廠有限公司,臺南市永康區尚頂里中正南路２３８號,機械設備業,橡膠及塑膠加工用機械設備製造業,,塑膠射出成型機,23.026616795766103,120.222371642979
56525,20211201,202110,昭連食品有限公司,臺南市永康區尚頂里正南一街１１８巷２８號,食品及飼品業,未分類其他食品製造業,,仙草，愛玉，粉圓，熟紅豆，綠豆，紅花豆,23.0258297021508,120.229046934438
56526,20211201,202110,吉宇實業股份有限公司,臺南市永康區尚頂里國聖街８６巷２３號,電力設備業,其他家用電器製造業,,電扇,23.0309452625278,120.224480856793
56527,20211201,202110,焸捷企業股份有限公司,臺南市永康區尚頂里尚頂路１０８號,塑膠製品業,塑膠外殼及配件製造業,,塑膠射出製品,23.028740134819607,120.229514591573
56528,20211201,202110,東麗實業工廠,臺南市永康區尚頂里正南一街１２９巷１６號,汽車及零件業,汽車零件製造業,,家庭用五金（把手）、汽車零件、鋁合金材,23.0245787721157,120.227512977784
56529,20211201,202110,順順重機械有限公司第一廠,臺南市永康區尚頂里塩信街１７１號,機械設備業,採礦及營造用機械設備製造業,,挖斗,23.0293570377326,120.229247661613
56530,20211201,202110,嬌美企業股份有限公司,臺南市永康區尚頂里正南一街１２７號,塑膠製品業,其他塑膠製品製造業,,塑膠製插鎖、帶扣、帶鉤,23.0248968877288,120.228101897099
56531,20211201,202110,帝谷企業股份有限公司永康廠,臺南市永康區尚頂里中正二街１０５巷１號,塑膠製品業,其他塑膠製品製造業,,塑膠製品,23.027320893196503,120.229668026742
56532,20211201,202110,榮銓交通工業股份有限公司,臺南市永康區尚頂里正南一街１２９巷３８弄７號,汽車及零件業,汽車零件製造業,,汽機車剎車來令，汽機車離合器片,23.0243290455439,120.226838403379
56533,20211201,202110,宸亞實業股份有限公司,臺南市永康區尚頂里正南一街１２９巷１７號,金屬製品業,金屬表面處理業,,金屬表面處理,23.0245188767648,120.227452246034
56534,20211201,202110,宏基企業社,臺南市永康區尚頂里正南一街１１８巷３２號,電子零組件業,未分類其他電子零組件製造業,銅條,其他電子零組件,23.026097214781,120.229296147215
56535,20211201,202110,爵陽企業股份有限公司,臺南市永康區甲頂里中正南路３４９巷１６號,機械設備業,機械傳動設備製造業,,輪圈,23.030447646828,120.223456833094
56536,20211201,202110,宏聯飾品實業廠,臺南市永康區尚頂里中正南路３４９巷９２號,印刷及儲存媒體複製業,印刷業,,裝飾品印刷,23.028001937210608,120.222098228047
56537,20211201,202110,台徑機械業股份有限公司,臺南市永康區尚頂里正南一街１２９巷２０號,機械設備業,橡膠及塑膠加工用機械設備製造業,,押出機、中空成型機、吹袋機,23.0244707731073,120.227402276378
56538,20211201,202110,駿齊精密有限公司永康二廠,臺南市永康區尚頂里尚頂路１８０號Ｂ區,機械設備業,其他通用機械設備製造業,,超音波清洗機,23.0301625883592,120.22870462088
56539,20211201,202110,和詮機械廠,臺南市永康區尚頂里中正二街１０５巷６號,金屬製品業,金屬模具製造業,,模具,23.0274630067102,120.229737952266
56540,20211201,202110,駿霆有限公司永康廠,臺南市永康區尚頂里正南一街１２９巷３號,塑膠製品業,其他塑膠製品製造業,,行動電話、塑膠皮套、外殼,23.024634794279,120.227816267816
56541,20211201,202110,南友有限公司,臺南市永康區尚頂里中正二街１０７號,成衣及服飾品業,服飾品製造業,,塑膠手套,23.0273798356936,120.229755791023
56542,20211201,202110,世宏鋁材有限公司,臺南市永康區甲頂里正南一街１２９巷４６弄１０號,基本金屬業,鋁材軋延、擠型及伸線業,,鋁材加工,23.024166329318103,120.226285480592
56543,20211201,202110,煥揚企業有限公司,臺南市永康區尚頂里中正南路３４９巷９４號,機械設備業,其他通用機械設備製造業,,機座、機臺,23.02795619945689,120.222033903737
56544,20211201,202110,奇和企業股份有限公司,臺南市永康區尚頂里正南一街１２９巷５號,汽車及零件業,汽車零件製造業,,汽機車五金零件製造,23.0245594127122,120.22774635584
56545,20211201,202110,煒峻股份有限公司,臺南市永康區尚頂里尚頂路１０２號,其他製造業,玩具及遊戲機製造業,,塑膠製品（玩具，電器零件）賭博性電動玩具,23.0285776187289,120.229705471783
56546,20211201,202110,巨正模具有限公司,臺南市永康區尚頂里正南一街１２９巷７號,金屬製品業,金屬模具製造業,,其他機械模具,23.0245299375246,120.22772027988998
56547,20211201,202110,連豪企業有限公司,臺南市永康區尚頂里正南一街１２９巷４６弄８號,金屬製品業,未分類其他金屬製品製造業,,鋁牌、商標、標誌,23.0241301147217,120.226284711648
56548,20211201,202110,巨鋼企業股份有限公司,臺南市永康區甲頂里中正南路３８１巷２之１號,機械設備業,橡膠及塑膠加工用機械設備製造業,,螺桿、螺套,23.0312731983652,120.225062812586
56549,20211201,202110,見榮企業有限公司,臺南市永康區尚頂里中正南路３４９巷１８號,機械設備業,機械傳動設備製造業,,鏈齒輪,23.030524009973195,120.223376782575
56550,20211201,202110,鉅富企業社,臺南市永康區尚頂里國聖街８６巷２０號,塑膠製品業,其他塑膠製品製造業,,塑膠製品,23.0309476307005,120.224042970199
56551,20211201,202110,鑫韋企業有限公司,臺南市永康區尚頂里中正南路３４９巷４６號,紡織業,紡織製成品製造業,,布,23.0302500483106,120.223048193101
56552,20211201,202110,信延實業有限公司,臺南市永康區甲頂里正南一街１２９巷２８號,塑膠製品業,其他塑膠製品製造業,,塑膠製品,23.024304436481103,120.227272493073
56553,20211201,202110,尚益銅器股份有限公司,臺南市永康區尚頂里正南一街１２１之１號,其他運輸工具零件業,自行車零件製造業,,銅齒蓋、快點省油加速器,23.0248324387608,120.228310946914
56554,20211201,202110,勤展企業廠一廠,臺南市永康區尚頂里正南一街１２１號,機械設備業,其他通用機械設備製造業,,其他機械,23.0248324387608,120.228310946914
56555,20211201,202110,佳宸模具有限公司,臺南市永康區尚頂里正南一街１２９巷１３號,金屬製品業,金屬刀具及手工具製造業,,金屬刀具、手工具及模具,23.0243550446627,120.227447033234
56556,20211201,202110,裕泰興業有限公司台南廠,臺南市永康區甲頂里正南一街１２９巷１１號,金屬製品業,未分類其他金屬製品製造業,,其他金屬製品,23.0244320984794,120.227637520384
56557,20211201,202110,合興鐵材廠,臺南市永康區尚頂里尚頂路７９號,金屬製品業,其他金屬加工處理業,,鐵材截剪,23.02803260660049,120.229863499287
56558,20211201,202110,東昱模具股份有限公司,臺南市永康區尚頂里尚頂路１００號,機械設備業,橡膠及塑膠加工用機械設備製造業,,模具（塑膠成型）,23.0284933472508,120.229794050604
56559,20211201,202110,亨隆製冰廠,臺南市永康區尚頂里國聖街８６巷１９號,其他製造業,其他未分類製造業,,工業用冰塊,23.0310574860891,120.224200299614
56560,20211201,202110,健益興工業有限公司,臺南市永康區尚頂里中正南路３８１巷２５號,機械設備業,其他通用機械設備製造業,,機械零件,23.0313058863152,120.224915106557
56561,20211201,202110,登財美術印刷股份有限公司,臺南市永康區尚頂里中正南路３４９巷１７號,印刷及儲存媒體複製業,印刷業,,印刷品，紙盒,23.0304604933025,120.223222506099
56562,20211201,202110,正旺精密工業股份有限公司,臺南市永康區尚頂里中正二街９６巷２號,金屬製品業,金屬模具製造業,,模具,23.0271336791866,120.229849581453
56563,20211201,202110,和楙機械股份有限公司,臺南市永康區尚頂里塩信街１７３號,汽車及零件業,汽車零件製造業,,汽機車零件,23.0295335124105,120.229401297657
56564,20211201,202110,永成興塑膠有限公司永康廠,臺南市永康區尚頂里尚頂路７７號,塑膠製品業,其他塑膠製品製造業,,塑膠袋,23.0279921962264,120.229909778725
