Unnamed: 0,匯入時間,統計時間,縣市,站點UID,業管機關代碼,站點名稱,lat,lng
91338,20211201,202110,台南市,TNN23361,8,新營轉運站,23.31081,120.28317
91339,20211201,202110,台南市,TNN23362,8,茄苳腳,23.30935,120.28413
91340,20211201,202110,台南市,TNN23363,8,統聯客運,23.30606,120.29488
91341,20211201,202110,台南市,TNN23364,8,太子路口,23.30491,120.29961000000002
91342,20211201,202110,台南市,TNN23365,8,民生、新南里,23.30609,120.30348
91343,20211201,202110,台南市,TNN23366,8,南新國中,23.30978,120.30917
91344,20211201,202110,台南市,TNN23367,8,新營高中,23.31029,120.31103
91345,20211201,202110,台南市,TNN23368,8,民治市政中心,23.31062,120.31437
91346,20211201,202110,台南市,TNN23369,8,臺南市農會,23.31104,120.32067
91347,20211201,202110,台南市,TNN23370,8,臺南市農會,23.31111,120.32074
91348,20211201,202110,台南市,TNN23371,8,民治市政中心,23.31084,120.31439
91349,20211201,202110,台南市,TNN23372,8,新營高中,23.31036,120.31097
91350,20211201,202110,台南市,TNN23373,8,南新國中,23.30982,120.30916
91351,20211201,202110,台南市,TNN23374,8,民生、新南里,23.30552,120.30313999999998
91352,20211201,202110,台南市,TNN23375,8,太子路口,23.30501,120.29974
91353,20211201,202110,台南市,TNN23376,8,統聯客運,23.30623,120.29509
91354,20211201,202110,台南市,TNN23377,8,茄苳腳,23.30954,120.28412
91355,20211201,202110,台南市,TNN23378,8,統聯客運,23.30623,120.29509
91356,20211201,202110,台南市,TNN23379,8,茄苳腳,23.30954,120.28412
91357,20211201,202110,台南市,TNN23380,8,新營轉運站,23.31081,120.28317
91358,20211201,202110,台南市,TNN23381,8,茄苳腳,23.30935,120.28413
91359,20211201,202110,台南市,TNN23382,8,統聯客運,23.30606,120.29488
91360,20211201,202110,台南市,TNN23383,8,統聯客運,23.30623,120.29509
91361,20211201,202110,台南市,TNN23384,8,茄苳腳,23.30954,120.28412
91362,20211201,202110,台南市,TNN23385,8,新營轉運站,23.31081,120.28317
91363,20211201,202110,台南市,TNN23386,8,茄苳腳,23.30935,120.28413
91364,20211201,202110,台南市,TNN23387,8,統聯客運,23.30606,120.29488
91365,20211201,202110,台南市,TNN23388,8,新營轉運站,23.31081,120.28317
91366,20211201,202110,台南市,TNN23389,8,新營轉運站,23.31081,120.28317
91367,20211201,202110,台南市,TNN23390,8,茄苳腳,23.30935,120.28413
91368,20211201,202110,台南市,TNN23391,8,統聯客運,23.30606,120.29488
91369,20211201,202110,台南市,TNN23392,8,太子路口,23.30491,120.29961000000002
91370,20211201,202110,台南市,TNN23393,8,新進路口,23.30157,120.31598
91371,20211201,202110,台南市,TNN23394,8,新營鐵道地景公園,23.30478,120.32102
91372,20211201,202110,台南市,TNN23395,8,新營鐵道地景公園,23.30511,120.32121
91373,20211201,202110,台南市,TNN23396,8,新進路口,23.30131,120.31531
91374,20211201,202110,台南市,TNN23397,8,太子路口,23.30501,120.29974
91375,20211201,202110,台南市,TNN23398,8,統聯客運,23.30623,120.29509
91376,20211201,202110,台南市,TNN23399,8,茄苳腳,23.30954,120.28412
91377,20211201,202110,台南市,TNN23400,8,新營轉運站,23.31081,120.28317
91378,20211201,202110,台南市,TNN23401,8,新營轉運站,23.31081,120.28317
91379,20211201,202110,台南市,TNN23402,8,茄苳腳,23.30935,120.28413
91380,20211201,202110,台南市,TNN23403,8,統聯客運,23.30606,120.29488
91381,20211201,202110,台南市,TNN23404,8,太子路口,23.30491,120.29961000000002
91382,20211201,202110,台南市,TNN23405,8,新進路口,23.30157,120.31598
91383,20211201,202110,台南市,TNN23406,8,新營鐵道地景公園,23.30478,120.32102
91384,20211201,202110,台南市,TNN23407,8,新營鐵道地景公園,23.30511,120.32121
91385,20211201,202110,台南市,TNN23408,8,新進路口,23.30131,120.31531
91386,20211201,202110,台南市,TNN23409,8,太子路口,23.30501,120.29974
91387,20211201,202110,台南市,TNN23410,8,統聯客運,23.30623,120.29509
91388,20211201,202110,台南市,TNN23411,8,茄苳腳,23.30954,120.28412
91389,20211201,202110,台南市,TNN23412,8,新營轉運站,23.31081,120.28317
91390,20211201,202110,台南市,TNN23413,8,新營轉運站,23.31081,120.28317
91391,20211201,202110,台南市,TNN23414,8,茄苳腳,23.30935,120.28413
91392,20211201,202110,台南市,TNN23415,8,統聯客運,23.30606,120.29488
91393,20211201,202110,台南市,TNN23416,8,太子路口,23.30491,120.29961000000002
91394,20211201,202110,台南市,TNN23417,8,民生、新南里,23.30609,120.30348
91395,20211201,202110,台南市,TNN23418,8,南新國中,23.30978,120.30917
91396,20211201,202110,台南市,TNN23419,8,新營高中,23.31029,120.31103
91397,20211201,202110,台南市,TNN23420,8,民治市政中心,23.31062,120.31437
91398,20211201,202110,台南市,TNN23421,8,臺南市農會,23.31104,120.32067
91399,20211201,202110,台南市,TNN23422,8,臺南市農會,23.31111,120.32074
91400,20211201,202110,台南市,TNN23423,8,民治市政中心,23.31084,120.31439
91401,20211201,202110,台南市,TNN23424,8,新營高中,23.31036,120.31097
91402,20211201,202110,台南市,TNN23425,8,南新國中,23.30982,120.30916
91403,20211201,202110,台南市,TNN23426,8,民生、新南里,23.30552,120.30313999999998
91404,20211201,202110,台南市,TNN23427,8,太子路口,23.30501,120.29974
91405,20211201,202110,台南市,TNN23428,8,統聯客運,23.30623,120.29509
91406,20211201,202110,台南市,TNN23429,8,茄苳腳,23.30954,120.28412
91407,20211201,202110,台南市,TNN23430,8,新營轉運站,23.31081,120.28317
91408,20211201,202110,台南市,TNN23431,8,新營轉運站,23.31081,120.28317
91409,20211201,202110,台南市,TNN23432,8,茄苳腳,23.30935,120.28413
91410,20211201,202110,台南市,TNN23433,8,統聯客運,23.30606,120.29488
91411,20211201,202110,台南市,TNN23434,8,太子路口,23.30491,120.29961000000002
91412,20211201,202110,台南市,TNN23435,8,新進路口,23.30157,120.31598
91413,20211201,202110,台南市,TNN23436,8,新營鐵道地景公園,23.30478,120.32102
91414,20211201,202110,台南市,TNN23437,8,新營鐵道地景公園,23.30511,120.32121
91415,20211201,202110,台南市,TNN23438,8,新進路口,23.30131,120.31531
91416,20211201,202110,台南市,TNN23439,8,太子路口,23.30501,120.29974
91417,20211201,202110,台南市,TNN23440,8,統聯客運,23.30623,120.29509
91418,20211201,202110,台南市,TNN23441,8,茄苳腳,23.30954,120.28412
91419,20211201,202110,台南市,TNN23442,8,新營轉運站,23.31081,120.28317
91420,20211201,202110,台南市,TNN23443,8,新營轉運站,23.31081,120.28317
91421,20211201,202110,台南市,TNN23444,8,茄苳腳,23.30935,120.28413
91422,20211201,202110,台南市,TNN23445,8,統聯客運,23.30606,120.29488
91423,20211201,202110,台南市,TNN23446,8,太子路口,23.30491,120.29961000000002
91424,20211201,202110,台南市,TNN23447,8,新進路口,23.30157,120.31598
91425,20211201,202110,台南市,TNN23448,8,新營鐵道地景公園,23.30478,120.32102
91426,20211201,202110,台南市,TNN23449,8,新營鐵道地景公園,23.30511,120.32121
91427,20211201,202110,台南市,TNN23450,8,新進路口,23.30131,120.31531
91428,20211201,202110,台南市,TNN23451,8,太子路口,23.30501,120.29974
91429,20211201,202110,台南市,TNN23452,8,統聯客運,23.30623,120.29509
91430,20211201,202110,台南市,TNN23453,8,茄苳腳,23.30954,120.28412
91431,20211201,202110,台南市,TNN23454,8,新營轉運站,23.31081,120.28317
91432,20211201,202110,台南市,TNN23455,8,新營轉運站,23.31081,120.28317
91433,20211201,202110,台南市,TNN23456,8,茄苳腳,23.30935,120.28413
91434,20211201,202110,台南市,TNN23457,8,統聯客運,23.30606,120.29488
91435,20211201,202110,台南市,TNN23458,8,太子路口,23.30491,120.29961000000002
91436,20211201,202110,台南市,TNN23459,8,新進路口,23.30157,120.31598
91437,20211201,202110,台南市,TNN23460,8,新營鐵道地景公園,23.30478,120.32102
91438,20211201,202110,台南市,TNN23461,8,新營鐵道地景公園,23.30511,120.32121
91439,20211201,202110,台南市,TNN23462,8,新進路口,23.30131,120.31531
91440,20211201,202110,台南市,TNN23463,8,太子路口,23.30501,120.29974
91441,20211201,202110,台南市,TNN23464,8,統聯客運,23.30623,120.29509
91442,20211201,202110,台南市,TNN23465,8,茄苳腳,23.30954,120.28412
91443,20211201,202110,台南市,TNN23466,8,新營轉運站,23.31081,120.28317
91444,20211201,202110,台南市,TNN23467,8,新營轉運站,23.31081,120.28317
91445,20211201,202110,台南市,TNN23468,8,茄苳腳,23.30935,120.28413
91446,20211201,202110,台南市,TNN23469,8,統聯客運,23.30606,120.29488
91447,20211201,202110,台南市,TNN23470,8,太子路口,23.30491,120.29961000000002
91448,20211201,202110,台南市,TNN23471,8,民生、新南里,23.30609,120.30348
91449,20211201,202110,台南市,TNN23472,8,南新國中,23.30978,120.30917
91450,20211201,202110,台南市,TNN23473,8,新營高中,23.31029,120.31103
91451,20211201,202110,台南市,TNN23474,8,民治市政中心,23.31062,120.31437
91452,20211201,202110,台南市,TNN23475,8,臺南市農會,23.31104,120.32067
91453,20211201,202110,台南市,TNN23476,8,臺南市農會,23.31111,120.32074
91454,20211201,202110,台南市,TNN23477,8,民治市政中心,23.31084,120.31439
91455,20211201,202110,台南市,TNN23478,8,新營高中,23.31036,120.31097
91456,20211201,202110,台南市,TNN23479,8,南新國中,23.30982,120.30916
91457,20211201,202110,台南市,TNN23480,8,民生、新南里,23.30552,120.30313999999998
91458,20211201,202110,台南市,TNN23481,8,太子路口,23.30501,120.29974
91459,20211201,202110,台南市,TNN23482,8,統聯客運,23.30623,120.29509
91460,20211201,202110,台南市,TNN23483,8,茄苳腳,23.30954,120.28412
91461,20211201,202110,台南市,TNN23500,8,臺南市立圖書館,23.02485,120.23811
91462,20211201,202110,台南市,TNN23501,8,臺南市立圖書館,23.02453,120.23828
91463,20211201,202110,台南市,TNN23502,8,西灣里公園路,23.01321,120.25966
91464,20211201,202110,台南市,TNN23503,8,網寮里,23.01643,120.25487
91465,20211201,202110,台南市,TNN23504,8,網寮里,23.01649,120.25489
91466,20211201,202110,台南市,TNN23505,8,西灣里公園路,23.01315,120.25964
91467,20211201,202110,台南市,TNN23511,8,後廍,23.38656,120.33672
91468,20211201,202110,台南市,TNN23512,8,後廍,23.38659,120.33656
91469,20211201,202110,台南市,TNN23513,8,三角村,23.40146,120.33329
91470,20211201,202110,台南市,TNN23514,8,毛蟹行西,23.40322,120.33287
91471,20211201,202110,台南市,TNN23515,8,嘉義教養院,23.40618,120.33039
91472,20211201,202110,台南市,TNN23516,8,山仔腳1,23.40772,120.32246
91473,20211201,202110,台南市,TNN23517,8,鹿草,23.40987,120.31533
91474,20211201,202110,台南市,TNN23518,8,鹿東,23.41348,120.31507
91475,20211201,202110,台南市,TNN23519,8,一心教養院,23.42511,120.31585
91476,20211201,202110,台南市,TNN23520,8,一心教養院,23.42514,120.31573
91477,20211201,202110,台南市,TNN23521,8,鹿東,23.41346,120.31483
91478,20211201,202110,台南市,TNN23522,8,鹿草,23.40991,120.31507
91479,20211201,202110,台南市,TNN23523,8,山仔腳1,23.40761,120.32229
91480,20211201,202110,台南市,TNN23524,8,嘉義教養院,23.40606,120.33026
91481,20211201,202110,台南市,TNN23525,8,毛蟹行西,23.40328,120.33271
91482,20211201,202110,台南市,TNN23526,8,三角村,23.40157,120.33308999999998
91483,20211201,202110,台南市,TNN23527,8,十份橋,23.09715,120.11142
91484,20211201,202110,台南市,TNN23528,8,十份里,23.09609,120.10644
91485,20211201,202110,台南市,TNN23529,8,十份里,23.09541,120.10633
91486,20211201,202110,台南市,TNN23530,8,十份橋,23.09707,120.11151
91487,20211201,202110,台南市,TNN23531,8,鹽田路323巷口,23.03257,120.14173
91488,20211201,202110,台南市,TNN23532,8,鹽田路323巷口,23.03251,120.14162
91489,20211201,202110,台南市,TNN23540,8,新營站,23.30752,120.32217
91490,20211201,202110,台南市,TNN23542,8,圓環(第一銀行),23.30499,120.31653
91491,20211201,202110,台南市,TNN23543,8,圓環(第一銀行),23.30499,120.31653
91492,20211201,202110,台南市,TNN23544,8,新營醫院,23.30701,120.31356
91493,20211201,202110,台南市,TNN23545,8,新營區停2停車場,23.30561,120.30855
91494,20211201,202110,台南市,TNN23546,8,新營區停2停車場,23.30464,120.30811
91495,20211201,202110,台南市,TNN23547,8,新營醫院,23.30702,120.31381
91496,20211201,202110,台南市,TNN23548,8,新營魚市場,23.30361,120.30483999999998
91497,20211201,202110,台南市,TNN23549,8,新營魚市場,23.30339,120.30531
91498,20211201,202110,台南市,TNN23550,8,太子路口,23.30501,120.29974
91499,20211201,202110,台南市,TNN23551,8,統聯客運,23.30623,120.29509
91500,20211201,202110,台南市,TNN23552,8,統聯客運,23.30606,120.29488
91501,20211201,202110,台南市,TNN23553,8,太子路口,23.30491,120.29961000000002
91502,20211201,202110,台南市,TNN23554,8,茄苳腳,23.30954,120.28412
91503,20211201,202110,台南市,TNN23555,8,新營轉運站,23.31081,120.28317
91504,20211201,202110,台南市,TNN23556,8,新營工業區,23.31021,120.27935
91505,20211201,202110,台南市,TNN23557,8,新營工業區,23.30991,120.28052
91506,20211201,202110,台南市,TNN23558,8,新營轉運站,23.31081,120.28317
91507,20211201,202110,台南市,TNN23559,8,茄苳腳,23.30935,120.28413
91508,20211201,202110,台南市,TNN23560,8,明達中學,23.31085,120.27491
91509,20211201,202110,台南市,TNN23561,8,竹圍尾,23.31228,120.27005
91510,20211201,202110,台南市,TNN23562,8,橋南里,23.31561,120.26729
91511,20211201,202110,台南市,TNN23563,8,橋南里,23.31571,120.26726
91512,20211201,202110,台南市,TNN23564,8,竹圍尾,23.31224,120.27016
91513,20211201,202110,台南市,TNN23565,8,明達中學,23.31067,120.27483
91514,20211201,202110,台南市,TNN23566,8,護庇宮,23.31826,120.26748
91515,20211201,202110,台南市,TNN23567,8,鹽水,23.32032,120.26785
91516,20211201,202110,台南市,TNN23568,8,鹽水分駐所,23.32111,120.26532
91517,20211201,202110,台南市,TNN23569,8,鹽水國中,23.32174,120.26422
91518,20211201,202110,台南市,TNN23570,8,岸內,23.32471,120.26092
91519,20211201,202110,台南市,TNN23571,8,義中里,23.32528,120.25811000000002
91520,20211201,202110,台南市,TNN23572,8,牛稠仔,23.32573,120.25503
91521,20211201,202110,台南市,TNN23573,8,厚生橋,23.334670000000006,120.24887
91522,20211201,202110,台南市,TNN23574,8,義竹國小,23.33657,120.24641
91523,20211201,202110,台南市,TNN23575,8,義竹國小,23.33641,120.24644
91524,20211201,202110,台南市,TNN23576,8,厚生橋,23.33456,120.24886
91525,20211201,202110,台南市,TNN23577,8,牛稠仔,23.32565,120.25507
91526,20211201,202110,台南市,TNN23578,8,義中里,23.32515,120.25806
91527,20211201,202110,台南市,TNN23579,8,岸內,23.32458,120.26093
91528,20211201,202110,台南市,TNN23580,8,鹽水國中,23.32176,120.26412
91529,20211201,202110,台南市,TNN23581,8,鹽水分駐所,23.32094,120.26559
91530,20211201,202110,台南市,TNN23582,8,鹽水,23.32035,120.26771
91531,20211201,202110,台南市,TNN23583,8,護庇宮,23.31816,120.26741
91532,20211201,202110,台南市,TNN23584,8,義竹,23.33747,120.24411
91533,20211201,202110,台南市,TNN23585,8,義竹,23.33738,120.24407
91534,20211201,202110,台南市,TNN23586,8,義竹加油站,23.33935,120.24999
91535,20211201,202110,台南市,TNN23587,8,義竹國中,23.34054,120.25132
91536,20211201,202110,台南市,TNN23588,8,角帶圍,23.34814,120.25578
91537,20211201,202110,台南市,TNN23589,8,新庄,23.36215,120.25152
91538,20211201,202110,台南市,TNN23590,8,農場口,23.36941,120.24935
91539,20211201,202110,台南市,TNN23591,8,農場口,23.36944,120.24918999999998
91540,20211201,202110,台南市,TNN23592,8,新庄,23.36211,120.25127
91541,20211201,202110,台南市,TNN23593,8,角帶圍,23.34815,120.25558
91542,20211201,202110,台南市,TNN23594,8,義竹國中,23.34042,120.25106
91543,20211201,202110,台南市,TNN23595,8,義竹加油站,23.33958,120.25006
91544,20211201,202110,台南市,TNN23596,8,東後寮,23.37792,120.24681
91545,20211201,202110,台南市,TNN23597,8,南溪洲,23.39058,120.24564
91546,20211201,202110,台南市,TNN23598,8,溪洲,23.39399,120.24532
91547,20211201,202110,台南市,TNN23599,8,溪洲,23.39393,120.24511
91548,20211201,202110,台南市,TNN23600,8,南溪洲,23.39084,120.24541
91549,20211201,202110,台南市,TNN23601,8,東後寮,23.37782,120.24661
91550,20211201,202110,台南市,TNN23602,8,後松華,23.41243,120.25285
91551,20211201,202110,台南市,TNN23603,8,梅華,23.41191,120.25693
91552,20211201,202110,台南市,TNN23604,8,東牛挑灣,23.40961,120.25656
91553,20211201,202110,台南市,TNN23605,8,前松華,23.41021,120.25337
91554,20211201,202110,台南市,TNN23606,8,松梅國小,23.41143,120.24955
91555,20211201,202110,台南市,TNN23613,8,新營站,23.30752,120.32217
91556,20211201,202110,台南市,TNN23615,8,圓環(第一銀行),23.30499,120.31653
91557,20211201,202110,台南市,TNN23616,8,新營站,23.30752,120.32217
91558,20211201,202110,台南市,TNN23617,8,圓環(第一銀行),23.30499,120.31653
91559,20211201,202110,台南市,TNN23622,8,新營醫院,23.30701,120.31356
91560,20211201,202110,台南市,TNN23623,8,新營醫院,23.30702,120.31381
91561,20211201,202110,台南市,TNN23624,8,南新國中,23.30978,120.30917
91562,20211201,202110,台南市,TNN23625,8,南新國中,23.30982,120.30916
91563,20211201,202110,台南市,TNN23626,8,新營高中,23.31029,120.31103
91564,20211201,202110,台南市,TNN23627,8,民治市政中心,23.31062,120.31437
91565,20211201,202110,台南市,TNN23628,8,新營高工,23.31413,120.31664
91566,20211201,202110,台南市,TNN23629,8,新營高中,23.31036,120.31097
91567,20211201,202110,台南市,TNN23630,8,民治市政中心,23.31084,120.31439
91568,20211201,202110,台南市,TNN23631,8,新營高工,23.31381,120.31661
91569,20211201,202110,台南市,TNN23632,8,中正世家,23.31691,120.31651
91570,20211201,202110,台南市,TNN23633,8,電力公司,23.31908,120.31635
91571,20211201,202110,台南市,TNN23634,8,許丑,23.32281,120.31627
91572,20211201,202110,台南市,TNN23635,8,埤寮,23.32988,120.31646
91573,20211201,202110,台南市,TNN23636,8,中正世家,23.31691,120.31635
91574,20211201,202110,台南市,TNN23637,8,電力公司,23.31908,120.31621
91575,20211201,202110,台南市,TNN23638,8,許丑,23.32281,120.31616
91576,20211201,202110,台南市,TNN23639,8,埤寮,23.33016,120.31649
91577,20211201,202110,台南市,TNN23640,8,護鎮活動中心,23.33028,120.30779
91578,20211201,202110,台南市,TNN23641,8,溪州寮,23.32934,120.28889
91579,20211201,202110,台南市,TNN23642,8,新營轉運站,23.31081,120.28317
91580,20211201,202110,台南市,TNN23643,8,麗園社區,23.32782000000001,120.28368
91581,20211201,202110,台南市,TNN23644,8,護鎮活動中心,23.33018,120.30764
91582,20211201,202110,台南市,TNN23645,8,溪州寮,23.32934,120.28889
91583,20211201,202110,台南市,TNN23646,8,新營轉運站,23.31081,120.28317
91584,20211201,202110,台南市,TNN23647,8,麗園社區,23.327720000000006,120.28375
91585,20211201,202110,台南市,TNN23648,8,南榮科大,23.32474,120.27435
91586,20211201,202110,台南市,TNN23649,8,鹽水分駐所,23.32111,120.26532
91587,20211201,202110,台南市,TNN23650,8,鹽水國中,23.32174,120.26422
91588,20211201,202110,台南市,TNN23651,8,岸內,23.32471,120.26092
91589,20211201,202110,台南市,TNN23652,8,南榮科大,23.32498,120.27482
91590,20211201,202110,台南市,TNN23653,8,鹽水分駐所,23.32094,120.26559
91591,20211201,202110,台南市,TNN23654,8,鹽水國中,23.32176,120.26412
91592,20211201,202110,台南市,TNN23655,8,岸內,23.32458,120.26093
91593,20211201,202110,台南市,TNN23656,8,松華里,23.41409,120.24724
91594,20211201,202110,台南市,TNN23657,8,松華里,23.41406,120.24711
91595,20211201,202110,台南市,TNN23658,8,竹仔腳,23.42473,120.24768
91596,20211201,202110,台南市,TNN23659,8,鴨母寮,23.43305,120.24696000000002
91597,20211201,202110,台南市,TNN23660,8,朴子工業區,23.43926,120.24609
91598,20211201,202110,台南市,TNN23661,8,水蓮社區,23.44405,120.24542
91599,20211201,202110,台南市,TNN23662,8,橋頭,23.44769,120.24496
91600,20211201,202110,台南市,TNN23663,8,朴子加油站,23.46082,120.24244
91601,20211201,202110,台南市,TNN23664,8,新榮路,23.46285,120.24527
91602,20211201,202110,台南市,TNN23665,8,朴子,23.46395,120.24712
91603,20211201,202110,台南市,TNN23666,8,朴子轉運站,23.45922,120.24869
91604,20211201,202110,台南市,TNN23667,8,朴子轉運站,23.45922,120.24869
91605,20211201,202110,台南市,TNN23668,8,朴子,23.46405,120.24763
91606,20211201,202110,台南市,TNN23669,8,新榮路,23.46282,120.24519
91607,20211201,202110,台南市,TNN23670,8,朴子加油站,23.46074,120.24236
91608,20211201,202110,台南市,TNN23671,8,橋頭,23.44777,120.24471
91609,20211201,202110,台南市,TNN23672,8,水蓮社區,23.44398,120.24524
91610,20211201,202110,台南市,TNN23673,8,朴子工業區,23.43951,120.24584
91611,20211201,202110,台南市,TNN23674,8,鴨母寮,23.43318,120.24671
91612,20211201,202110,台南市,TNN23675,8,竹仔腳,23.42425,120.24753
91613,20211201,202110,台南市,TNN23686,8,義中里,23.32528,120.25811000000002
91614,20211201,202110,台南市,TNN23687,8,牛稠仔,23.32573,120.25503
91615,20211201,202110,台南市,TNN23688,8,厚生橋,23.334670000000006,120.24887
91616,20211201,202110,台南市,TNN23689,8,義竹國小,23.33657,120.24641
91617,20211201,202110,台南市,TNN23690,8,義竹,23.33747,120.24411
91618,20211201,202110,台南市,TNN23691,8,義竹仁里,23.33621,120.24079
91619,20211201,202110,台南市,TNN23692,8,頭竹圍,23.33152,120.23206
91620,20211201,202110,台南市,TNN23693,8,新富村,23.31831,120.22331
91621,20211201,202110,台南市,TNN23694,8,東過路仔,23.30505,120.21038
91622,20211201,202110,台南市,TNN23695,8,過路仔,23.30496,120.20485
91623,20211201,202110,台南市,TNN23696,8,東竿仔寮,23.30515,120.18888
91624,20211201,202110,台南市,TNN23697,8,中竿仔寮,23.30574,120.18647
91625,20211201,202110,台南市,TNN23698,8,西竿仔寮,23.30585,120.18461
91626,20211201,202110,台南市,TNN23699,8,新塭社區,23.32298,120.16463
91627,20211201,202110,台南市,TNN23700,8,布袋電信局,23.32427,120.16218
91628,20211201,202110,台南市,TNN23701,8,新塭,23.32546,120.16011
91629,20211201,202110,台南市,TNN23702,8,新塭,23.32544,120.16005
91630,20211201,202110,台南市,TNN23703,8,布袋電信局,23.32409,120.16233
91631,20211201,202110,台南市,TNN23704,8,新塭社區,23.32301,120.16412
91632,20211201,202110,台南市,TNN23705,8,西竿仔寮,23.30572,120.18471
91633,20211201,202110,台南市,TNN23706,8,中竿仔寮,23.30568,120.18661000000002
91634,20211201,202110,台南市,TNN23707,8,東竿仔寮,23.30501,120.18907
91635,20211201,202110,台南市,TNN23708,8,過路仔,23.30485,120.20477
91636,20211201,202110,台南市,TNN23709,8,東過路仔,23.30496,120.21025
91637,20211201,202110,台南市,TNN23710,8,新富村,23.31821,120.22342
91638,20211201,202110,台南市,TNN23711,8,頭竹圍,23.33153,120.23214
91639,20211201,202110,台南市,TNN23712,8,義竹仁里,23.33611,120.24084
91640,20211201,202110,台南市,TNN23713,8,義竹,23.33738,120.24407
91641,20211201,202110,台南市,TNN23714,8,義竹國小,23.33641,120.24644
91642,20211201,202110,台南市,TNN23715,8,厚生橋,23.33456,120.24886
91643,20211201,202110,台南市,TNN23716,8,牛稠仔,23.32565,120.25507
91644,20211201,202110,台南市,TNN23717,8,義中里,23.32515,120.25806
91645,20211201,202110,台南市,TNN23718,8,南鯤鯓,23.28688,120.14084
91646,20211201,202110,台南市,TNN23719,8,好美里,23.33723,120.13947
91647,20211201,202110,台南市,TNN23720,8,好美里,23.33716,120.13946
91648,20211201,202110,台南市,TNN23721,8,南鯤鯓,23.28681,120.14101
91649,20211201,202110,台南市,TNN23722,8,新營站,23.30752,120.32217
91650,20211201,202110,台南市,TNN23723,8,新營站,23.30752,120.32217
91651,20211201,202110,台南市,TNN23724,8,民治市政中心,23.31062,120.31437
91652,20211201,202110,台南市,TNN23725,8,圓環(第一銀行),23.30499,120.31653
91653,20211201,202110,台南市,TNN23726,8,新營醫院,23.30701,120.31356
91654,20211201,202110,台南市,TNN23727,8,南新國中,23.30978,120.30917
91655,20211201,202110,台南市,TNN23728,8,新營高中,23.31029,120.31103
91656,20211201,202110,台南市,TNN23729,8,新營高中,23.31036,120.31097
91657,20211201,202110,台南市,TNN23730,8,南新國中,23.30982,120.30916
91658,20211201,202110,台南市,TNN23731,8,新營醫院,23.30702,120.31381
91659,20211201,202110,台南市,TNN23732,8,圓環(第一銀行),23.30499,120.31653
91660,20211201,202110,台南市,TNN23733,8,民治市政中心,23.31084,120.31439
91661,20211201,202110,台南市,TNN23734,8,新營高工,23.31413,120.31664
91662,20211201,202110,台南市,TNN23735,8,中正世家,23.31691,120.31651
91663,20211201,202110,台南市,TNN23736,8,電力公司,23.31908,120.31635
91664,20211201,202110,台南市,TNN23737,8,電力公司,23.31908,120.31621
91665,20211201,202110,台南市,TNN23738,8,中正世家,23.31691,120.31635
91666,20211201,202110,台南市,TNN23739,8,新營高工,23.31381,120.31661
91667,20211201,202110,台南市,TNN23740,8,許丑,23.32281,120.31627
91668,20211201,202110,台南市,TNN23741,8,許丑,23.32281,120.31616
91669,20211201,202110,台南市,TNN23742,8,埤寮,23.32988,120.31646
91670,20211201,202110,台南市,TNN23743,8,護鎮活動中心,23.33028,120.30779
91671,20211201,202110,台南市,TNN23744,8,溪州寮,23.32934,120.28889
91672,20211201,202110,台南市,TNN23745,8,新營轉運站,23.31081,120.28317
91673,20211201,202110,台南市,TNN23746,8,新營轉運站,23.31081,120.28317
91674,20211201,202110,台南市,TNN23747,8,溪州寮,23.32934,120.28889
91675,20211201,202110,台南市,TNN23748,8,護鎮活動中心,23.33018,120.30764
91676,20211201,202110,台南市,TNN23749,8,埤寮,23.33016,120.31649
91677,20211201,202110,台南市,TNN23750,8,麗園社區,23.32782000000001,120.28368
91678,20211201,202110,台南市,TNN23751,8,麗園社區,23.327720000000006,120.28375
91679,20211201,202110,台南市,TNN23752,8,南榮科大,23.32474,120.27435
91680,20211201,202110,台南市,TNN23753,8,鹽水分駐所,23.32111,120.26532
91681,20211201,202110,台南市,TNN23754,8,鹽水分駐所,23.32094,120.26559
91682,20211201,202110,台南市,TNN23755,8,南榮科大,23.32498,120.27482
91683,20211201,202110,台南市,TNN23756,8,鹽水國中,23.32174,120.26422
91684,20211201,202110,台南市,TNN23757,8,鹽水國中,23.32176,120.26412
91685,20211201,202110,台南市,TNN23758,8,岸內,23.32471,120.26092
91686,20211201,202110,台南市,TNN23759,8,岸內,23.32458,120.26093
91687,20211201,202110,台南市,TNN23760,8,義中里,23.32528,120.25811000000002
91688,20211201,202110,台南市,TNN23761,8,牛稠仔,23.32573,120.25503
91689,20211201,202110,台南市,TNN23762,8,厚生橋,23.334670000000006,120.24887
91690,20211201,202110,台南市,TNN23763,8,厚生橋,23.33456,120.24886
91691,20211201,202110,台南市,TNN23764,8,牛稠仔,23.32565,120.25507
91692,20211201,202110,台南市,TNN23765,8,義中里,23.32515,120.25806
91693,20211201,202110,台南市,TNN23766,8,義竹國小,23.33657,120.24641
91694,20211201,202110,台南市,TNN23767,8,義竹,23.33747,120.24411
91695,20211201,202110,台南市,TNN23768,8,義竹,23.33738,120.24407
91696,20211201,202110,台南市,TNN23769,8,義竹國小,23.33641,120.24644
91697,20211201,202110,台南市,TNN23770,8,松子腳,23.34312000000001,120.24178
91698,20211201,202110,台南市,TNN23771,8,竹圍仔,23.34652,120.24084
91699,20211201,202110,台南市,TNN23772,8,竹圍仔,23.34644,120.24078
