Unnamed: 0,匯入時間,統計時間,縣市ID,縣市名稱,鄉鎮市區ID,鄉鎮市區名稱,CODE3,用電戶數,用電度數,電費總額
74455,20210301,201908,67000,臺南市,67000150,七股區,A6700015007,1291.0,448800.0,1277700.0
74456,20210301,201908,67000,臺南市,67000150,七股區,A6700015008,1161.0,391000.0,1082400.0
74457,20210301,201908,67000,臺南市,67000150,七股區,A6700015009,1355.0,481300.0,1318600.0000000002
74458,20210301,201908,67000,臺南市,67000160,將軍區,A6700016001,1550.0,411600.0,1112300.0
74459,20210301,201908,67000,臺南市,67000160,將軍區,A6700016002,699.0,228300.0,654500.0
74460,20210301,201908,67000,臺南市,67000160,將軍區,A6700016003,167.0,64300.0,195500.0
74461,20210301,201908,67000,臺南市,67000160,將軍區,A6700016004,2571.0,518800.0,1361300.0
74462,20210301,201908,67000,臺南市,67000160,將軍區,A6700016005,1215.0,413200.0,1193900.0
74463,20210301,201908,67000,臺南市,67000160,將軍區,A6700016006,1873.0,416100.0,1049900.0
74464,20210301,201908,67000,臺南市,67000160,將軍區,A6700016007,51.0,41000.0,134100.0
74465,20210301,201908,67000,臺南市,67000160,將軍區,A6700016008,2040.0,630400.0,1728300.0000000002
74466,20210301,201908,67000,臺南市,67000160,將軍區,A6700016009,1013.0,303800.0,813000.0
74467,20210301,201908,67000,臺南市,67000170,北門區,A6700017001,26.0,29900.000000000004,76400.0
74468,20210301,201908,67000,臺南市,67000170,北門區,A6700017002,1053.0,559900.0,1499600.0
74469,20210301,201908,67000,臺南市,67000170,北門區,A6700017003,1502.0,510900.00000000006,1476100.0000000002
74470,20210301,201908,67000,臺南市,67000170,北門區,A6700017004,48.0,20500.0,58400.0
74471,20210301,201908,67000,臺南市,67000170,北門區,A6700017005,1340.0,498000.0,1394900.0
74472,20210301,201908,67000,臺南市,67000170,北門區,A6700017006,1777.0,850900.0,2353800.0
74473,20210301,201908,67000,臺南市,67000180,新化區,A6700018001,1717.0,544300.0,1532500.0
74474,20210301,201908,67000,臺南市,67000180,新化區,A6700018002,1664.0,624000.0,1771500.0
74475,20210301,201908,67000,臺南市,67000180,新化區,A6700018003,1184.0,345800.0,896300.0
74476,20210301,201908,67000,臺南市,67000180,新化區,A6700018004,1794.0,670900.0,1901400.0
74477,20210301,201908,67000,臺南市,67000180,新化區,A6700018005,1373.0,445900.00000000006,1156200.0
74478,20210301,201908,67000,臺南市,67000180,新化區,A6700018006,1374.0,483000.0,1357900.0
74479,20210301,201908,67000,臺南市,67000180,新化區,A6700018007,1721.0,643700.0,1858500.0
74480,20210301,201908,67000,臺南市,67000180,新化區,A6700018008,1783.0,600000.0,1589199.9999999998
74481,20210301,201908,67000,臺南市,67000180,新化區,A6700018009,1823.0,762800.0,2363700.0
74482,20210301,201908,67000,臺南市,67000180,新化區,A6700018010,1925.0,755200.0,2232800.0
74483,20210301,201908,67000,臺南市,67000180,新化區,A6700018011,2082.0,650000.0,1771399.9999999998
74484,20210301,201908,67000,臺南市,67000180,新化區,A6700018012,1854.0,675400.0000000001,1968000.0
74485,20210301,201908,67000,臺南市,67000180,新化區,A6700018013,1608.0,522800.0,1422200.0
74486,20210301,201908,67000,臺南市,67000180,新化區,A6700018014,1825.0,567100.0,1562500.0
74487,20210301,201908,67000,臺南市,67000180,新化區,A6700018015,1536.0,460000.0,1346500.0
74488,20210301,201908,67000,臺南市,67000190,善化區,A6700019001,2372.0,507500.0,1419600.0
74489,20210301,201908,67000,臺南市,67000190,善化區,A6700019002,41.0,1600.0,2900.0
74490,20210301,201908,67000,臺南市,67000190,善化區,A6700019003,1984.0,503000.0,1286900.0
74491,20210301,201908,67000,臺南市,67000190,善化區,A6700019004,2167.0,475300.0,1245200.0
74492,20210301,201908,67000,臺南市,67000190,善化區,A6700019005,3488.0,1070700.0,3190200.0
74493,20210301,201908,67000,臺南市,67000190,善化區,A6700019006,2756.0,688199.9999999999,1879500.0
74494,20210301,201908,67000,臺南市,67000190,善化區,A6700019007,1922.0,502600.0,1295100.0
74495,20210301,201908,67000,臺南市,67000190,善化區,A6700019008,2340.0,974700.0,3043900.0
74496,20210301,201908,67000,臺南市,67000190,善化區,A6700019009,1934.0,667500.0,1925400.0
74497,20210301,201908,67000,臺南市,67000190,善化區,A6700019010,2811.0,1249500.0,4058500.0
74498,20210301,201908,67000,臺南市,67000190,善化區,A6700019011,2869.0,833100.0,2242800.0
74499,20210301,201908,67000,臺南市,67000190,善化區,A6700019012,2416.0,1107800.0,3713500.0
74500,20210301,201908,67000,臺南市,67000190,善化區,A6700019013,2578.0,1152700.0,3817200.000000001
74501,20210301,201908,67000,臺南市,67000190,善化區,A6700019014,3523.0,1105000.0,3600600.0
74502,20210301,201908,67000,臺南市,67000190,善化區,A6700019015,8991.0,2362800.0,6137400.0
74503,20210301,201908,67000,臺南市,67000200,新市區,A6700020001,2404.0,675600.0,1976900.0
74504,20210301,201908,67000,臺南市,67000200,新市區,A6700020002,2122.0,706400.0,1918200.0
74505,20210301,201908,67000,臺南市,67000200,新市區,A6700020003,1650.0,560900.0,1619600.0
74506,20210301,201908,67000,臺南市,67000200,新市區,A6700020004,2488.0,4638500.0,16691400.000000002
74507,20210301,201908,67000,臺南市,67000200,新市區,A6700020005,1971.0,474600.0,1262400.0
74508,20210301,201908,67000,臺南市,67000200,新市區,A6700020006,2881.0,1347100.0,4275300.0
74509,20210301,201908,67000,臺南市,67000200,新市區,A6700020007,2258.0,1129000.0,3541600.0000000005
74510,20210301,201908,67000,臺南市,67000200,新市區,A6700020008,2594.0,1449800.0,5048100.0
74511,20210301,201908,67000,臺南市,67000200,新市區,A6700020009,2543.0,1183400.0,3830500.0
74512,20210301,201908,67000,臺南市,67000200,新市區,A6700020010,2753.0,1171100.0,3719900.0
74513,20210301,201908,67000,臺南市,67000200,新市區,A6700020011,2416.0,721900.0,2059100.0
74514,20210301,201908,67000,臺南市,67000200,新市區,A6700020012,1638.0,816500.0,2668300.0
74515,20210301,201908,67000,臺南市,67000210,安定區,A6700021001,1516.0,447000.0,1188800.0
74516,20210301,201908,67000,臺南市,67000210,安定區,A6700021002,1494.0,512000.0,1502100.0
74517,20210301,201908,67000,臺南市,67000210,安定區,A6700021003,,0.0,0.0
74518,20210301,201908,67000,臺南市,67000210,安定區,A6700021004,2417.0,731700.0,2243500.0
74519,20210301,201908,67000,臺南市,67000210,安定區,A6700021005,1748.0,643900.0,1986900.0
74520,20210301,201908,67000,臺南市,67000210,安定區,A6700021006,1600.0,616800.0,1894500.0
74521,20210301,201908,67000,臺南市,67000210,安定區,A6700021007,1419.0,514900.0,1450300.0
74522,20210301,201908,67000,臺南市,67000210,安定區,A6700021008,1468.0,499400.0,1342500.0
74523,20210301,201908,67000,臺南市,67000210,安定區,A6700021009,2382.0,846900.0,2417700.0
74524,20210301,201908,67000,臺南市,67000210,安定區,A6700021010,1444.0,496200.0,1411900.0
74525,20210301,201908,67000,臺南市,67000210,安定區,A6700021011,2091.0,909500.0,2950800.0
74526,20210301,201908,67000,臺南市,67000210,安定區,A6700021012,1526.0,605200.0,1769199.9999999998
74527,20210301,201908,67000,臺南市,67000220,山上區,A6700022001,19.0,400.0,600.0
74528,20210301,201908,67000,臺南市,67000220,山上區,A6700022002,1441.0,391500.0,1050000.0
74529,20210301,201908,67000,臺南市,67000220,山上區,A6700022003,1626.0,418500.0,1093800.0
74530,20210301,201908,67000,臺南市,67000220,山上區,A6700022004,1191.0,303800.0,782800.0
74531,20210301,201908,67000,臺南市,67000230,玉井區,A6700023001,,0.0,0.0
74532,20210301,201908,67000,臺南市,67000230,玉井區,A6700023002,1169.0,218000.0,583600.0
74533,20210301,201908,67000,臺南市,67000230,玉井區,A6700023003,,0.0,0.0
74534,20210301,201908,67000,臺南市,67000230,玉井區,A6700023004,1712.0,449800.0,1261200.0
74535,20210301,201908,67000,臺南市,67000230,玉井區,A6700023005,,0.0,0.0
74536,20210301,201908,67000,臺南市,67000230,玉井區,A6700023006,2327.0,679599.9999999999,1992900.0
74537,20210301,201908,67000,臺南市,67000230,玉井區,A6700023007,1485.0,430600.0,1127000.0
74538,20210301,201908,67000,臺南市,67000230,玉井區,A6700023008,1747.0,444300.0,1264300.0
74539,20210301,201908,67000,臺南市,67000230,玉井區,A6700023009,1499.0,389400.0,1119000.0
74540,20210301,201908,67000,臺南市,67000240,楠西區,A6700024001,951.0,177700.0,479600.0
74541,20210301,201908,67000,臺南市,67000240,楠西區,A6700024002,11.0,500.0,900.0
74542,20210301,201908,67000,臺南市,67000240,楠西區,A6700024003,1785.0,449400.0,1259900.0
74543,20210301,201908,67000,臺南市,67000240,楠西區,A6700024004,2538.0,398600.0,1095500.0
74544,20210301,201908,67000,臺南市,67000240,楠西區,A6700024005,2272.0,591400.0,1643400.0
74545,20210301,201908,67000,臺南市,67000240,楠西區,A6700024006,,0.0,0.0
74546,20210301,201908,67000,臺南市,67000250,南化區,A6700025001,1442.0,325800.0,898300.0
74547,20210301,201908,67000,臺南市,67000250,南化區,A6700025002,,0.0,0.0
74548,20210301,201908,67000,臺南市,67000250,南化區,A6700025003,1719.0,402600.0,1114200.0
74549,20210301,201908,67000,臺南市,67000250,南化區,A6700025004,1563.0,385400.0,1065700.0
74550,20210301,201908,67000,臺南市,67000260,左鎮區,A6700026001,1259.0,349300.0,972900.0
74551,20210301,201908,67000,臺南市,67000260,左鎮區,A6700026002,940.0,220300.0,592500.0
74552,20210301,201908,67000,臺南市,67000270,仁德區,A6700027001,1568.0,559200.0,1522400.0
74553,20210301,201908,67000,臺南市,67000270,仁德區,A6700027002,1845.0,750100.0,2298900.0
74554,20210301,201908,67000,臺南市,67000270,仁德區,A6700027003,2406.0,1286699.9999999998,4280900.0
74555,20210301,201908,67000,臺南市,67000270,仁德區,A6700027004,2628.0,1290700.0,4296900.0
74556,20210301,201908,67000,臺南市,67000270,仁德區,A6700027005,1642.0,682800.0,2059300.0
74557,20210301,201908,67000,臺南市,67000270,仁德區,A6700027006,2004.0,872300.0,2606700.0
74558,20210301,201908,67000,臺南市,67000270,仁德區,A6700027007,1829.0,793500.0,2425600.0
74559,20210301,201908,67000,臺南市,67000270,仁德區,A6700027008,3062.0,1194400.0,3518800.0
74560,20210301,201908,67000,臺南市,67000270,仁德區,A6700027009,2434.0,1140100.0,3610000.0
74561,20210301,201908,67000,臺南市,67000270,仁德區,A6700027010,2311.0,844200.0,2509600.0
74562,20210301,201908,67000,臺南市,67000270,仁德區,A6700027011,3198.0,1531300.0,5118500.0
74563,20210301,201908,67000,臺南市,67000270,仁德區,A6700027012,2431.0,946600.0,2791400.0
74564,20210301,201908,67000,臺南市,67000270,仁德區,A6700027013,2563.0,912500.0,2803200.0
74565,20210301,201908,67000,臺南市,67000270,仁德區,A6700027014,1743.0,669000.0,1995900.0
74566,20210301,201908,67000,臺南市,67000270,仁德區,A6700027015,2305.0,780500.0,2160800.0
74567,20210301,201908,67000,臺南市,67000270,仁德區,A6700027016,2326.0,749700.0,2007600.0
74568,20210301,201908,67000,臺南市,67000270,仁德區,A6700027017,2551.0,749400.0,1965200.0
74569,20210301,201908,67000,臺南市,67000270,仁德區,A6700027018,2985.0,1230300.0,4030100.0
74570,20210301,201908,67000,臺南市,67000270,仁德區,A6700027019,1683.0,720900.0,2263600.0
74571,20210301,201908,67000,臺南市,67000270,仁德區,A6700027020,1742.0,632100.0,1910900.0
74572,20210301,201908,67000,臺南市,67000270,仁德區,A6700027021,,0.0,0.0
74573,20210301,201908,67000,臺南市,67000270,仁德區,A6700027022,1885.0,707300.0,2040200.0
74574,20210301,201908,67000,臺南市,67000270,仁德區,A6700027023,2600.0,1035900.0,3069000.0
74575,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028001,1725.0,632900.0,2024200.0
74576,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028002,1983.0,883199.9999999999,2749600.0
74577,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028003,2024.0,928100.0,3106700.0
74578,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028004,1894.0,996700.0,3447200.0000000005
74579,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028005,1576.0,526000.0,1446600.0
74580,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028006,1582.0,512700.00000000006,1322900.0
74581,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028007,1718.0,563600.0,1602900.0
74582,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028008,1978.0,789000.0,2369800.0
74583,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028009,1932.0,798100.0,2424800.0
74584,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028010,2056.0,928400.0,2842300.0
74585,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028011,1770.0,889500.0,2824000.0
74586,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028012,1806.0,777900.0000000001,2423300.0
74587,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028013,1833.0,652400.0,1929400.0
74588,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028014,1336.0,466800.0,1267500.0
74589,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028015,1450.0,494600.0,1331800.0
74590,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028016,2150.0,800000.0,2359500.0
74591,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028017,2055.0,600300.0,1484800.0
74592,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028018,1447.0,477400.0,1320600.0
74593,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028019,2135.0,650500.0,1692100.0
74594,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028020,1657.0,518000.0,1371399.9999999998
74595,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028021,3624.0,1126800.0,3575800.0
74596,20210301,201908,67000,臺南市,67000280,歸仁區,A6700028022,2498.0,883800.0,2610700.0
74597,20210301,201908,67000,臺南市,67000290,關廟區,A6700029001,3929.0,1306900.0,3856000.0
74598,20210301,201908,67000,臺南市,67000290,關廟區,A6700029002,1658.0,451500.0,1093400.0
74599,20210301,201908,67000,臺南市,67000290,關廟區,A6700029003,2249.0,846100.0,2476100.0
74600,20210301,201908,67000,臺南市,67000290,關廟區,A6700029004,1819.0,533700.0,1404000.0
74601,20210301,201908,67000,臺南市,67000290,關廟區,A6700029005,1437.0,385800.0,984000.0
74602,20210301,201908,67000,臺南市,67000290,關廟區,A6700029006,2009.0,800100.0,2424700.0
74603,20210301,201908,67000,臺南市,67000290,關廟區,A6700029007,1603.0,439600.0,1057700.0
74604,20210301,201908,67000,臺南市,67000290,關廟區,A6700029008,1619.0,539100.0,1386600.0
74605,20210301,201908,67000,臺南市,67000290,關廟區,A6700029009,4647.0,1449199.9999999998,3953400.0
74606,20210301,201908,67000,臺南市,67000300,龍崎區,A6700030001,618.0,158300.0,457900.0
74607,20210301,201908,67000,臺南市,67000300,龍崎區,A6700030002,671.0,153100.0,403000.0
74608,20210301,201908,67000,臺南市,67000310,永康區,A6700031001,,0.0,0.0
74609,20210301,201908,67000,臺南市,67000310,永康區,A6700031002,37.0,12800.0,36100.0
74610,20210301,201908,67000,臺南市,67000310,永康區,A6700031003,1950.0,735100.0,2266400.0
74611,20210301,201908,67000,臺南市,67000310,永康區,A6700031004,1541.0,640800.0,2030500.0
74612,20210301,201908,67000,臺南市,67000310,永康區,A6700031005,5.0,1100.0,3500.0
74613,20210301,201908,67000,臺南市,67000310,永康區,A6700031006,2038.0,677000.0,1787100.0
74614,20210301,201908,67000,臺南市,67000310,永康區,A6700031007,4256.0,2072300.0,6869200.0
74615,20210301,201908,67000,臺南市,67000310,永康區,A6700031008,2443.0,1081200.0,3421100.0
74616,20210301,201908,67000,臺南市,67000310,永康區,A6700031009,2124.0,660100.0,1772800.0
74617,20210301,201908,67000,臺南市,67000310,永康區,A6700031010,1704.0,770100.0,2399000.0
74618,20210301,201908,67000,臺南市,67000310,永康區,A6700031011,4039.0,1387000.0,3880700.0
74619,20210301,201908,67000,臺南市,67000310,永康區,A6700031012,1986.0,768900.0,2221600.0
74620,20210301,201908,67000,臺南市,67000310,永康區,A6700031013,2029.0,757500.0,2093100.0
74621,20210301,201908,67000,臺南市,67000310,永康區,A6700031014,3483.0,1865700.0,6382400.0
74622,20210301,201908,67000,臺南市,67000310,永康區,A6700031015,1768.0,1998500.0,7767500.0
74623,20210301,201908,67000,臺南市,67000310,永康區,A6700031016,1807.0,821700.0,2537200.0
74624,20210301,201908,67000,臺南市,67000310,永康區,A6700031017,1843.0,723100.0,2070600.0
74625,20210301,201908,67000,臺南市,67000310,永康區,A6700031018,2523.0,1040500.0,3124700.0000000005
74626,20210301,201908,67000,臺南市,67000310,永康區,A6700031019,2121.0,1001700.0,3094100.0000000005
74627,20210301,201908,67000,臺南市,67000310,永康區,A6700031020,1974.0,974800.0,3248700.0
74628,20210301,201908,67000,臺南市,67000310,永康區,A6700031021,1594.0,690800.0,2036000.0
74629,20210301,201908,67000,臺南市,67000310,永康區,A6700031022,2676.0,1419700.0,4868100.0
74630,20210301,201908,67000,臺南市,67000310,永康區,A6700031023,1913.0,1126100.0,3770800.0
74631,20210301,201908,67000,臺南市,67000310,永康區,A6700031024,1744.0,620400.0,1719900.0
74632,20210301,201908,67000,臺南市,67000310,永康區,A6700031025,2442.0,1396000.0,4884500.0
74633,20210301,201908,67000,臺南市,67000310,永康區,A6700031026,141.0,104900.0,445800.0
74634,20210301,201908,67000,臺南市,67000310,永康區,A6700031027,2069.0,800100.0,2338400.0
74635,20210301,201908,67000,臺南市,67000310,永康區,A6700031028,1873.0,749599.9999999999,2345600.0
74636,20210301,201908,67000,臺南市,67000310,永康區,A6700031029,1975.0,1148700.0,4030800.0
74637,20210301,201908,67000,臺南市,67000310,永康區,A6700031030,1587.0,676600.0,2007700.0
74638,20210301,201908,67000,臺南市,67000310,永康區,A6700031031,2262.0,1035800.0,3328399.9999999995
74639,20210301,201908,67000,臺南市,67000310,永康區,A6700031032,6236.0,2428600.0,8088600.0
74640,20210301,201908,67000,臺南市,67000310,永康區,A6700031033,1917.0,932600.0,2868300.0
74641,20210301,201908,67000,臺南市,67000310,永康區,A6700031034,2209.0,759000.0,2074900.0
74642,20210301,201908,67000,臺南市,67000310,永康區,A6700031035,1899.0,716000.0,2021900.0
74643,20210301,201908,67000,臺南市,67000310,永康區,A6700031036,2695.0,931700.0,2643000.0
74644,20210301,201908,67000,臺南市,67000310,永康區,A6700031037,1956.0,869700.0,2749700.0000000005
74645,20210301,201908,67000,臺南市,67000310,永康區,A6700031038,2877.0,1754199.9999999998,6046900.000000001
74646,20210301,201908,67000,臺南市,67000310,永康區,A6700031039,2271.0,856100.0,2411300.0
74647,20210301,201908,67000,臺南市,67000310,永康區,A6700031040,1912.0,656600.0,1819000.0
74648,20210301,201908,67000,臺南市,67000310,永康區,A6700031041,1779.0,669000.0,1871900.0
74649,20210301,201908,67000,臺南市,67000310,永康區,A6700031042,2120.0,1003700.0,3249900.0
74650,20210301,201908,67000,臺南市,67000310,永康區,A6700031043,1391.0,494400.0,1428899.9999999998
74651,20210301,201908,67000,臺南市,67000310,永康區,A6700031044,1836.0,724599.9999999999,2124300.0
74652,20210301,201908,67000,臺南市,67000310,永康區,A6700031045,1953.0,761300.0,2111700.0
74653,20210301,201908,67000,臺南市,67000310,永康區,A6700031046,2184.0,995000.0,3180400.0
74654,20210301,201908,67000,臺南市,67000310,永康區,A6700031047,2003.0,623400.0,1677900.0
74655,20210301,201908,67000,臺南市,67000310,永康區,A6700031048,2820.0,1387200.0,4778600.0
74656,20210301,201908,67000,臺南市,67000310,永康區,A6700031049,2504.0,952500.0,2899800.0
74657,20210301,201908,67000,臺南市,67000310,永康區,A6700031050,1771.0,589200.0,1612800.0
74658,20210301,201908,67000,臺南市,67000310,永康區,A6700031051,2689.0,987500.0,2925800.0
74659,20210301,201908,67000,臺南市,67000310,永康區,A6700031052,1380.0,476100.0,1239300.0
74660,20210301,201908,67000,臺南市,67000310,永康區,A6700031053,1757.0,693700.0,2116300.0
74661,20210301,201908,67000,臺南市,67000310,永康區,A6700031054,2511.0,1098300.0,3603700.0
74662,20210301,201908,67000,臺南市,67000310,永康區,A6700031055,1714.0,713000.0,2241000.0
74663,20210301,201908,67000,臺南市,67000310,永康區,A6700031056,2236.0,847700.0,2543400.0
74664,20210301,201908,67000,臺南市,67000310,永康區,A6700031057,1537.0,552100.0,1512100.0
74665,20210301,201908,67000,臺南市,67000310,永康區,A6700031058,2120.0,860800.0,2591900.0
74666,20210301,201908,67000,臺南市,67000310,永康區,A6700031059,1645.0,563800.0,1624199.9999999998
74667,20210301,201908,67000,臺南市,67000310,永康區,A6700031060,1756.0,664599.9999999999,1855900.0
74668,20210301,201908,67000,臺南市,67000310,永康區,A6700031061,2372.0,1277200.0,4261800.0
74669,20210301,201908,67000,臺南市,67000310,永康區,A6700031062,2256.0,967900.0,2956400.0
74670,20210301,201908,67000,臺南市,67000310,永康區,A6700031063,1809.0,765400.0000000001,2370800.0
74671,20210301,201908,67000,臺南市,67000310,永康區,A6700031064,2038.0,1077300.0,3438200.0
74672,20210301,201908,67000,臺南市,67000310,永康區,A6700031065,2683.0,1356800.0,4619400.0
74673,20210301,201908,67000,臺南市,67000310,永康區,A6700031066,2845.0,1544600.0,4780100.0
74674,20210301,201908,67000,臺南市,67000310,永康區,A6700031067,1813.0,633800.0,1750800.0000000002
74675,20210301,201908,67000,臺南市,67000310,永康區,A6700031068,2279.0,1096500.0,3612700.0
74676,20210301,201908,67000,臺南市,67000310,永康區,A6700031069,1591.0,573500.0,1682100.0
74677,20210301,201908,67000,臺南市,67000310,永康區,A6700031070,4221.0,2313700.0,7789700.0
74678,20210301,201908,67000,臺南市,67000310,永康區,A6700031071,1631.0,854100.0,2935400.0
74679,20210301,201908,67000,臺南市,67000310,永康區,A6700031072,2562.0,898400.0,2838399.9999999995
74680,20210301,201908,67000,臺南市,67000320,東區,A6700032001,1704.0,677800.0,1988900.0
74681,20210301,201908,67000,臺南市,67000320,東區,A6700032002,1415.0,604300.0,1861500.0
74682,20210301,201908,67000,臺南市,67000320,東區,A6700032003,2001.0,1233300.0,4462900.0
74683,20210301,201908,67000,臺南市,67000320,東區,A6700032004,1698.0,667400.0,2067800.0
74684,20210301,201908,67000,臺南市,67000320,東區,A6700032005,2259.0,1430500.0,5074200.0
74685,20210301,201908,67000,臺南市,67000320,東區,A6700032006,1323.0,589900.0,1828800.0
74686,20210301,201908,67000,臺南市,67000320,東區,A6700032007,1711.0,798400.0,2661300.0
74687,20210301,201908,67000,臺南市,67000320,東區,A6700032008,2058.0,788900.0,2328700.0
74688,20210301,201908,67000,臺南市,67000320,東區,A6700032009,1649.0,944000.0,3253000.0
74689,20210301,201908,67000,臺南市,67000320,東區,A6700032010,2171.0,1084900.0,3799000.0
74690,20210301,201908,67000,臺南市,67000320,東區,A6700032011,1738.0,1007400.0,3569200.0
74691,20210301,201908,67000,臺南市,67000320,東區,A6700032012,1269.0,614300.0,2136500.0
74692,20210301,201908,67000,臺南市,67000320,東區,A6700032013,1685.0,867800.0,2911800.0
74693,20210301,201908,67000,臺南市,67000320,東區,A6700032014,1660.0,744300.0000000001,2448500.0
74694,20210301,201908,67000,臺南市,67000320,東區,A6700032015,1516.0,800300.0,2846900.0
74695,20210301,201908,67000,臺南市,67000320,東區,A6700032016,1890.0,778100.0,2405400.0
74696,20210301,201908,67000,臺南市,67000320,東區,A6700032017,2369.0,974100.0,2939700.0000000005
74697,20210301,201908,67000,臺南市,67000320,東區,A6700032018,1516.0,551200.0,1543800.0
74698,20210301,201908,67000,臺南市,67000320,東區,A6700032019,1867.0,686400.0,1995600.0
74699,20210301,201908,67000,臺南市,67000320,東區,A6700032020,1872.0,768000.0,2411300.0
74700,20210301,201908,67000,臺南市,67000320,東區,A6700032021,1875.0,580800.0,1730100.0
74701,20210301,201908,67000,臺南市,67000320,東區,A6700032022,1822.0,737400.0,2202100.0
74702,20210301,201908,67000,臺南市,67000320,東區,A6700032023,1218.0,516400.0,1563899.9999999998
74703,20210301,201908,67000,臺南市,67000320,東區,A6700032024,2548.0,983500.0,2810600.0
74704,20210301,201908,67000,臺南市,67000320,東區,A6700032025,2317.0,1090200.0,3779300.0
74705,20210301,201908,67000,臺南市,67000320,東區,A6700032026,2713.0,1459100.0,4839700.0
74706,20210301,201908,67000,臺南市,67000320,東區,A6700032027,1493.0,539500.0,1585500.0
74707,20210301,201908,67000,臺南市,67000320,東區,A6700032028,1077.0,398500.0,1133600.0
74708,20210301,201908,67000,臺南市,67000320,東區,A6700032029,1947.0,1027400.0,3284900.0
74709,20210301,201908,67000,臺南市,67000320,東區,A6700032030,2265.0,882700.0,2696700.0
74710,20210301,201908,67000,臺南市,67000320,東區,A6700032031,3652.0,2271700.0,8722500.0
74711,20210301,201908,67000,臺南市,67000320,東區,A6700032032,1707.0,720500.0,2302100.0
74712,20210301,201908,67000,臺南市,67000320,東區,A6700032033,1980.0,746800.0000000001,2148700.0
74713,20210301,201908,67000,臺南市,67000320,東區,A6700032034,1791.0,742500.0,2271600.0
74714,20210301,201908,67000,臺南市,67000320,東區,A6700032035,1716.0,675300.0,2083900.0
74715,20210301,201908,67000,臺南市,67000320,東區,A6700032036,2411.0,1311000.0,4586200.0
74716,20210301,201908,67000,臺南市,67000320,東區,A6700032037,1795.0,705200.0,2174100.0
74717,20210301,201908,67000,臺南市,67000320,東區,A6700032038,1741.0,737099.9999999999,2388400.0
74718,20210301,201908,67000,臺南市,67000320,東區,A6700032039,1735.0,846600.0,2813300.0
74719,20210301,201908,67000,臺南市,67000320,東區,A6700032040,2025.0,805400.0000000001,2493100.0
74720,20210301,201908,67000,臺南市,67000320,東區,A6700032041,2688.0,998300.0,2784000.0
74721,20210301,201908,67000,臺南市,67000320,東區,A6700032042,1851.0,731000.0,2275100.0
74722,20210301,201908,67000,臺南市,67000320,東區,A6700032043,1224.0,435000.0,1266000.0
74723,20210301,201908,67000,臺南市,67000320,東區,A6700032044,2955.0,1460600.0,4891600.0
74724,20210301,201908,67000,臺南市,67000320,東區,A6700032045,1929.0,936900.0,3071300.0
74725,20210301,201908,67000,臺南市,67000320,東區,A6700032046,2015.0,840900.0,2564900.0
74726,20210301,201908,67000,臺南市,67000320,東區,A6700032047,2080.0,1156300.0,3910200.0
74727,20210301,201908,67000,臺南市,67000320,東區,A6700032048,1561.0,578500.0,1703000.0
74728,20210301,201908,67000,臺南市,67000320,東區,A6700032049,1453.0,706800.0000000001,2393600.0
74729,20210301,201908,67000,臺南市,67000320,東區,A6700032050,2602.0,900800.0,2630400.0
74730,20210301,201908,67000,臺南市,67000320,東區,A6700032051,1462.0,687900.0000000001,2271600.0
74731,20210301,201908,67000,臺南市,67000320,東區,A6700032052,1690.0,671800.0000000001,2045900.0
74732,20210301,201908,67000,臺南市,67000320,東區,A6700032053,1138.0,408400.00000000006,1186800.0
74733,20210301,201908,67000,臺南市,67000320,東區,A6700032054,1775.0,694400.0,2077400.0
74734,20210301,201908,67000,臺南市,67000320,東區,A6700032055,2236.0,1072500.0,3619700.000000001
74735,20210301,201908,67000,臺南市,67000320,東區,A6700032056,1425.0,638800.0,2011200.0
74736,20210301,201908,67000,臺南市,67000320,東區,A6700032057,1903.0,768600.0,2340700.0
74737,20210301,201908,67000,臺南市,67000320,東區,A6700032058,1210.0,515600.0,1587400.0
74738,20210301,201908,67000,臺南市,67000320,東區,A6700032059,1305.0,560000.0,1822300.0
74739,20210301,201908,67000,臺南市,67000320,東區,A6700032060,1609.0,622300.0,1804500.0
74740,20210301,201908,67000,臺南市,67000320,東區,A6700032061,2001.0,793400.0,2420800.0
74741,20210301,201908,67000,臺南市,67000320,東區,A6700032062,1855.0,613200.0,1613600.0000000002
